,time,row_384,column_384,rfu_value,standard_conc,replicate,sample_set,reporter
9575,05:18:00,J,15,51.263999999999996,0.078125,a,standard,standard
9576,05:18:00,K,15,56.96,0.078125,b,standard,standard
9577,05:18:00,L,15,5.696000000000001,,b,target_added,H20
9578,05:18:00,M,15,5.696000000000001,,b,no_target,H20
9579,05:18:00,N,15,2.8480000000000003,,b,no_gRNA,H20
9580,05:18:00,J,17,102.52799999999999,0.0390625,a,standard,standard
9581,05:18:00,K,17,88.288,0.0390625,b,standard,standard
9582,05:18:00,L,17,17.088,,,,
9583,05:18:00,M,17,2.8480000000000003,,,,
9584,05:18:00,N,17,14.24,,,,
9585,05:18:00,J,19,48.416000000000004,0.0195312,a,standard,standard
9586,05:18:00,K,19,34.176,0.0195312,b,standard,standard
9587,05:18:00,L,19,11.392000000000001,,,,
9588,05:18:00,M,19,11.392000000000001,,,,
9589,05:18:00,N,19,2.8480000000000003,,,,
9590,05:18:00,J,21,19.936,0.0097656,a,standard,standard
9591,05:18:00,K,21,54.111999999999995,0.0097656,b,standard,standard
9592,05:18:00,L,21,0.0,,,,
9593,05:18:00,M,21,0.0,,,,
9594,05:18:00,N,21,8.544,,,,
9595,05:18:00,J,23,31.328000000000003,0,a,standard,standard
9596,05:18:00,K,23,31.328000000000003,0,b,standard,standard
9597,05:18:00,L,23,5.696000000000001,,,,
9598,05:18:00,M,23,8.544,,,,
9599,05:18:00,N,23,8.544,,,,
9600,05:20:00,J,1,5073.585999999999,10,a,standard,standard
9601,05:20:00,K,1,3374.79,10,b,standard,standard
9602,05:20:00,L,1,65.558,,a,target_added,r5A-GGAGG-phos
9603,05:20:00,M,1,19.952,,a,no_target,r5A-GGAGG-phos
9604,05:20:00,N,1,0.0,,a,no_gRNA,r5A-GGAGG-phos
9605,05:20:00,J,3,923.507,5,a,standard,standard
9606,05:20:00,K,3,1188.587,5,b,standard,standard
9607,05:20:00,L,3,71.258,,b,target_added,r5A-GGAGG-phos
9608,05:20:00,M,3,2.85,,b,no_target,r5A-GGAGG-phos
9609,05:20:00,N,3,2.85,,b,no_gRNA,r5A-GGAGG-phos
9610,05:20:00,J,5,578.617,2.5,a,standard,standard
9611,05:20:00,K,5,695.48,2.5,b,standard,standard
9612,05:20:00,L,5,558.665,,a,target_added,r5A-AAAGG-ddC
9613,05:20:00,M,5,22.803,,a,no_target,r5A-AAAGG-ddC
9614,05:20:00,N,5,5.7010000000000005,,a,no_gRNA,r5A-AAAGG-ddC
9615,05:20:00,J,7,307.836,1.25,a,standard,standard
9616,05:20:00,K,7,324.938,1.25,b,standard,standard
9617,05:20:00,L,7,538.712,,b,target_added,r5A-AAAGG-ddC
9618,05:20:00,M,7,25.653000000000002,,b,no_target,r5A-AAAGG-ddC
9619,05:20:00,N,7,31.354,,b,no_gRNA,r5A-AAAGG-ddC
9620,05:20:00,J,9,131.115,0.625,a,standard,standard
9621,05:20:00,K,9,153.918,0.625,b,standard,standard
9622,05:20:00,L,9,2240.359,,a,target_added,r17A-r3C
9623,05:20:00,M,9,416.148,,a,no_target,r17A-r3C
9624,05:20:00,N,9,501.658,,a,no_gRNA,r17A-r3C
9625,05:20:00,J,11,68.408,0.3125,a,standard,standard
9626,05:20:00,K,11,102.61200000000001,0.3125,b,standard,standard
9627,05:20:00,L,11,2191.903,,b,target_added,r17A-r3C
9628,05:20:00,M,11,342.04,,b,no_target,r17A-r3C
9629,05:20:00,N,11,652.725,,b,no_gRNA,r17A-r3C
9630,05:20:00,J,13,42.755,0.15625,a,standard,standard
9631,05:20:00,K,13,68.408,0.15625,b,standard,standard
9632,05:20:00,L,13,34.204,,a,target_added,H20
9633,05:20:00,M,13,2.85,,a,no_target,H20
9634,05:20:00,N,13,8.551,,a,no_gRNA,H20
9635,05:20:00,J,15,45.605,0.078125,a,standard,standard
9636,05:20:00,K,15,37.054,0.078125,b,standard,standard
9637,05:20:00,L,15,14.252,,b,target_added,H20
9638,05:20:00,M,15,5.7010000000000005,,b,no_target,H20
9639,05:20:00,N,15,0.0,,b,no_gRNA,H20
9640,05:20:00,J,17,96.911,0.0390625,a,standard,standard
9641,05:20:00,K,17,82.66,0.0390625,b,standard,standard
9642,05:20:00,L,17,2.85,,,,
9643,05:20:00,M,17,8.551,,,,
9644,05:20:00,N,17,8.551,,,,
9645,05:20:00,J,19,31.354,0.0195312,a,standard,standard
9646,05:20:00,K,19,45.605,0.0195312,b,standard,standard
9647,05:20:00,L,19,5.7010000000000005,,,,
9648,05:20:00,M,19,8.551,,,,
9649,05:20:00,N,19,5.7010000000000005,,,,
9650,05:20:00,J,21,37.054,0.0097656,a,standard,standard
9651,05:20:00,K,21,37.054,0.0097656,b,standard,standard
9652,05:20:00,L,21,0.0,,,,
9653,05:20:00,M,21,2.85,,,,
9654,05:20:00,N,21,17.102,,,,
9655,05:20:00,J,23,25.653000000000002,0,a,standard,standard
9656,05:20:00,K,23,28.503,0,b,standard,standard
9657,05:20:00,L,23,5.7010000000000005,,,,
9658,05:20:00,M,23,14.252,,,,
9659,05:20:00,N,23,8.551,,,,
9660,05:22:00,J,1,4966.741,10,a,standard,standard
9661,05:22:00,K,1,3319.7090000000003,10,b,standard,standard
9662,05:22:00,L,1,42.743,,a,target_added,r5A-GGAGG-phos
9663,05:22:00,M,1,5.699,,a,no_target,r5A-GGAGG-phos
9664,05:22:00,N,1,2.85,,a,no_gRNA,r5A-GGAGG-phos
9665,05:22:00,J,3,1011.585,5,a,standard,standard
9666,05:22:00,K,3,1202.504,5,b,standard,standard
9667,05:22:00,L,3,71.238,,b,target_added,r5A-GGAGG-phos
9668,05:22:00,M,3,5.699,,b,no_target,r5A-GGAGG-phos
9669,05:22:00,N,3,11.398,,b,no_gRNA,r5A-GGAGG-phos
9670,05:22:00,J,5,592.703,2.5,a,standard,standard
9671,05:22:00,K,5,655.393,2.5,b,standard,standard
9672,05:22:00,L,5,507.217,,a,target_added,r5A-AAAGG-ddC
9673,05:22:00,M,5,22.796,,a,no_target,r5A-AAAGG-ddC
9674,05:22:00,N,5,8.549,,a,no_gRNA,r5A-AAAGG-ddC
9675,05:22:00,J,7,313.449,1.25,a,standard,standard
9676,05:22:00,K,7,265.007,1.25,b,standard,standard
9677,05:22:00,L,7,470.173,,b,target_added,r5A-AAAGG-ddC
9678,05:22:00,M,7,19.947,,b,no_target,r5A-AAAGG-ddC
9679,05:22:00,N,7,11.398,,b,no_gRNA,r5A-AAAGG-ddC
9680,05:22:00,J,9,190.919,0.625,a,standard,standard
9681,05:22:00,K,9,199.468,0.625,b,standard,standard
9682,05:22:00,L,9,2048.8160000000003,,a,target_added,r17A-r3C
9683,05:22:00,M,9,350.49300000000005,,a,no_target,r17A-r3C
9684,05:22:00,N,9,498.66900000000004,,a,no_gRNA,r17A-r3C
9685,05:22:00,J,11,105.43299999999999,0.3125,a,standard,standard
9686,05:22:00,K,11,71.238,0.3125,b,standard,standard
9687,05:22:00,L,11,2111.506,,b,target_added,r17A-r3C
9688,05:22:00,M,11,407.48400000000004,,b,no_target,r17A-r3C
9689,05:22:00,N,11,718.0830000000001,,b,no_gRNA,r17A-r3C
9690,05:22:00,J,13,76.937,0.15625,a,standard,standard
9691,05:22:00,K,13,59.84,0.15625,b,standard,standard
9692,05:22:00,L,13,22.796,,a,target_added,H20
9693,05:22:00,M,13,14.248,,a,no_target,H20
9694,05:22:00,N,13,8.549,,a,no_gRNA,H20
9695,05:22:00,J,15,39.894,0.078125,a,standard,standard
9696,05:22:00,K,15,74.08800000000001,0.078125,b,standard,standard
9697,05:22:00,L,15,8.549,,b,target_added,H20
9698,05:22:00,M,15,8.549,,b,no_target,H20
9699,05:22:00,N,15,5.699,,b,no_gRNA,H20
9700,05:22:00,J,17,85.486,0.0390625,a,standard,standard
9701,05:22:00,K,17,122.53,0.0390625,b,standard,standard
9702,05:22:00,L,17,5.699,,,,
9703,05:22:00,M,17,0.0,,,,
9704,05:22:00,N,17,17.097,,,,
9705,05:22:00,J,19,25.646,0.0195312,a,standard,standard
9706,05:22:00,K,19,34.194,0.0195312,b,standard,standard
9707,05:22:00,L,19,0.0,,,,
9708,05:22:00,M,19,5.699,,,,
9709,05:22:00,N,19,11.398,,,,
9710,05:22:00,J,21,45.593,0.0097656,a,standard,standard
9711,05:22:00,K,21,39.894,0.0097656,b,standard,standard
9712,05:22:00,L,21,5.699,,,,
9713,05:22:00,M,21,5.699,,,,
9714,05:22:00,N,21,14.248,,,,
9715,05:22:00,J,23,31.345,0,a,standard,standard
9716,05:22:00,K,23,37.044000000000004,0,b,standard,standard
9717,05:22:00,L,23,14.248,,,,
9718,05:22:00,M,23,5.699,,,,
9719,05:22:00,N,23,14.248,,,,
9720,05:24:00,J,1,4945.193,10,a,standard,standard
9721,05:24:00,K,1,3283.5170000000003,10,b,standard,standard
9722,05:24:00,L,1,54.06100000000001,,a,target_added,r5A-GGAGG-phos
9723,05:24:00,M,1,5.691,,a,no_target,r5A-GGAGG-phos
9724,05:24:00,N,1,0.0,,a,no_gRNA,r5A-GGAGG-phos
9725,05:24:00,J,3,984.4860000000001,5,a,standard,standard
9726,05:24:00,K,3,1055.619,5,b,standard,standard
9727,05:24:00,L,3,71.133,,b,target_added,r5A-GGAGG-phos
9728,05:24:00,M,3,2.845,,b,no_target,r5A-GGAGG-phos
9729,05:24:00,N,3,2.845,,b,no_gRNA,r5A-GGAGG-phos
9730,05:24:00,J,5,588.984,2.5,a,standard,standard
9731,05:24:00,K,5,728.4060000000001,2.5,b,standard,standard
9732,05:24:00,L,5,515.006,,a,target_added,r5A-AAAGG-ddC
9733,05:24:00,M,5,2.845,,a,no_target,r5A-AAAGG-ddC
9734,05:24:00,N,5,28.453000000000003,,a,no_gRNA,r5A-AAAGG-ddC
9735,05:24:00,J,7,301.606,1.25,a,standard,standard
9736,05:24:00,K,7,312.987,1.25,b,standard,standard
9737,05:24:00,L,7,495.088,,b,target_added,r5A-AAAGG-ddC
9738,05:24:00,M,7,22.763,,b,no_target,r5A-AAAGG-ddC
9739,05:24:00,N,7,19.917,,b,no_gRNA,r5A-AAAGG-ddC
9740,05:24:00,J,9,159.339,0.625,a,standard,standard
9741,05:24:00,K,9,170.72,0.625,b,standard,standard
9742,05:24:00,L,9,2116.929,,a,target_added,r17A-r3C
9743,05:24:00,M,9,409.728,,a,no_target,r17A-r3C
9744,05:24:00,N,9,543.4590000000001,,a,no_gRNA,r17A-r3C
9745,05:24:00,J,11,65.443,0.3125,a,standard,standard
9746,05:24:00,K,11,102.432,0.3125,b,standard,standard
9747,05:24:00,L,11,1983.1989999999998,,b,target_added,r17A-r3C
9748,05:24:00,M,11,344.286,,b,no_target,r17A-r3C
9749,05:24:00,N,11,611.747,,b,no_gRNA,r17A-r3C
9750,05:24:00,J,13,62.597,0.15625,a,standard,standard
9751,05:24:00,K,13,99.587,0.15625,b,standard,standard
9752,05:24:00,L,13,22.763,,a,target_added,H20
9753,05:24:00,M,13,17.072,,a,no_target,H20
9754,05:24:00,N,13,2.845,,a,no_gRNA,H20
9755,05:24:00,J,15,73.979,0.078125,a,standard,standard
9756,05:24:00,K,15,59.751999999999995,0.078125,b,standard,standard
9757,05:24:00,L,15,14.227,,b,target_added,H20
9758,05:24:00,M,15,2.845,,b,no_target,H20
9759,05:24:00,N,15,0.0,,b,no_gRNA,H20
9760,05:24:00,J,17,45.525,0.0390625,a,standard,standard
9761,05:24:00,K,17,122.34899999999999,0.0390625,b,standard,standard
9762,05:24:00,L,17,0.0,,,,
9763,05:24:00,M,17,2.845,,,,
9764,05:24:00,N,17,14.227,,,,
9765,05:24:00,J,19,36.989000000000004,0.0195312,a,standard,standard
9766,05:24:00,K,19,42.68,0.0195312,b,standard,standard
9767,05:24:00,L,19,8.536,,,,
9768,05:24:00,M,19,8.536,,,,
9769,05:24:00,N,19,5.691,,,,
9770,05:24:00,J,21,28.453000000000003,0.0097656,a,standard,standard
9771,05:24:00,K,21,62.597,0.0097656,b,standard,standard
9772,05:24:00,L,21,11.380999999999998,,,,
9773,05:24:00,M,21,19.917,,,,
9774,05:24:00,N,21,14.227,,,,
9775,05:24:00,J,23,31.299,0,a,standard,standard
9776,05:24:00,K,23,25.608,0,b,standard,standard
9777,05:24:00,L,23,5.691,,,,
9778,05:24:00,M,23,2.845,,,,
9779,05:24:00,N,23,0.0,,,,
9780,05:26:00,J,1,4820.192,10,a,standard,standard
9781,05:26:00,K,1,3232.4640000000004,10,b,standard,standard
9782,05:26:00,L,1,34.205999999999996,,a,target_added,r5A-GGAGG-phos
9783,05:26:00,M,1,8.551,,a,no_target,r5A-GGAGG-phos
9784,05:26:00,N,1,14.252,,a,no_gRNA,r5A-GGAGG-phos
9785,05:26:00,J,3,1009.076,5,a,standard,standard
9786,05:26:00,K,3,1034.731,5,b,standard,standard
9787,05:26:00,L,3,48.458,,b,target_added,r5A-GGAGG-phos
9788,05:26:00,M,3,11.402000000000001,,b,no_target,r5A-GGAGG-phos
9789,05:26:00,N,3,11.402000000000001,,b,no_gRNA,r5A-GGAGG-phos
9790,05:26:00,J,5,524.492,2.5,a,standard,standard
9791,05:26:00,K,5,615.7080000000001,2.5,b,standard,standard
9792,05:26:00,L,5,524.492,,a,target_added,r5A-AAAGG-ddC
9793,05:26:00,M,5,8.551,,a,no_target,r5A-AAAGG-ddC
9794,05:26:00,N,5,17.102999999999998,,a,no_gRNA,r5A-AAAGG-ddC
9795,05:26:00,J,7,265.096,1.25,a,standard,standard
9796,05:26:00,K,7,347.76099999999997,1.25,b,standard,standard
9797,05:26:00,L,7,467.48199999999997,,b,target_added,r5A-AAAGG-ddC
9798,05:26:00,M,7,11.402000000000001,,b,no_target,r5A-AAAGG-ddC
9799,05:26:00,N,7,19.953,,b,no_gRNA,r5A-AAAGG-ddC
9800,05:26:00,J,9,168.179,0.625,a,standard,standard
9801,05:26:00,K,9,228.04,0.625,b,standard,standard
9802,05:26:00,L,9,2154.976,,a,target_added,r17A-r3C
9803,05:26:00,M,9,379.116,,a,no_target,r17A-r3C
9804,05:26:00,N,9,541.595,,a,no_gRNA,r17A-r3C
9805,05:26:00,J,11,114.02,0.3125,a,standard,standard
9806,05:26:00,K,11,116.87,0.3125,b,standard,standard
9807,05:26:00,L,11,1972.5439999999999,,b,target_added,r17A-r3C
9808,05:26:00,M,11,342.06,,b,no_target,r17A-r3C
9809,05:26:00,N,11,629.96,,b,no_gRNA,r17A-r3C
9810,05:26:00,J,13,51.309,0.15625,a,standard,standard
9811,05:26:00,K,13,68.41199999999999,0.15625,b,standard,standard
9812,05:26:00,L,13,5.7010000000000005,,a,target_added,H20
9813,05:26:00,M,13,8.551,,a,no_target,H20
9814,05:26:00,N,13,2.85,,a,no_gRNA,H20
9815,05:26:00,J,15,57.01,0.078125,a,standard,standard
9816,05:26:00,K,15,54.159,0.078125,b,standard,standard
9817,05:26:00,L,15,19.953,,b,target_added,H20
9818,05:26:00,M,15,5.7010000000000005,,b,no_target,H20
9819,05:26:00,N,15,8.551,,b,no_gRNA,H20
9820,05:26:00,J,17,94.066,0.0390625,a,standard,standard
9821,05:26:00,K,17,162.47799999999998,0.0390625,b,standard,standard
9822,05:26:00,L,17,0.0,,,,
9823,05:26:00,M,17,8.551,,,,
9824,05:26:00,N,17,17.102999999999998,,,,
9825,05:26:00,J,19,28.505,0.0195312,a,standard,standard
9826,05:26:00,K,19,39.907,0.0195312,b,standard,standard
9827,05:26:00,L,19,0.0,,,,
9828,05:26:00,M,19,5.7010000000000005,,,,
9829,05:26:00,N,19,11.402000000000001,,,,
9830,05:26:00,J,21,37.056,0.0097656,a,standard,standard
9831,05:26:00,K,21,42.757,0.0097656,b,standard,standard
9832,05:26:00,L,21,5.7010000000000005,,,,
9833,05:26:00,M,21,5.7010000000000005,,,,
9834,05:26:00,N,21,5.7010000000000005,,,,
9835,05:26:00,J,23,19.953,0,a,standard,standard
9836,05:26:00,K,23,34.205999999999996,0,b,standard,standard
9837,05:26:00,L,23,8.551,,,,
9838,05:26:00,M,23,5.7010000000000005,,,,
9839,05:26:00,N,23,11.402000000000001,,,,
9840,05:28:00,J,1,4838.067,10,a,standard,standard
9841,05:28:00,K,1,3287.04,10,b,standard,standard
9842,05:28:00,L,1,56.918,,a,target_added,r5A-GGAGG-phos
9843,05:28:00,M,1,2.846,,a,no_target,r5A-GGAGG-phos
9844,05:28:00,N,1,19.921,,a,no_gRNA,r5A-GGAGG-phos
9845,05:28:00,J,3,959.076,5,a,standard,standard
9846,05:28:00,K,3,1084.296,5,b,standard,standard
9847,05:28:00,L,3,59.763999999999996,,b,target_added,r5A-GGAGG-phos
9848,05:28:00,M,3,2.846,,b,no_target,r5A-GGAGG-phos
9849,05:28:00,N,3,0.0,,b,no_gRNA,r5A-GGAGG-phos
9850,05:28:00,J,5,569.184,2.5,a,standard,standard
9851,05:28:00,K,5,634.641,2.5,b,standard,standard
9852,05:28:00,L,5,483.80699999999996,,a,target_added,r5A-AAAGG-ddC
9853,05:28:00,M,5,8.538,,a,no_target,r5A-AAAGG-ddC
9854,05:28:00,N,5,11.384,,a,no_gRNA,r5A-AAAGG-ddC
9855,05:28:00,J,7,310.20599999999996,1.25,a,standard,standard
9856,05:28:00,K,7,321.589,1.25,b,standard,standard
9857,05:28:00,L,7,455.348,,b,target_added,r5A-AAAGG-ddC
9858,05:28:00,M,7,14.23,,b,no_target,r5A-AAAGG-ddC
9859,05:28:00,N,7,17.076,,b,no_gRNA,r5A-AAAGG-ddC
9860,05:28:00,J,9,156.526,0.625,a,standard,standard
9861,05:28:00,K,9,176.447,0.625,b,standard,standard
9862,05:28:00,L,9,2202.744,,a,target_added,r17A-r3C
9863,05:28:00,M,9,332.973,,a,no_target,r17A-r3C
9864,05:28:00,N,9,515.112,,a,no_gRNA,r17A-r3C
9865,05:28:00,J,11,93.915,0.3125,a,standard,standard
9866,05:28:00,K,11,93.915,0.3125,b,standard,standard
9867,05:28:00,L,11,2023.451,,b,target_added,r17A-r3C
9868,05:28:00,M,11,355.74,,b,no_target,r17A-r3C
9869,05:28:00,N,11,646.024,,b,no_gRNA,r17A-r3C
9870,05:28:00,J,13,62.61,0.15625,a,standard,standard
9871,05:28:00,K,13,85.37799999999999,0.15625,b,standard,standard
9872,05:28:00,L,13,19.921,,a,target_added,H20
9873,05:28:00,M,13,8.538,,a,no_target,H20
9874,05:28:00,N,13,2.846,,a,no_gRNA,H20
9875,05:28:00,J,15,56.918,0.078125,a,standard,standard
9876,05:28:00,K,15,42.68899999999999,0.078125,b,standard,standard
9877,05:28:00,L,15,19.921,,b,target_added,H20
9878,05:28:00,M,15,0.0,,b,no_target,H20
9879,05:28:00,N,15,2.846,,b,no_gRNA,H20
9880,05:28:00,J,17,71.148,0.0390625,a,standard,standard
9881,05:28:00,K,17,122.375,0.0390625,b,standard,standard
9882,05:28:00,L,17,0.0,,,,
9883,05:28:00,M,17,0.0,,,,
9884,05:28:00,N,17,14.23,,,,
9885,05:28:00,J,19,36.997,0.0195312,a,standard,standard
9886,05:28:00,K,19,39.843,0.0195312,b,standard,standard
9887,05:28:00,L,19,11.384,,,,
9888,05:28:00,M,19,2.846,,,,
9889,05:28:00,N,19,14.23,,,,
9890,05:28:00,J,21,25.613000000000003,0.0097656,a,standard,standard
9891,05:28:00,K,21,36.997,0.0097656,b,standard,standard
9892,05:28:00,L,21,2.846,,,,
9893,05:28:00,M,21,5.692,,,,
9894,05:28:00,N,21,5.692,,,,
9895,05:28:00,J,23,39.843,0,a,standard,standard
9896,05:28:00,K,23,39.843,0,b,standard,standard
9897,05:28:00,L,23,8.538,,,,
9898,05:28:00,M,23,14.23,,,,
9899,05:28:00,N,23,5.692,,,,
9900,05:30:00,J,1,4678.57,10,a,standard,standard
9901,05:30:00,K,1,3280.9640000000004,10,b,standard,standard
9902,05:30:00,L,1,68.176,,a,target_added,r5A-GGAGG-phos
9903,05:30:00,M,1,2.841,,a,no_target,r5A-GGAGG-phos
9904,05:30:00,N,1,5.681,,a,no_gRNA,r5A-GGAGG-phos
9905,05:30:00,J,3,962.9839999999999,5,a,standard,standard
9906,05:30:00,K,3,1173.193,5,b,standard,standard
9907,05:30:00,L,3,85.22,,b,target_added,r5A-GGAGG-phos
9908,05:30:00,M,3,8.522,,b,no_target,r5A-GGAGG-phos
9909,05:30:00,N,3,14.203,,b,no_gRNA,r5A-GGAGG-phos
9910,05:30:00,J,5,627.786,2.5,a,standard,standard
9911,05:30:00,K,5,661.8739999999999,2.5,b,standard,standard
9912,05:30:00,L,5,531.2040000000001,,a,target_added,r5A-AAAGG-ddC
9913,05:30:00,M,5,11.363,,a,no_target,r5A-AAAGG-ddC
9914,05:30:00,N,5,2.841,,a,no_gRNA,r5A-AAAGG-ddC
9915,05:30:00,J,7,360.764,1.25,a,standard,standard
9916,05:30:00,K,7,284.066,1.25,b,standard,standard
9917,05:30:00,L,7,468.709,,b,target_added,r5A-AAAGG-ddC
9918,05:30:00,M,7,5.681,,b,no_target,r5A-AAAGG-ddC
9919,05:30:00,N,7,8.522,,b,no_gRNA,r5A-AAAGG-ddC
9920,05:30:00,J,9,176.12099999999998,0.625,a,standard,standard
9921,05:30:00,K,9,184.643,0.625,b,standard,standard
9922,05:30:00,L,9,2073.683,,a,target_added,r17A-r3C
9923,05:30:00,M,9,426.099,,a,no_target,r17A-r3C
9924,05:30:00,N,9,488.594,,a,no_gRNA,r17A-r3C
9925,05:30:00,J,11,122.148,0.3125,a,standard,standard
9926,05:30:00,K,11,102.264,0.3125,b,standard,standard
9927,05:30:00,L,11,2102.09,,b,target_added,r17A-r3C
9928,05:30:00,M,11,346.561,,b,no_target,r17A-r3C
9929,05:30:00,N,11,622.105,,b,no_gRNA,r17A-r3C
9930,05:30:00,J,13,45.451,0.15625,a,standard,standard
9931,05:30:00,K,13,31.247,0.15625,b,standard,standard
9932,05:30:00,L,13,19.885,,a,target_added,H20
9933,05:30:00,M,13,14.203,,a,no_target,H20
9934,05:30:00,N,13,2.841,,a,no_gRNA,H20
9935,05:30:00,J,15,56.813,0.078125,a,standard,standard
9936,05:30:00,K,15,51.132,0.078125,b,standard,standard
9937,05:30:00,L,15,5.681,,b,target_added,H20
9938,05:30:00,M,15,2.841,,b,no_target,H20
9939,05:30:00,N,15,11.363,,b,no_gRNA,H20
9940,05:30:00,J,17,59.653999999999996,0.0390625,a,standard,standard
9941,05:30:00,K,17,107.945,0.0390625,b,standard,standard
9942,05:30:00,L,17,5.681,,,,
9943,05:30:00,M,17,2.841,,,,
9944,05:30:00,N,17,5.681,,,,
9945,05:30:00,J,19,19.885,0.0195312,a,standard,standard
9946,05:30:00,K,19,51.132,0.0195312,b,standard,standard
9947,05:30:00,L,19,19.885,,,,
9948,05:30:00,M,19,0.0,,,,
9949,05:30:00,N,19,8.522,,,,
9950,05:30:00,J,21,36.929,0.0097656,a,standard,standard
9951,05:30:00,K,21,51.132,0.0097656,b,standard,standard
9952,05:30:00,L,21,8.522,,,,
9953,05:30:00,M,21,0.0,,,,
9954,05:30:00,N,21,2.841,,,,
9955,05:30:00,J,23,45.451,0,a,standard,standard
9956,05:30:00,K,23,34.088,0,b,standard,standard
9957,05:30:00,L,23,2.841,,,,
9958,05:30:00,M,23,2.841,,,,
9959,05:30:00,N,23,8.522,,,,
9960,05:32:00,J,1,4891.694,10,a,standard,standard
9961,05:32:00,K,1,3151.1609999999996,10,b,standard,standard
9962,05:32:00,L,1,48.348,,a,target_added,r5A-GGAGG-phos
9963,05:32:00,M,1,2.844,,a,no_target,r5A-GGAGG-phos
9964,05:32:00,N,1,8.532,,a,no_gRNA,r5A-GGAGG-phos
9965,05:32:00,J,3,949.8989999999999,5,a,standard,standard
9966,05:32:00,K,3,1057.971,5,b,standard,standard
9967,05:32:00,L,3,85.32,,b,target_added,r5A-GGAGG-phos
9968,05:32:00,M,3,2.844,,b,no_target,r5A-GGAGG-phos
9969,05:32:00,N,3,5.688,,b,no_gRNA,r5A-GGAGG-phos
9970,05:32:00,J,5,588.71,2.5,a,standard,standard
9971,05:32:00,K,5,654.122,2.5,b,standard,standard
9972,05:32:00,L,5,540.362,,a,target_added,r5A-AAAGG-ddC
9973,05:32:00,M,5,36.972,,a,no_target,r5A-AAAGG-ddC
9974,05:32:00,N,5,11.376,,a,no_gRNA,r5A-AAAGG-ddC
9975,05:32:00,J,7,338.43699999999995,1.25,a,standard,standard
9976,05:32:00,K,7,284.401,1.25,b,standard,standard
9977,05:32:00,L,7,395.31699999999995,,b,target_added,r5A-AAAGG-ddC
9978,05:32:00,M,7,5.688,,b,no_target,r5A-AAAGG-ddC
9979,05:32:00,N,7,8.532,,b,no_gRNA,r5A-AAAGG-ddC
9980,05:32:00,J,9,179.173,0.625,a,standard,standard
9981,05:32:00,K,9,182.017,0.625,b,standard,standard
9982,05:32:00,L,9,2104.5660000000003,,a,target_added,r17A-r3C
9983,05:32:00,M,9,435.13300000000004,,a,no_target,r17A-r3C
9984,05:32:00,N,9,531.83,,a,no_gRNA,r17A-r3C
9985,05:32:00,J,11,96.696,0.3125,a,standard,standard
9986,05:32:00,K,11,127.98,0.3125,b,standard,standard
9987,05:32:00,L,11,1999.338,,b,target_added,r17A-r3C
9988,05:32:00,M,11,389.629,,b,no_target,r17A-r3C
9989,05:32:00,N,11,622.8380000000001,,b,no_gRNA,r17A-r3C
9990,05:32:00,J,13,48.348,0.15625,a,standard,standard
9991,05:32:00,K,13,79.632,0.15625,b,standard,standard
9992,05:32:00,L,13,25.596,,a,target_added,H20
9993,05:32:00,M,13,2.844,,a,no_target,H20
9994,05:32:00,N,13,11.376,,a,no_gRNA,H20
9995,05:32:00,J,15,59.724,0.078125,a,standard,standard
9996,05:32:00,K,15,45.504,0.078125,b,standard,standard
9997,05:32:00,L,15,14.22,,b,target_added,H20
9998,05:32:00,M,15,2.844,,b,no_target,H20
9999,05:32:00,N,15,14.22,,b,no_gRNA,H20
10000,05:32:00,J,17,62.568000000000005,0.0390625,a,standard,standard
10001,05:32:00,K,17,110.916,0.0390625,b,standard,standard
10002,05:32:00,L,17,5.688,,,,
10003,05:32:00,M,17,14.22,,,,
10004,05:32:00,N,17,2.844,,,,
10005,05:32:00,J,19,34.128,0.0195312,a,standard,standard
10006,05:32:00,K,19,42.66,0.0195312,b,standard,standard
10007,05:32:00,L,19,14.22,,,,
10008,05:32:00,M,19,2.844,,,,
10009,05:32:00,N,19,2.844,,,,
10010,05:32:00,J,21,42.66,0.0097656,a,standard,standard
10011,05:32:00,K,21,42.66,0.0097656,b,standard,standard
10012,05:32:00,L,21,8.532,,,,
10013,05:32:00,M,21,0.0,,,,
10014,05:32:00,N,21,8.532,,,,
10015,05:32:00,J,23,31.284000000000002,0,a,standard,standard
10016,05:32:00,K,23,28.44,0,b,standard,standard
10017,05:32:00,L,23,2.844,,,,
10018,05:32:00,M,23,2.844,,,,
10019,05:32:00,N,23,5.688,,,,
10020,05:34:00,J,1,4923.605,10,a,standard,standard
10021,05:34:00,K,1,3160.0959999999995,10,b,standard,standard
10022,05:34:00,L,1,34.132,,a,target_added,r5A-GGAGG-phos
10023,05:34:00,M,1,8.533,,a,no_target,r5A-GGAGG-phos
10024,05:34:00,N,1,11.377,,a,no_gRNA,r5A-GGAGG-phos
10025,05:34:00,J,3,972.775,5,a,standard,standard
10026,05:34:00,K,3,1018.285,5,b,standard,standard
10027,05:34:00,L,3,51.199,,b,target_added,r5A-GGAGG-phos
10028,05:34:00,M,3,14.222000000000001,,b,no_target,r5A-GGAGG-phos
10029,05:34:00,N,3,8.533,,b,no_gRNA,r5A-GGAGG-phos
10030,05:34:00,J,5,568.874,2.5,a,standard,standard
10031,05:34:00,K,5,620.073,2.5,b,standard,standard
10032,05:34:00,L,5,514.831,,a,target_added,r5A-AAAGG-ddC
