,time,row_384,column_384,rfu_value,replicate,target_added,reporter,phos,gRNA_used
659,02:10:00,H,18,188.75099999999998,b,no_target,RNA-FAM,no_phos,IVT-B1
660,02:10:00,E,20,671.191,a,target_added,RNA-FAM,no_phos,IVT-H6
661,02:10:00,F,20,641.0169999999999,a,target_added,RNA-FAM,no_phos,IVT-H6
662,02:10:00,G,20,189.023,b,no_target,RNA-FAM,no_phos,IVT-H6
663,02:10:00,H,20,199.61900000000003,b,no_target,RNA-FAM,no_phos,IVT-H6
664,02:10:00,E,22,417.181,a,target_added,RNA-FAM,no_phos,IVT-G8
665,02:10:00,F,22,396.68300000000005,a,target_added,RNA-FAM,no_phos,IVT-G8
666,02:10:00,G,22,204.356,b,no_target,RNA-FAM,no_phos,IVT-G8
667,02:10:00,H,22,206.468,b,no_target,RNA-FAM,no_phos,IVT-G8
668,02:10:00,E,24,624.202,a,target_added,RNA-FAM,no_phos,IVT-C4
669,02:10:00,F,24,619.939,a,target_added,RNA-FAM,no_phos,IVT-C4
670,02:10:00,G,24,185.90099999999998,b,no_target,RNA-FAM,no_phos,IVT-C4
671,02:10:00,H,24,188.49099999999999,b,no_target,RNA-FAM,no_phos,IVT-C4
672,02:20:00,E,2,869.7919999999999,a,target_added,RNA-FAM,phos,syn-11C
673,02:20:00,F,2,911.548,a,target_added,RNA-FAM,phos,syn-11C
674,02:20:00,G,2,169.929,b,no_target,RNA-FAM,phos,syn-11C
675,02:20:00,H,2,173.643,b,no_target,RNA-FAM,phos,syn-11C
676,02:20:00,E,4,828.3689999999999,a,target_added,RNA-FAM,phos,IVT-11C
677,02:20:00,F,4,988.628,a,target_added,RNA-FAM,phos,IVT-11C
678,02:20:00,G,4,167.584,b,no_target,RNA-FAM,phos,IVT-11C
679,02:20:00,H,4,168.67700000000002,b,no_target,RNA-FAM,phos,IVT-11C
680,02:20:00,E,6,376.58,a,target_added,RNA-FAM,phos,IVT-B1
681,02:20:00,F,6,425.325,a,target_added,RNA-FAM,phos,IVT-B1
682,02:20:00,G,6,171.56400000000002,b,no_target,RNA-FAM,phos,IVT-B1
683,02:20:00,H,6,170.918,b,no_target,RNA-FAM,phos,IVT-B1
684,02:20:00,E,8,762.84,a,target_added,RNA-FAM,phos,IVT-H6
685,02:20:00,F,8,714.8660000000001,a,target_added,RNA-FAM,phos,IVT-H6
686,02:20:00,G,8,173.97099999999998,b,no_target,RNA-FAM,phos,IVT-H6
687,02:20:00,H,8,176.28799999999998,b,no_target,RNA-FAM,phos,IVT-H6
688,02:20:00,E,10,431.645,a,target_added,RNA-FAM,phos,IVT-G8
689,02:20:00,F,10,458.305,a,target_added,RNA-FAM,phos,IVT-G8
690,02:20:00,G,10,202.717,b,no_target,RNA-FAM,phos,IVT-G8
691,02:20:00,H,10,197.38,b,no_target,RNA-FAM,phos,IVT-G8
692,02:20:00,E,12,763.573,a,target_added,RNA-FAM,phos,IVT-C4
693,02:20:00,F,12,796.395,a,target_added,RNA-FAM,phos,IVT-C4
694,02:20:00,G,12,175.965,b,no_target,RNA-FAM,phos,IVT-C4
695,02:20:00,H,12,172.757,b,no_target,RNA-FAM,phos,IVT-C4
696,02:20:00,E,14,819.18,a,target_added,RNA-FAM,no_phos,syn-11C
697,02:20:00,F,14,845.737,a,target_added,RNA-FAM,no_phos,syn-11C
698,02:20:00,G,14,287.342,b,no_target,RNA-FAM,no_phos,syn-11C
699,02:20:00,H,14,167.47799999999998,b,no_target,RNA-FAM,no_phos,syn-11C
700,02:20:00,E,16,893.3660000000001,a,target_added,RNA-FAM,no_phos,IVT-11C
701,02:20:00,F,16,861.0169999999999,a,target_added,RNA-FAM,no_phos,IVT-11C
702,02:20:00,G,16,186.442,b,no_target,RNA-FAM,no_phos,IVT-11C
703,02:20:00,H,16,180.783,b,no_target,RNA-FAM,no_phos,IVT-11C
704,02:20:00,E,18,488.17,a,target_added,RNA-FAM,no_phos,IVT-B1
705,02:20:00,F,18,488.673,a,target_added,RNA-FAM,no_phos,IVT-B1
706,02:20:00,G,18,192.199,b,no_target,RNA-FAM,no_phos,IVT-B1
707,02:20:00,H,18,188.356,b,no_target,RNA-FAM,no_phos,IVT-B1
708,02:20:00,E,20,703.449,a,target_added,RNA-FAM,no_phos,IVT-H6
709,02:20:00,F,20,672.824,a,target_added,RNA-FAM,no_phos,IVT-H6
710,02:20:00,G,20,191.61900000000003,b,no_target,RNA-FAM,no_phos,IVT-H6
711,02:20:00,H,20,199.428,b,no_target,RNA-FAM,no_phos,IVT-H6
712,02:20:00,E,22,431.099,a,target_added,RNA-FAM,no_phos,IVT-G8
713,02:20:00,F,22,408.51599999999996,a,target_added,RNA-FAM,no_phos,IVT-G8
714,02:20:00,G,22,204.738,b,no_target,RNA-FAM,no_phos,IVT-G8
715,02:20:00,H,22,205.94400000000002,b,no_target,RNA-FAM,no_phos,IVT-G8
716,02:20:00,E,24,657.5930000000001,a,target_added,RNA-FAM,no_phos,IVT-C4
717,02:20:00,F,24,653.79,a,target_added,RNA-FAM,no_phos,IVT-C4
718,02:20:00,G,24,185.429,b,no_target,RNA-FAM,no_phos,IVT-C4
719,02:20:00,H,24,185.907,b,no_target,RNA-FAM,no_phos,IVT-C4
720,02:30:00,E,2,927.0369999999999,a,target_added,RNA-FAM,phos,syn-11C
721,02:30:00,F,2,975.8439999999999,a,target_added,RNA-FAM,phos,syn-11C
722,02:30:00,G,2,171.25599999999997,b,no_target,RNA-FAM,phos,syn-11C
723,02:30:00,H,2,174.46599999999998,b,no_target,RNA-FAM,phos,syn-11C
724,02:30:00,E,4,872.065,a,target_added,RNA-FAM,phos,IVT-11C
725,02:30:00,F,4,1040.73,a,target_added,RNA-FAM,phos,IVT-11C
726,02:30:00,G,4,167.425,b,no_target,RNA-FAM,phos,IVT-11C
727,02:30:00,H,4,167.887,b,no_target,RNA-FAM,phos,IVT-11C
728,02:30:00,E,6,399.899,a,target_added,RNA-FAM,phos,IVT-B1
729,02:30:00,F,6,450.102,a,target_added,RNA-FAM,phos,IVT-B1
730,02:30:00,G,6,172.12099999999998,b,no_target,RNA-FAM,phos,IVT-B1
731,02:30:00,H,6,173.622,b,no_target,RNA-FAM,phos,IVT-B1
732,02:30:00,E,8,802.5360000000001,a,target_added,RNA-FAM,phos,IVT-H6
733,02:30:00,F,8,755.307,a,target_added,RNA-FAM,phos,IVT-H6
734,02:30:00,G,8,176.69299999999998,b,no_target,RNA-FAM,phos,IVT-H6
735,02:30:00,H,8,179.782,b,no_target,RNA-FAM,phos,IVT-H6
736,02:30:00,E,10,456.31199999999995,a,target_added,RNA-FAM,phos,IVT-G8
737,02:30:00,F,10,478.48800000000006,a,target_added,RNA-FAM,phos,IVT-G8
738,02:30:00,G,10,207.30900000000003,b,no_target,RNA-FAM,phos,IVT-G8
739,02:30:00,H,10,200.109,b,no_target,RNA-FAM,phos,IVT-G8
740,02:30:00,E,12,812.3639999999999,a,target_added,RNA-FAM,phos,IVT-C4
741,02:30:00,F,12,857.913,a,target_added,RNA-FAM,phos,IVT-C4
742,02:30:00,G,12,177.709,b,no_target,RNA-FAM,phos,IVT-C4
743,02:30:00,H,12,174.6,b,no_target,RNA-FAM,phos,IVT-C4
744,02:30:00,E,14,866.987,a,target_added,RNA-FAM,no_phos,syn-11C
745,02:30:00,F,14,897.828,a,target_added,RNA-FAM,no_phos,syn-11C
746,02:30:00,G,14,292.17900000000003,b,no_target,RNA-FAM,no_phos,syn-11C
747,02:30:00,H,14,169.97,b,no_target,RNA-FAM,no_phos,syn-11C
748,02:30:00,E,16,940.5419999999999,a,target_added,RNA-FAM,no_phos,IVT-11C
749,02:30:00,F,16,915.5310000000001,a,target_added,RNA-FAM,no_phos,IVT-11C
750,02:30:00,G,16,188.887,b,no_target,RNA-FAM,no_phos,IVT-11C
751,02:30:00,H,16,180.64,b,no_target,RNA-FAM,no_phos,IVT-11C
752,02:30:00,E,18,522.304,a,target_added,RNA-FAM,no_phos,IVT-B1
753,02:30:00,F,18,525.86,a,target_added,RNA-FAM,no_phos,IVT-B1
754,02:30:00,G,18,195.761,b,no_target,RNA-FAM,no_phos,IVT-B1
755,02:30:00,H,18,188.982,b,no_target,RNA-FAM,no_phos,IVT-B1
756,02:30:00,E,20,744.788,a,target_added,RNA-FAM,no_phos,IVT-H6
757,02:30:00,F,20,711.073,a,target_added,RNA-FAM,no_phos,IVT-H6
758,02:30:00,G,20,191.59,b,no_target,RNA-FAM,no_phos,IVT-H6
759,02:30:00,H,20,198.972,b,no_target,RNA-FAM,no_phos,IVT-H6
760,02:30:00,E,22,453.23800000000006,a,target_added,RNA-FAM,no_phos,IVT-G8
761,02:30:00,F,22,427.67,a,target_added,RNA-FAM,no_phos,IVT-G8
762,02:30:00,G,22,208.148,b,no_target,RNA-FAM,no_phos,IVT-G8
763,02:30:00,H,22,208.745,b,no_target,RNA-FAM,no_phos,IVT-G8
764,02:30:00,E,24,702.3789999999999,a,target_added,RNA-FAM,no_phos,IVT-C4
765,02:30:00,F,24,693.06,a,target_added,RNA-FAM,no_phos,IVT-C4
766,02:30:00,G,24,187.495,b,no_target,RNA-FAM,no_phos,IVT-C4
767,02:30:00,H,24,185.453,b,no_target,RNA-FAM,no_phos,IVT-C4
768,02:40:00,E,2,977.317,a,target_added,RNA-FAM,phos,syn-11C
769,02:40:00,F,2,1021.512,a,target_added,RNA-FAM,phos,syn-11C
770,02:40:00,G,2,169.59900000000002,b,no_target,RNA-FAM,phos,syn-11C
771,02:40:00,H,2,173.99400000000003,b,no_target,RNA-FAM,phos,syn-11C
772,02:40:00,E,4,906.957,a,target_added,RNA-FAM,phos,IVT-11C
773,02:40:00,F,4,1080.381,a,target_added,RNA-FAM,phos,IVT-11C
774,02:40:00,G,4,168.34599999999998,b,no_target,RNA-FAM,phos,IVT-11C
775,02:40:00,H,4,168.11700000000002,b,no_target,RNA-FAM,phos,IVT-11C
776,02:40:00,E,6,415.647,a,target_added,RNA-FAM,phos,IVT-B1
777,02:40:00,F,6,472.33099999999996,a,target_added,RNA-FAM,phos,IVT-B1
778,02:40:00,G,6,171.507,b,no_target,RNA-FAM,phos,IVT-B1
779,02:40:00,H,6,172.169,b,no_target,RNA-FAM,phos,IVT-B1
780,02:40:00,E,8,841.182,a,target_added,RNA-FAM,phos,IVT-H6
781,02:40:00,F,8,793.2869999999999,a,target_added,RNA-FAM,phos,IVT-H6
782,02:40:00,G,8,174.46900000000002,b,no_target,RNA-FAM,phos,IVT-H6
783,02:40:00,H,8,178.704,b,no_target,RNA-FAM,phos,IVT-H6
784,02:40:00,E,10,477.44699999999995,a,target_added,RNA-FAM,phos,IVT-G8
785,02:40:00,F,10,499.12199999999996,a,target_added,RNA-FAM,phos,IVT-G8
786,02:40:00,G,10,208.37400000000002,b,no_target,RNA-FAM,phos,IVT-G8
787,02:40:00,H,10,203.13,b,no_target,RNA-FAM,phos,IVT-G8
788,02:40:00,E,12,865.5939999999999,a,target_added,RNA-FAM,phos,IVT-C4
789,02:40:00,F,12,910.003,a,target_added,RNA-FAM,phos,IVT-C4
790,02:40:00,G,12,177.19799999999998,b,no_target,RNA-FAM,phos,IVT-C4
791,02:40:00,H,12,173.918,b,no_target,RNA-FAM,phos,IVT-C4
792,02:40:00,E,14,908.242,a,target_added,RNA-FAM,no_phos,syn-11C
793,02:40:00,F,14,941.6489999999999,a,target_added,RNA-FAM,no_phos,syn-11C
794,02:40:00,G,14,294.373,b,no_target,RNA-FAM,no_phos,syn-11C
795,02:40:00,H,14,168.324,b,no_target,RNA-FAM,no_phos,syn-11C
796,02:40:00,E,16,989.1080000000001,a,target_added,RNA-FAM,no_phos,IVT-11C
797,02:40:00,F,16,958.7769999999999,a,target_added,RNA-FAM,no_phos,IVT-11C
798,02:40:00,G,16,187.667,b,no_target,RNA-FAM,no_phos,IVT-11C
799,02:40:00,H,16,179.701,b,no_target,RNA-FAM,no_phos,IVT-11C
800,02:40:00,E,18,553.2130000000001,a,target_added,RNA-FAM,no_phos,IVT-B1
801,02:40:00,F,18,551.986,a,target_added,RNA-FAM,no_phos,IVT-B1
802,02:40:00,G,18,192.53799999999998,b,no_target,RNA-FAM,no_phos,IVT-B1
803,02:40:00,H,18,187.762,b,no_target,RNA-FAM,no_phos,IVT-B1
804,02:40:00,E,20,780.747,a,target_added,RNA-FAM,no_phos,IVT-H6
805,02:40:00,F,20,739.42,a,target_added,RNA-FAM,no_phos,IVT-H6
806,02:40:00,G,20,191.13099999999997,b,no_target,RNA-FAM,no_phos,IVT-H6
807,02:40:00,H,20,199.485,b,no_target,RNA-FAM,no_phos,IVT-H6
808,02:40:00,E,22,470.965,a,target_added,RNA-FAM,no_phos,IVT-G8
809,02:40:00,F,22,443.55199999999996,a,target_added,RNA-FAM,no_phos,IVT-G8
810,02:40:00,G,22,210.197,b,no_target,RNA-FAM,no_phos,IVT-G8
811,02:40:00,H,22,209.985,b,no_target,RNA-FAM,no_phos,IVT-G8
812,02:40:00,E,24,737.98,a,target_added,RNA-FAM,no_phos,IVT-C4
813,02:40:00,F,24,724.298,a,target_added,RNA-FAM,no_phos,IVT-C4
814,02:40:00,G,24,188.25799999999998,b,no_target,RNA-FAM,no_phos,IVT-C4
815,02:40:00,H,24,185.44799999999998,b,no_target,RNA-FAM,no_phos,IVT-C4
816,02:50:00,E,2,1035.625,a,target_added,RNA-FAM,phos,syn-11C
817,02:50:00,F,2,1079.268,a,target_added,RNA-FAM,phos,syn-11C
818,02:50:00,G,2,171.00799999999998,b,no_target,RNA-FAM,phos,syn-11C
819,02:50:00,H,2,174.058,b,no_target,RNA-FAM,phos,syn-11C
820,02:50:00,E,4,948.937,a,target_added,RNA-FAM,phos,IVT-11C
821,02:50:00,F,4,1125.9769999999999,a,target_added,RNA-FAM,phos,IVT-11C
822,02:50:00,G,4,170.301,b,no_target,RNA-FAM,phos,IVT-11C
823,02:50:00,H,4,169.388,b,no_target,RNA-FAM,phos,IVT-11C
824,02:50:00,E,6,437.44300000000004,a,target_added,RNA-FAM,phos,IVT-B1
825,02:50:00,F,6,500.556,a,target_added,RNA-FAM,phos,IVT-B1
826,02:50:00,G,6,173.229,b,no_target,RNA-FAM,phos,IVT-B1
827,02:50:00,H,6,173.521,b,no_target,RNA-FAM,phos,IVT-B1
828,02:50:00,E,8,884.3560000000001,a,target_added,RNA-FAM,phos,IVT-H6
829,02:50:00,F,8,837.693,a,target_added,RNA-FAM,phos,IVT-H6
830,02:50:00,G,8,176.02700000000002,b,no_target,RNA-FAM,phos,IVT-H6
831,02:50:00,H,8,180.398,b,no_target,RNA-FAM,phos,IVT-H6
832,02:50:00,E,10,499.116,a,target_added,RNA-FAM,phos,IVT-G8
833,02:50:00,F,10,526.97,a,target_added,RNA-FAM,phos,IVT-G8
834,02:50:00,G,10,209.547,b,no_target,RNA-FAM,phos,IVT-G8
835,02:50:00,H,10,204.857,b,no_target,RNA-FAM,phos,IVT-G8
836,02:50:00,E,12,915.721,a,target_added,RNA-FAM,phos,IVT-C4
837,02:50:00,F,12,962.373,a,target_added,RNA-FAM,phos,IVT-C4
838,02:50:00,G,12,177.424,b,no_target,RNA-FAM,phos,IVT-C4
839,02:50:00,H,12,175.71200000000002,b,no_target,RNA-FAM,phos,IVT-C4
840,02:50:00,E,14,957.904,a,target_added,RNA-FAM,no_phos,syn-11C
841,02:50:00,F,14,997.2,a,target_added,RNA-FAM,no_phos,syn-11C
842,02:50:00,G,14,302.328,b,no_target,RNA-FAM,no_phos,syn-11C
843,02:50:00,H,14,168.014,b,no_target,RNA-FAM,no_phos,syn-11C
844,02:50:00,E,16,1032.427,a,target_added,RNA-FAM,no_phos,IVT-11C
845,02:50:00,F,16,1004.3530000000001,a,target_added,RNA-FAM,no_phos,IVT-11C
846,02:50:00,G,16,188.745,b,no_target,RNA-FAM,no_phos,IVT-11C
847,02:50:00,H,16,178.62,b,no_target,RNA-FAM,no_phos,IVT-11C
848,02:50:00,E,18,596.0459999999999,a,target_added,RNA-FAM,no_phos,IVT-B1
849,02:50:00,F,18,590.879,a,target_added,RNA-FAM,no_phos,IVT-B1
850,02:50:00,G,18,195.037,b,no_target,RNA-FAM,no_phos,IVT-B1
851,02:50:00,H,18,188.52200000000002,b,no_target,RNA-FAM,no_phos,IVT-B1
852,02:50:00,E,20,820.355,a,target_added,RNA-FAM,no_phos,IVT-H6
853,02:50:00,F,20,777.4810000000001,a,target_added,RNA-FAM,no_phos,IVT-H6
854,02:50:00,G,20,193.185,b,no_target,RNA-FAM,no_phos,IVT-H6
855,02:50:00,H,20,199.984,b,no_target,RNA-FAM,no_phos,IVT-H6
856,02:50:00,E,22,491.98,a,target_added,RNA-FAM,no_phos,IVT-G8
857,02:50:00,F,22,459.30699999999996,a,target_added,RNA-FAM,no_phos,IVT-G8
858,02:50:00,G,22,211.331,b,no_target,RNA-FAM,no_phos,IVT-G8
859,02:50:00,H,22,213.226,b,no_target,RNA-FAM,no_phos,IVT-G8
860,02:50:00,E,24,768.2589999999999,a,target_added,RNA-FAM,no_phos,IVT-C4
861,02:50:00,F,24,761.3510000000001,a,target_added,RNA-FAM,no_phos,IVT-C4
862,02:50:00,G,24,188.643,b,no_target,RNA-FAM,no_phos,IVT-C4
863,02:50:00,H,24,186.791,b,no_target,RNA-FAM,no_phos,IVT-C4
864,03:00:00,E,2,1087.23,a,target_added,RNA-FAM,phos,syn-11C
865,03:00:00,F,2,1119.498,a,target_added,RNA-FAM,phos,syn-11C
866,03:00:00,G,2,169.771,b,no_target,RNA-FAM,phos,syn-11C
867,03:00:00,H,2,173.606,b,no_target,RNA-FAM,phos,syn-11C
868,03:00:00,E,4,992.433,a,target_added,RNA-FAM,phos,IVT-11C
869,03:00:00,F,4,1171.367,a,target_added,RNA-FAM,phos,IVT-11C
870,03:00:00,G,4,168.51,b,no_target,RNA-FAM,phos,IVT-11C
871,03:00:00,H,4,169.388,b,no_target,RNA-FAM,phos,IVT-11C
872,03:00:00,E,6,456.04,a,target_added,RNA-FAM,phos,IVT-B1
873,03:00:00,F,6,524.064,a,target_added,RNA-FAM,phos,IVT-B1
874,03:00:00,G,6,173.908,b,no_target,RNA-FAM,phos,IVT-B1
875,03:00:00,H,6,172.892,b,no_target,RNA-FAM,phos,IVT-B1
876,03:00:00,E,8,923.19,a,target_added,RNA-FAM,phos,IVT-H6
877,03:00:00,F,8,866.9110000000001,a,target_added,RNA-FAM,phos,IVT-H6
878,03:00:00,G,8,177.31900000000002,b,no_target,RNA-FAM,phos,IVT-H6
879,03:00:00,H,8,178.993,b,no_target,RNA-FAM,phos,IVT-H6
880,03:00:00,E,10,516.337,a,target_added,RNA-FAM,phos,IVT-G8
881,03:00:00,F,10,543.184,a,target_added,RNA-FAM,phos,IVT-G8
882,03:00:00,G,10,209.597,b,no_target,RNA-FAM,phos,IVT-G8
883,03:00:00,H,10,203.71599999999998,b,no_target,RNA-FAM,phos,IVT-G8
884,03:00:00,E,12,960.312,a,target_added,RNA-FAM,phos,IVT-C4
885,03:00:00,F,12,1014.7560000000001,a,target_added,RNA-FAM,phos,IVT-C4
886,03:00:00,G,12,180.334,b,no_target,RNA-FAM,phos,IVT-C4
887,03:00:00,H,12,173.887,b,no_target,RNA-FAM,phos,IVT-C4
888,03:00:00,E,14,994.9960000000001,a,target_added,RNA-FAM,no_phos,syn-11C
889,03:00:00,F,14,1036.375,a,target_added,RNA-FAM,no_phos,syn-11C
890,03:00:00,G,14,303.14799999999997,b,no_target,RNA-FAM,no_phos,syn-11C
891,03:00:00,H,14,166.532,b,no_target,RNA-FAM,no_phos,syn-11C
892,03:00:00,E,16,1069.678,a,target_added,RNA-FAM,no_phos,IVT-11C
893,03:00:00,F,16,1039.386,a,target_added,RNA-FAM,no_phos,IVT-11C
894,03:00:00,G,16,188.016,b,no_target,RNA-FAM,no_phos,IVT-11C
895,03:00:00,H,16,177.012,b,no_target,RNA-FAM,no_phos,IVT-11C
896,03:00:00,E,18,626.698,a,target_added,RNA-FAM,no_phos,IVT-B1
897,03:00:00,F,18,623.099,a,target_added,RNA-FAM,no_phos,IVT-B1
898,03:00:00,G,18,195.588,b,no_target,RNA-FAM,no_phos,IVT-B1
899,03:00:00,H,18,187.625,b,no_target,RNA-FAM,no_phos,IVT-B1
900,03:00:00,E,20,853.048,a,target_added,RNA-FAM,no_phos,IVT-H6
901,03:00:00,F,20,803.94,a,target_added,RNA-FAM,no_phos,IVT-H6
902,03:00:00,G,20,191.792,b,no_target,RNA-FAM,no_phos,IVT-H6
903,03:00:00,H,20,199.102,b,no_target,RNA-FAM,no_phos,IVT-H6
904,03:00:00,E,22,501.43300000000005,a,target_added,RNA-FAM,no_phos,IVT-G8
905,03:00:00,F,22,476.37699999999995,a,target_added,RNA-FAM,no_phos,IVT-G8
906,03:00:00,G,22,210.801,b,no_target,RNA-FAM,no_phos,IVT-G8
907,03:00:00,H,22,214.13299999999998,b,no_target,RNA-FAM,no_phos,IVT-G8
908,03:00:00,E,24,797.546,a,target_added,RNA-FAM,no_phos,IVT-C4
909,03:00:00,F,24,788.904,a,target_added,RNA-FAM,no_phos,IVT-C4
910,03:00:00,G,24,187.158,b,no_target,RNA-FAM,no_phos,IVT-C4
911,03:00:00,H,24,187.062,b,no_target,RNA-FAM,no_phos,IVT-C4
912,03:10:00,E,2,1143.542,a,target_added,RNA-FAM,phos,syn-11C
913,03:10:00,F,2,1172.963,a,target_added,RNA-FAM,phos,syn-11C
914,03:10:00,G,2,168.77599999999998,b,no_target,RNA-FAM,phos,syn-11C
915,03:10:00,H,2,174.735,b,no_target,RNA-FAM,phos,syn-11C
916,03:10:00,E,4,1030.0710000000001,a,target_added,RNA-FAM,phos,IVT-11C
917,03:10:00,F,4,1208.182,a,target_added,RNA-FAM,phos,IVT-11C
918,03:10:00,G,4,170.111,b,no_target,RNA-FAM,phos,IVT-11C
919,03:10:00,H,4,170.047,b,no_target,RNA-FAM,phos,IVT-11C
920,03:10:00,E,6,475.895,a,target_added,RNA-FAM,phos,IVT-B1
921,03:10:00,F,6,553.061,a,target_added,RNA-FAM,phos,IVT-B1
922,03:10:00,G,6,175.90599999999998,b,no_target,RNA-FAM,phos,IVT-B1
923,03:10:00,H,6,173.229,b,no_target,RNA-FAM,phos,IVT-B1
924,03:10:00,E,8,960.327,a,target_added,RNA-FAM,phos,IVT-H6
925,03:10:00,F,8,903.913,a,target_added,RNA-FAM,phos,IVT-H6
926,03:10:00,G,8,179.095,b,no_target,RNA-FAM,phos,IVT-H6
927,03:10:00,H,8,182.378,b,no_target,RNA-FAM,phos,IVT-H6
928,03:10:00,E,10,540.255,a,target_added,RNA-FAM,phos,IVT-G8
929,03:10:00,F,10,561.923,a,target_added,RNA-FAM,phos,IVT-G8
930,03:10:00,G,10,213.644,b,no_target,RNA-FAM,phos,IVT-G8
931,03:10:00,H,10,207.972,b,no_target,RNA-FAM,phos,IVT-G8
932,03:10:00,E,12,1003.072,a,target_added,RNA-FAM,phos,IVT-C4
933,03:10:00,F,12,1066.844,a,target_added,RNA-FAM,phos,IVT-C4
934,03:10:00,G,12,181.201,b,no_target,RNA-FAM,phos,IVT-C4
935,03:10:00,H,12,174.11700000000002,b,no_target,RNA-FAM,phos,IVT-C4
936,03:10:00,E,14,1035.328,a,target_added,RNA-FAM,no_phos,syn-11C
937,03:10:00,F,14,1077.971,a,target_added,RNA-FAM,no_phos,syn-11C
938,03:10:00,G,14,302.992,b,no_target,RNA-FAM,no_phos,syn-11C
939,03:10:00,H,14,166.435,b,no_target,RNA-FAM,no_phos,syn-11C
940,03:10:00,E,16,1102.212,a,target_added,RNA-FAM,no_phos,IVT-11C
941,03:10:00,F,16,1075.0739999999998,a,target_added,RNA-FAM,no_phos,IVT-11C
942,03:10:00,G,16,189.543,b,no_target,RNA-FAM,no_phos,IVT-11C
943,03:10:00,H,16,178.16400000000002,b,no_target,RNA-FAM,no_phos,IVT-11C
944,03:10:00,E,18,659.4639999999999,a,target_added,RNA-FAM,no_phos,IVT-B1
945,03:10:00,F,18,655.72,a,target_added,RNA-FAM,no_phos,IVT-B1
946,03:10:00,G,18,193.00599999999997,b,no_target,RNA-FAM,no_phos,IVT-B1
947,03:10:00,H,18,187.715,b,no_target,RNA-FAM,no_phos,IVT-B1
948,03:10:00,E,20,888.492,a,target_added,RNA-FAM,no_phos,IVT-H6
949,03:10:00,F,20,832.565,a,target_added,RNA-FAM,no_phos,IVT-H6
950,03:10:00,G,20,192.447,b,no_target,RNA-FAM,no_phos,IVT-H6
951,03:10:00,H,20,201.74200000000002,b,no_target,RNA-FAM,no_phos,IVT-H6
952,03:10:00,E,22,518.422,a,target_added,RNA-FAM,no_phos,IVT-G8
953,03:10:00,F,22,490.57599999999996,a,target_added,RNA-FAM,no_phos,IVT-G8
954,03:10:00,G,22,212.43900000000002,b,no_target,RNA-FAM,no_phos,IVT-G8
955,03:10:00,H,22,218.53099999999998,b,no_target,RNA-FAM,no_phos,IVT-G8
956,03:10:00,E,24,833.331,a,target_added,RNA-FAM,no_phos,IVT-C4
957,03:10:00,F,24,822.898,a,target_added,RNA-FAM,no_phos,IVT-C4
958,03:10:00,G,24,186.05700000000002,b,no_target,RNA-FAM,no_phos,IVT-C4
959,03:10:00,H,24,184.732,b,no_target,RNA-FAM,no_phos,IVT-C4
960,03:20:00,E,2,1184.843,a,target_added,RNA-FAM,phos,syn-11C
961,03:20:00,F,2,1218.927,a,target_added,RNA-FAM,phos,syn-11C
962,03:20:00,G,2,169.855,b,no_target,RNA-FAM,phos,syn-11C
963,03:20:00,H,2,173.30700000000002,b,no_target,RNA-FAM,phos,syn-11C
964,03:20:00,E,4,1063.0430000000001,a,target_added,RNA-FAM,phos,IVT-11C
965,03:20:00,F,4,1239.27,a,target_added,RNA-FAM,phos,IVT-11C
966,03:20:00,G,4,169.72299999999998,b,no_target,RNA-FAM,phos,IVT-11C
967,03:20:00,H,4,169.68900000000002,b,no_target,RNA-FAM,phos,IVT-11C
968,03:20:00,E,6,498.20300000000003,a,target_added,RNA-FAM,phos,IVT-B1
969,03:20:00,F,6,578.585,a,target_added,RNA-FAM,phos,IVT-B1
970,03:20:00,G,6,173.658,b,no_target,RNA-FAM,phos,IVT-B1
971,03:20:00,H,6,172.715,b,no_target,RNA-FAM,phos,IVT-B1
972,03:20:00,E,8,988.4739999999999,a,target_added,RNA-FAM,phos,IVT-H6
973,03:20:00,F,8,934.555,a,target_added,RNA-FAM,phos,IVT-H6
974,03:20:00,G,8,178.84799999999998,b,no_target,RNA-FAM,phos,IVT-H6
975,03:20:00,H,8,181.516,b,no_target,RNA-FAM,phos,IVT-H6
976,03:20:00,E,10,556.43,a,target_added,RNA-FAM,phos,IVT-G8
977,03:20:00,F,10,583.719,a,target_added,RNA-FAM,phos,IVT-G8
978,03:20:00,G,10,213.611,b,no_target,RNA-FAM,phos,IVT-G8
979,03:20:00,H,10,209.72299999999998,b,no_target,RNA-FAM,phos,IVT-G8
980,03:20:00,E,12,1042.713,a,target_added,RNA-FAM,phos,IVT-C4
981,03:20:00,F,12,1105.655,a,target_added,RNA-FAM,phos,IVT-C4
982,03:20:00,G,12,181.378,b,no_target,RNA-FAM,phos,IVT-C4
983,03:20:00,H,12,175.111,b,no_target,RNA-FAM,phos,IVT-C4
984,03:20:00,E,14,1067.881,a,target_added,RNA-FAM,no_phos,syn-11C
985,03:20:00,F,14,1109.498,a,target_added,RNA-FAM,no_phos,syn-11C
986,03:20:00,G,14,304.97700000000003,b,no_target,RNA-FAM,no_phos,syn-11C
987,03:20:00,H,14,165.705,b,no_target,RNA-FAM,no_phos,syn-11C
988,03:20:00,E,16,1132.5639999999999,a,target_added,RNA-FAM,no_phos,IVT-11C
989,03:20:00,F,16,1096.351,a,target_added,RNA-FAM,no_phos,IVT-11C
