,time,row_384,column_384,rfu_value,replicate,sample_set,standard_conc,reporter,RNAseT,gRNA,target,hours,minutes,seconds
1042,02:20:00,I,11,352.477,b,sample,,r17Ar3C,RNAseT,alt-R_11C,no_target,02,20,00
1043,02:20:00,K,11,315.178,c,sample,,r17Ar3C,RNAseT,alt-R_11C,no_target,02,20,00
1044,02:20:00,A,13,449.455,a,AMP_standard,0.15625,,,,,02,20,00
1045,02:20:00,C,13,497.944,b,AMP_standard,0.15625,,,,,02,20,00
1046,02:20:00,E,13,497.011,c,AMP_standard,0.15625,,,,,02,20,00
1047,02:20:00,G,13,46963.383,a,sample,,r17A-TTATT-r3C,RNAseT,alt-R_11C,target_added,02,20,00
1048,02:20:00,I,13,47269.234,b,sample,,r17A-TTATT-r3C,RNAseT,alt-R_11C,target_added,02,20,00
1049,02:20:00,K,13,50380.918,c,sample,,r17A-TTATT-r3C,RNAseT,alt-R_11C,target_added,02,20,00
1050,02:20:00,A,15,112.83,a,AMP_standard,0.078125,,,,,02,20,00
1051,02:20:00,C,15,107.235,b,AMP_standard,0.078125,,,,,02,20,00
1052,02:20:00,E,15,121.222,c,AMP_standard,0.078125,,,,,02,20,00
1053,02:20:00,G,15,26701.541,a,sample,,r17A-TTATT-r3C,RNAseT,alt-R_11C,no_target,02,20,00
1054,02:20:00,I,15,12638.823,b,sample,,r17A-TTATT-r3C,RNAseT,alt-R_11C,no_target,02,20,00
1055,02:20:00,K,15,14442.237,c,sample,,r17A-TTATT-r3C,RNAseT,alt-R_11C,no_target,02,20,00
1056,02:20:00,A,17,55.949,a,AMP_standard,0.0390625,,,,,02,20,00
1057,02:20:00,C,17,41.962,b,AMP_standard,0.0390625,,,,,02,20,00
1058,02:20:00,E,17,69.003,c,AMP_standard,0.0390625,,,,,02,20,00
1059,02:20:00,G,17,36569.035,a,sample,,r17A-AAAAA-phos,RNAseT,alt-R_11C,target_added,02,20,00
1060,02:20:00,I,17,34420.605,b,sample,,r17A-AAAAA-phos,RNAseT,alt-R_11C,target_added,02,20,00
1061,02:20:00,K,17,43999.961,c,sample,,r17A-AAAAA-phos,RNAseT,alt-R_11C,target_added,02,20,00
1062,02:20:00,A,19,28.907,a,AMP_standard,0.0195312,,,,,02,20,00
1063,02:20:00,C,19,23.312,b,AMP_standard,0.0195312,,,,,02,20,00
1064,02:20:00,E,19,20.515,c,AMP_standard,0.0195312,,,,,02,20,00
1065,02:20:00,G,19,579.07,a,sample,,r17A-AAAAA-phos,RNAseT,alt-R_11C,no_target,02,20,00
1066,02:20:00,I,19,501.674,b,sample,,r17A-AAAAA-phos,RNAseT,alt-R_11C,no_target,02,20,00
1067,02:20:00,K,19,802.865,c,sample,,r17A-AAAAA-phos,RNAseT,alt-R_11C,no_target,02,20,00
1068,02:20:00,A,21,16.785,a,AMP_standard,0.0097656,,,,,02,20,00
1069,02:20:00,C,21,15.852,b,AMP_standard,0.0097656,,,,,02,20,00
1070,02:20:00,E,21,21.447,c,AMP_standard,0.0097656,,,,,02,20,00
1071,02:20:00,G,21,2186.664,a,sample,,no_reporter,RNAseT,alt-R_11C,target_added,02,20,00
1072,02:20:00,I,21,2223.03,b,sample,,no_reporter,RNAseT,alt-R_11C,target_added,02,20,00
1073,02:20:00,K,21,1908.785,c,sample,,no_reporter,RNAseT,alt-R_11C,target_added,02,20,00
1074,02:20:00,A,23,2.797,a,AMP_standard,0,,,,,02,20,00
1075,02:20:00,C,23,33.569,b,AMP_standard,0,,,,,02,20,00
1076,02:20:00,E,23,10.257,c,AMP_standard,0,,,,,02,20,00
1077,02:20:00,G,23,21.447,a,sample,,no_reporter,RNAseT,alt-R_11C,no_target,02,20,00
1078,02:20:00,I,23,9.325,b,sample,,no_reporter,RNAseT,alt-R_11C,no_target,02,20,00
1079,02:20:00,K,23,22.379,c,sample,,no_reporter,RNAseT,alt-R_11C,no_target,02,20,00
1080,02:30:00,A,1,50184.742,a,AMP_standard,10,,,,,02,30,00
1081,02:30:00,C,1,43651.762,b,AMP_standard,10,,,,,02,30,00
1082,02:30:00,E,1,43216.168,c,AMP_standard,10,,,,,02,30,00
1083,02:30:00,G,1,21359.973,a,sample,,r17A-AAAAA-r3C-phos,RNAseT,alt-R_11C,target_added,02,30,00
1084,02:30:00,I,1,27495.602,b,sample,,r17A-AAAAA-r3C-phos,RNAseT,alt-R_11C,target_added,02,30,00
1085,02:30:00,K,1,26706.494,c,sample,,r17A-AAAAA-r3C-phos,RNAseT,alt-R_11C,target_added,02,30,00
1086,02:30:00,A,3,28844.357,a,AMP_standard,5,,,,,02,30,00
1087,02:30:00,C,3,28018.875,b,AMP_standard,5,,,,,02,30,00
1088,02:30:00,E,3,28211.953,c,AMP_standard,5,,,,,02,30,00
1089,02:30:00,G,3,362.84,a,sample,,r17A-AAAAA-r3C-phos,RNAseT,alt-R_11C,no_target,02,30,00
1090,02:30:00,I,3,313.404,b,sample,,r17A-AAAAA-r3C-phos,RNAseT,alt-R_11C,no_target,02,30,00
1091,02:30:00,K,3,336.723,c,sample,,r17A-AAAAA-r3C-phos,RNAseT,alt-R_11C,no_target,02,30,00
1092,02:30:00,A,5,16656.115,a,AMP_standard,2.5,,,,,02,30,00
1093,02:30:00,C,5,16961.125,b,AMP_standard,2.5,,,,,02,30,00
1094,02:30:00,E,5,16665.441,c,AMP_standard,2.5,,,,,02,30,00
1095,02:30:00,G,5,213.6,a,sample,,r17A-AAAAA-r3C-phos,RNAseT,no_gRNA,target_added,02,30,00
1096,02:30:00,I,5,247.179,b,sample,,r17A-AAAAA-r3C-phos,RNAseT,no_gRNA,target_added,02,30,00
1097,02:30:00,K,5,302.211,c,sample,,r17A-AAAAA-r3C-phos,RNAseT,no_gRNA,target_added,02,30,00
1098,02:30:00,A,7,8317.33,a,AMP_standard,1.25,,,,,02,30,00
1099,02:30:00,C,7,8273.492,b,AMP_standard,1.25,,,,,02,30,00
1100,02:30:00,E,7,8663.381,c,AMP_standard,1.25,,,,,02,30,00
1101,02:30:00,G,7,19.588,a,sample,,r17A-AAAAA-r3C-phos,no_RNAseT,alt-R_11C,target_added,02,30,00
1102,02:30:00,I,7,30.781,b,sample,,r17A-AAAAA-r3C-phos,no_RNAseT,alt-R_11C,target_added,02,30,00
1103,02:30:00,K,7,24.251,c,sample,,r17A-AAAAA-r3C-phos,no_RNAseT,alt-R_11C,target_added,02,30,00
1104,02:30:00,A,9,3570.567,a,AMP_standard,0.625,,,,,02,30,00
1105,02:30:00,C,9,3831.737,b,AMP_standard,0.625,,,,,02,30,00
1106,02:30:00,E,9,3777.637,c,AMP_standard,0.625,,,,,02,30,00
1107,02:30:00,G,9,24931.473,a,sample,,r17Ar3C,RNAseT,alt-R_11C,target_added,02,30,00
1108,02:30:00,I,9,27499.332,b,sample,,r17Ar3C,RNAseT,alt-R_11C,target_added,02,30,00
1109,02:30:00,K,9,32437.311,c,sample,,r17Ar3C,RNAseT,alt-R_11C,target_added,02,30,00
1110,02:30:00,A,11,1429.906,a,AMP_standard,0.3125,,,,,02,30,00
1111,02:30:00,C,11,1496.131,b,AMP_standard,0.3125,,,,,02,30,00
1112,02:30:00,E,11,1485.871,c,AMP_standard,0.3125,,,,,02,30,00
1113,02:30:00,G,11,617.48,a,sample,,r17Ar3C,RNAseT,alt-R_11C,no_target,02,30,00
1114,02:30:00,I,11,307.807,b,sample,,r17Ar3C,RNAseT,alt-R_11C,no_target,02,30,00
1115,02:30:00,K,11,279.825,c,sample,,r17Ar3C,RNAseT,alt-R_11C,no_target,02,30,00
1116,02:30:00,A,13,419.737,a,AMP_standard,0.15625,,,,,02,30,00
1117,02:30:00,C,13,500.887,b,AMP_standard,0.15625,,,,,02,30,00
1118,02:30:00,E,13,498.088,c,AMP_standard,0.15625,,,,,02,30,00
1119,02:30:00,G,13,45601.207,a,sample,,r17A-TTATT-r3C,RNAseT,alt-R_11C,target_added,02,30,00
1120,02:30:00,I,13,45886.629,b,sample,,r17A-TTATT-r3C,RNAseT,alt-R_11C,target_added,02,30,00
1121,02:30:00,K,13,48510.457,c,sample,,r17A-TTATT-r3C,RNAseT,alt-R_11C,target_added,02,30,00
1122,02:30:00,A,15,128.719,a,AMP_standard,0.078125,,,,,02,30,00
1123,02:30:00,C,15,118.459,b,AMP_standard,0.078125,,,,,02,30,00
1124,02:30:00,E,15,150.173,c,AMP_standard,0.078125,,,,,02,30,00
1125,02:30:00,G,15,25948.168,a,sample,,r17A-TTATT-r3C,RNAseT,alt-R_11C,no_target,02,30,00
1126,02:30:00,I,15,12142.537,b,sample,,r17A-TTATT-r3C,RNAseT,alt-R_11C,no_target,02,30,00
1127,02:30:00,K,15,13578.973,c,sample,,r17A-TTATT-r3C,RNAseT,alt-R_11C,no_target,02,30,00
1128,02:30:00,A,17,44.772,a,AMP_standard,0.0390625,,,,,02,30,00
1129,02:30:00,C,17,60.629,b,AMP_standard,0.0390625,,,,,02,30,00
1130,02:30:00,E,17,61.561,c,AMP_standard,0.0390625,,,,,02,30,00
1131,02:30:00,G,17,35536.836,a,sample,,r17A-AAAAA-phos,RNAseT,alt-R_11C,target_added,02,30,00
1132,02:30:00,I,17,33178.848,b,sample,,r17A-AAAAA-phos,RNAseT,alt-R_11C,target_added,02,30,00
1133,02:30:00,K,17,42958.727,c,sample,,r17A-AAAAA-phos,RNAseT,alt-R_11C,target_added,02,30,00
1134,02:30:00,A,19,26.117,a,AMP_standard,0.0195312,,,,,02,30,00
1135,02:30:00,C,19,22.386,b,AMP_standard,0.0195312,,,,,02,30,00
1136,02:30:00,E,19,21.453,c,AMP_standard,0.0195312,,,,,02,30,00
1137,02:30:00,G,19,575.507,a,sample,,r17A-AAAAA-phos,RNAseT,alt-R_11C,no_target,02,30,00
1138,02:30:00,I,19,460.778,b,sample,,r17A-AAAAA-phos,RNAseT,alt-R_11C,no_target,02,30,00
1139,02:30:00,K,19,801.232,c,sample,,r17A-AAAAA-phos,RNAseT,alt-R_11C,no_target,02,30,00
1140,02:30:00,A,21,13.991,a,AMP_standard,0.0097656,,,,,02,30,00
1141,02:30:00,C,21,12.126,b,AMP_standard,0.0097656,,,,,02,30,00
1142,02:30:00,E,21,14.924,c,AMP_standard,0.0097656,,,,,02,30,00
1143,02:30:00,G,21,2112.678,a,sample,,no_reporter,RNAseT,alt-R_11C,target_added,02,30,00
1144,02:30:00,I,21,2111.746,b,sample,,no_reporter,RNAseT,alt-R_11C,target_added,02,30,00
1145,02:30:00,K,21,1903.743,c,sample,,no_reporter,RNAseT,alt-R_11C,target_added,02,30,00
1146,02:30:00,A,23,12.126,a,AMP_standard,0,,,,,02,30,00
1147,02:30:00,C,23,13.991,b,AMP_standard,0,,,,,02,30,00
1148,02:30:00,E,23,16.789,c,AMP_standard,0,,,,,02,30,00
1149,02:30:00,G,23,15.857,a,sample,,no_reporter,RNAseT,alt-R_11C,no_target,02,30,00
1150,02:30:00,I,23,19.588,b,sample,,no_reporter,RNAseT,alt-R_11C,no_target,02,30,00
1151,02:30:00,K,23,19.588,c,sample,,no_reporter,RNAseT,alt-R_11C,no_target,02,30,00
1152,02:40:00,A,1,49143.703,a,AMP_standard,10,,,,,02,40,00
1153,02:40:00,C,1,42679.125,b,AMP_standard,10,,,,,02,40,00
1154,02:40:00,E,1,41901.914,c,AMP_standard,10,,,,,02,40,00
1155,02:40:00,G,1,20696.564,a,sample,,r17A-AAAAA-r3C-phos,RNAseT,alt-R_11C,target_added,02,40,00
1156,02:40:00,I,1,26468.109,b,sample,,r17A-AAAAA-r3C-phos,RNAseT,alt-R_11C,target_added,02,40,00
1157,02:40:00,K,1,25806.873,c,sample,,r17A-AAAAA-r3C-phos,RNAseT,alt-R_11C,target_added,02,40,00
1158,02:40:00,A,3,27653.094,a,AMP_standard,5,,,,,02,40,00
1159,02:40:00,C,3,27071.357,b,AMP_standard,5,,,,,02,40,00
1160,02:40:00,E,3,26886.174,c,AMP_standard,5,,,,,02,40,00
1161,02:40:00,G,3,345.114,a,sample,,r17A-AAAAA-r3C-phos,RNAseT,alt-R_11C,no_target,02,40,00
1162,02:40:00,I,3,321.732,b,sample,,r17A-AAAAA-r3C-phos,RNAseT,alt-R_11C,no_target,02,40,00
1163,02:40:00,K,3,323.603,c,sample,,r17A-AAAAA-r3C-phos,RNAseT,alt-R_11C,no_target,02,40,00
1164,02:40:00,A,5,16370.946,a,AMP_standard,2.5,,,,,02,40,00
1165,02:40:00,C,5,16297.995,b,AMP_standard,2.5,,,,,02,40,00
1166,02:40:00,E,5,15872.448,c,AMP_standard,2.5,,,,,02,40,00
1167,02:40:00,G,5,192.665,a,sample,,r17A-AAAAA-r3C-phos,RNAseT,no_gRNA,target_added,02,40,00
1168,02:40:00,I,5,253.458,b,sample,,r17A-AAAAA-r3C-phos,RNAseT,no_gRNA,target_added,02,40,00
1169,02:40:00,K,5,303.027,c,sample,,r17A-AAAAA-r3C-phos,RNAseT,no_gRNA,target_added,02,40,00
1170,02:40:00,A,7,8293.029,a,AMP_standard,1.25,,,,,02,40,00
1171,02:40:00,C,7,8298.641,b,AMP_standard,1.25,,,,,02,40,00
1172,02:40:00,E,7,8190.149,c,AMP_standard,1.25,,,,,02,40,00
1173,02:40:00,G,7,37.411,a,sample,,r17A-AAAAA-r3C-phos,no_RNAseT,alt-R_11C,target_added,02,40,00
1174,02:40:00,I,7,18.705,b,sample,,r17A-AAAAA-r3C-phos,no_RNAseT,alt-R_11C,target_added,02,40,00
1175,02:40:00,K,7,14.964,c,sample,,r17A-AAAAA-r3C-phos,no_RNAseT,alt-R_11C,target_added,02,40,00
1176,02:40:00,A,9,3613.879,a,AMP_standard,0.625,,,,,02,40,00
1177,02:40:00,C,9,3692.441,b,AMP_standard,0.625,,,,,02,40,00
1178,02:40:00,E,9,3707.406,c,AMP_standard,0.625,,,,,02,40,00
1179,02:40:00,G,9,24137.418,a,sample,,r17Ar3C,RNAseT,alt-R_11C,target_added,02,40,00
1180,02:40:00,I,9,26523.289,b,sample,,r17Ar3C,RNAseT,alt-R_11C,target_added,02,40,00
1181,02:40:00,K,9,31280.068,c,sample,,r17Ar3C,RNAseT,alt-R_11C,target_added,02,40,00
1182,02:40:00,A,11,1401.033,a,AMP_standard,0.3125,,,,,02,40,00
1183,02:40:00,C,11,1534.776,b,AMP_standard,0.3125,,,,,02,40,00
1184,02:40:00,E,11,1473.984,c,AMP_standard,0.3125,,,,,02,40,00
1185,02:40:00,G,11,611.666,a,sample,,r17Ar3C,RNAseT,alt-R_11C,no_target,02,40,00
1186,02:40:00,I,11,321.732,b,sample,,r17Ar3C,RNAseT,alt-R_11C,no_target,02,40,00
1187,02:40:00,K,11,290.869,c,sample,,r17Ar3C,RNAseT,alt-R_11C,no_target,02,40,00
1188,02:40:00,A,13,460.152,a,AMP_standard,0.15625,,,,,02,40,00
1189,02:40:00,C,13,450.8,b,AMP_standard,0.15625,,,,,02,40,00
1190,02:40:00,E,13,460.152,c,AMP_standard,0.15625,,,,,02,40,00
1191,02:40:00,G,13,44292.465,a,sample,,r17A-TTATT-r3C,RNAseT,alt-R_11C,target_added,02,40,00
1192,02:40:00,I,13,44604.844,b,sample,,r17A-TTATT-r3C,RNAseT,alt-R_11C,target_added,02,40,00
1193,02:40:00,K,13,47499.5,c,sample,,r17A-TTATT-r3C,RNAseT,alt-R_11C,target_added,02,40,00
1194,02:40:00,A,15,125.326,a,AMP_standard,0.078125,,,,,02,40,00
1195,02:40:00,C,15,120.65,b,AMP_standard,0.078125,,,,,02,40,00
1196,02:40:00,E,15,149.643,c,AMP_standard,0.078125,,,,,02,40,00
1197,02:40:00,G,15,24914.629,a,sample,,r17A-TTATT-r3C,RNAseT,alt-R_11C,no_target,02,40,00
1198,02:40:00,I,15,11886.331,b,sample,,r17A-TTATT-r3C,RNAseT,alt-R_11C,no_target,02,40,00
1199,02:40:00,K,15,13175.133,c,sample,,r17A-TTATT-r3C,RNAseT,alt-R_11C,no_target,02,40,00
1200,02:40:00,A,17,49.569,a,AMP_standard,0.0390625,,,,,02,40,00
1201,02:40:00,C,17,43.022,b,AMP_standard,0.0390625,,,,,02,40,00
1202,02:40:00,E,17,76.692,c,AMP_standard,0.0390625,,,,,02,40,00
1203,02:40:00,G,17,34362.711,a,sample,,r17A-AAAAA-phos,RNAseT,alt-R_11C,target_added,02,40,00
1204,02:40:00,I,17,33030.891,b,sample,,r17A-AAAAA-phos,RNAseT,alt-R_11C,target_added,02,40,00
1205,02:40:00,K,17,41901.914,c,sample,,r17A-AAAAA-phos,RNAseT,alt-R_11C,target_added,02,40,00
1206,02:40:00,A,19,20.576,a,AMP_standard,0.0195312,,,,,02,40,00
1207,02:40:00,C,19,18.705,b,AMP_standard,0.0195312,,,,,02,40,00
1208,02:40:00,E,19,18.705,c,AMP_standard,0.0195312,,,,,02,40,00
1209,02:40:00,G,19,560.226,a,sample,,r17A-AAAAA-phos,RNAseT,alt-R_11C,no_target,02,40,00
1210,02:40:00,I,19,488.21,b,sample,,r17A-AAAAA-phos,RNAseT,alt-R_11C,no_target,02,40,00
1211,02:40:00,K,19,848.289,c,sample,,r17A-AAAAA-phos,RNAseT,alt-R_11C,no_target,02,40,00
1212,02:40:00,A,21,19.641,a,AMP_standard,0.0097656,,,,,02,40,00
1213,02:40:00,C,21,14.029,b,AMP_standard,0.0097656,,,,,02,40,00
1214,02:40:00,E,21,11.223,c,AMP_standard,0.0097656,,,,,02,40,00
1215,02:40:00,G,21,2101.549,a,sample,,no_reporter,RNAseT,alt-R_11C,target_added,02,40,00
1216,02:40:00,I,21,2166.083,b,sample,,no_reporter,RNAseT,alt-R_11C,target_added,02,40,00
1217,02:40:00,K,21,1835.933,c,sample,,no_reporter,RNAseT,alt-R_11C,target_added,02,40,00
1218,02:40:00,A,23,7.482,a,AMP_standard,0,,,,,02,40,00
1219,02:40:00,C,23,2.806,b,AMP_standard,0,,,,,02,40,00
1220,02:40:00,E,23,6.547,c,AMP_standard,0,,,,,02,40,00
1221,02:40:00,G,23,21.511,a,sample,,no_reporter,RNAseT,alt-R_11C,no_target,02,40,00
1222,02:40:00,I,23,10.288,b,sample,,no_reporter,RNAseT,alt-R_11C,no_target,02,40,00
1223,02:40:00,K,23,19.641,c,sample,,no_reporter,RNAseT,alt-R_11C,no_target,02,40,00
1224,02:50:00,A,1,47720.398,a,AMP_standard,10,,,,,02,50,00
1225,02:50:00,C,1,40997.551,b,AMP_standard,10,,,,,02,50,00
1226,02:50:00,E,1,40435.992,c,AMP_standard,10,,,,,02,50,00
1227,02:50:00,G,1,20025.834,a,sample,,r17A-AAAAA-r3C-phos,RNAseT,alt-R_11C,target_added,02,50,00
1228,02:50:00,I,1,25719.783,b,sample,,r17A-AAAAA-r3C-phos,RNAseT,alt-R_11C,target_added,02,50,00
1229,02:50:00,K,1,25580.791,c,sample,,r17A-AAAAA-r3C-phos,RNAseT,alt-R_11C,target_added,02,50,00
1230,02:50:00,A,3,26827.043,a,AMP_standard,5,,,,,02,50,00
1231,02:50:00,C,3,26249.625,b,AMP_standard,5,,,,,02,50,00
1232,02:50:00,E,3,26321.453,c,AMP_standard,5,,,,,02,50,00
1233,02:50:00,G,3,347.943,a,sample,,r17A-AAAAA-r3C-phos,RNAseT,alt-R_11C,no_target,02,50,00
1234,02:50:00,I,3,310.63,b,sample,,r17A-AAAAA-r3C-phos,RNAseT,alt-R_11C,no_target,02,50,00
1235,02:50:00,K,3,331.152,c,sample,,r17A-AAAAA-r3C-phos,RNAseT,alt-R_11C,no_target,02,50,00
1236,02:50:00,A,5,15579.068,a,AMP_standard,2.5,,,,,02,50,00
1237,02:50:00,C,5,15906.49,b,AMP_standard,2.5,,,,,02,50,00
1238,02:50:00,E,5,15409.295,c,AMP_standard,2.5,,,,,02,50,00
1239,02:50:00,G,5,186.564,a,sample,,r17A-AAAAA-r3C-phos,RNAseT,no_gRNA,target_added,02,50,00
1240,02:50:00,I,5,225.743,b,sample,,r17A-AAAAA-r3C-phos,RNAseT,no_gRNA,target_added,02,50,00
1241,02:50:00,K,5,285.444,c,sample,,r17A-AAAAA-r3C-phos,RNAseT,no_gRNA,target_added,02,50,00
1242,02:50:00,A,7,8015.744,a,AMP_standard,1.25,,,,,02,50,00
1243,02:50:00,C,7,7724.704,b,AMP_standard,1.25,,,,,02,50,00
1244,02:50:00,E,7,8109.959,c,AMP_standard,1.25,,,,,02,50,00
1245,02:50:00,G,7,39.179,a,sample,,r17A-AAAAA-r3C-phos,no_RNAseT,alt-R_11C,target_added,02,50,00
1246,02:50:00,I,7,28.917,b,sample,,r17A-AAAAA-r3C-phos,no_RNAseT,alt-R_11C,target_added,02,50,00
1247,02:50:00,K,7,25.186,c,sample,,r17A-AAAAA-r3C-phos,no_RNAseT,alt-R_11C,target_added,02,50,00
1248,02:50:00,A,9,3517.674,a,AMP_standard,0.625,,,,,02,50,00
1249,02:50:00,C,9,3662.261,b,AMP_standard,0.625,,,,,02,50,00
1250,02:50:00,E,9,3649.202,c,AMP_standard,0.625,,,,,02,50,00
1251,02:50:00,G,9,23339.221,a,sample,,r17Ar3C,RNAseT,alt-R_11C,target_added,02,50,00
1252,02:50:00,I,9,25808.398,b,sample,,r17Ar3C,RNAseT,alt-R_11C,target_added,02,50,00
1253,02:50:00,K,9,30302.74,c,sample,,r17Ar3C,RNAseT,alt-R_11C,target_added,02,50,00
1254,02:50:00,A,11,1367.518,a,AMP_standard,0.3125,,,,,02,50,00
1255,02:50:00,C,11,1479.456,b,AMP_standard,0.3125,,,,,02,50,00
1256,02:50:00,E,11,1455.203,c,AMP_standard,0.3125,,,,,02,50,00
1257,02:50:00,G,11,663.237,a,sample,,r17Ar3C,RNAseT,alt-R_11C,no_target,02,50,00
1258,02:50:00,I,11,312.496,b,sample,,r17Ar3C,RNAseT,alt-R_11C,no_target,02,50,00
1259,02:50:00,K,11,300.369,c,sample,,r17Ar3C,RNAseT,alt-R_11C,no_target,02,50,00
1260,02:50:00,A,13,437.494,a,AMP_standard,0.15625,,,,,02,50,00
1261,02:50:00,C,13,490.665,b,AMP_standard,0.15625,,,,,02,50,00
1262,02:50:00,E,13,494.396,c,AMP_standard,0.15625,,,,,02,50,00
1263,02:50:00,G,13,43016.18,a,sample,,r17A-TTATT-r3C,RNAseT,alt-R_11C,target_added,02,50,00
1264,02:50:00,I,13,42842.672,b,sample,,r17A-TTATT-r3C,RNAseT,alt-R_11C,target_added,02,50,00
1265,02:50:00,K,13,46040.387,c,sample,,r17A-TTATT-r3C,RNAseT,alt-R_11C,target_added,02,50,00
1266,02:50:00,A,15,123.133,a,AMP_standard,0.078125,,,,,02,50,00
1267,02:50:00,C,15,136.192,b,AMP_standard,0.078125,,,,,02,50,00
1268,02:50:00,E,15,138.991,c,AMP_standard,0.078125,,,,,02,50,00
1269,02:50:00,G,15,24265.514,a,sample,,r17A-TTATT-r3C,RNAseT,alt-R_11C,no_target,02,50,00
1270,02:50:00,I,15,11413.083,b,sample,,r17A-TTATT-r3C,RNAseT,alt-R_11C,no_target,02,50,00
1271,02:50:00,K,15,12594.969,c,sample,,r17A-TTATT-r3C,RNAseT,alt-R_11C,no_target,02,50,00
1272,02:50:00,A,17,52.238,a,AMP_standard,0.0390625,,,,,02,50,00
1273,02:50:00,C,17,68.096,b,AMP_standard,0.0390625,,,,,02,50,00
1274,02:50:00,E,17,55.037,c,AMP_standard,0.0390625,,,,,02,50,00
1275,02:50:00,G,17,33595.602,a,sample,,r17A-AAAAA-phos,RNAseT,alt-R_11C,target_added,02,50,00
1276,02:50:00,I,17,31667.461,b,sample,,r17A-AAAAA-phos,RNAseT,alt-R_11C,target_added,02,50,00
1277,02:50:00,K,17,40705.574,c,sample,,r17A-AAAAA-phos,RNAseT,alt-R_11C,target_added,02,50,00
1278,02:50:00,A,19,23.321,a,AMP_standard,0.0195312,,,,,02,50,00
1279,02:50:00,C,19,26.119,b,AMP_standard,0.0195312,,,,,02,50,00
1280,02:50:00,E,19,26.119,c,AMP_standard,0.0195312,,,,,02,50,00
1281,02:50:00,G,19,570.887,a,sample,,r17A-AAAAA-phos,RNAseT,alt-R_11C,no_target,02,50,00
1282,02:50:00,I,19,501.859,b,sample,,r17A-AAAAA-phos,RNAseT,alt-R_11C,no_target,02,50,00
1283,02:50:00,K,19,803.16,c,sample,,r17A-AAAAA-phos,RNAseT,alt-R_11C,no_target,02,50,00
1284,02:50:00,A,21,10.261,a,AMP_standard,0.0097656,,,,,02,50,00
1285,02:50:00,C,21,18.656,b,AMP_standard,0.0097656,,,,,02,50,00
1286,02:50:00,E,21,15.858,c,AMP_standard,0.0097656,,,,,02,50,00
1287,02:50:00,G,21,2047.545,a,sample,,no_reporter,RNAseT,alt-R_11C,target_added,02,50,00
1288,02:50:00,I,21,2071.799,b,sample,,no_reporter,RNAseT,alt-R_11C,target_added,02,50,00
1289,02:50:00,K,21,1817.138,c,sample,,no_reporter,RNAseT,alt-R_11C,target_added,02,50,00
1290,02:50:00,A,23,22.388,a,AMP_standard,0,,,,,02,50,00
1291,02:50:00,C,23,12.127,b,AMP_standard,0,,,,,02,50,00
1292,02:50:00,E,23,13.992,c,AMP_standard,0,,,,,02,50,00
1293,02:50:00,G,23,11.194,a,sample,,no_reporter,RNAseT,alt-R_11C,no_target,02,50,00
1294,02:50:00,I,23,15.858,b,sample,,no_reporter,RNAseT,alt-R_11C,no_target,02,50,00
1295,02:50:00,K,23,11.194,c,sample,,no_reporter,RNAseT,alt-R_11C,no_target,02,50,00
1296,03:00:00,A,1,46250.453,a,AMP_standard,10,,,,,03,00,00
1297,03:00:00,C,1,39497.629,b,AMP_standard,10,,,,,03,00,00
1298,03:00:00,E,1,39447.27,c,AMP_standard,10,,,,,03,00,00
1299,03:00:00,G,1,19726.898,a,sample,,r17A-AAAAA-r3C-phos,RNAseT,alt-R_11C,target_added,03,00,00
1300,03:00:00,I,1,25089.244,b,sample,,r17A-AAAAA-r3C-phos,RNAseT,alt-R_11C,target_added,03,00,00
1301,03:00:00,K,1,24542.75,c,sample,,r17A-AAAAA-r3C-phos,RNAseT,alt-R_11C,target_added,03,00,00
1302,03:00:00,A,3,26090.836,a,AMP_standard,5,,,,,03,00,00
1303,03:00:00,C,3,25261.77,b,AMP_standard,5,,,,,03,00,00
1304,03:00:00,E,3,24805.738,c,AMP_standard,5,,,,,03,00,00
1305,03:00:00,G,3,373.033,a,sample,,r17A-AAAAA-r3C-phos,RNAseT,alt-R_11C,no_target,03,00,00
1306,03:00:00,I,3,301.224,b,sample,,r17A-AAAAA-r3C-phos,RNAseT,alt-R_11C,no_target,03,00,00
1307,03:00:00,K,3,341.325,c,sample,,r17A-AAAAA-r3C-phos,RNAseT,alt-R_11C,no_target,03,00,00
1308,03:00:00,A,5,14910.115,a,AMP_standard,2.5,,,,,03,00,00
1309,03:00:00,C,5,15058.396,b,AMP_standard,2.5,,,,,03,00,00
1310,03:00:00,E,5,14872.812,c,AMP_standard,2.5,,,,,03,00,00
1311,03:00:00,G,5,185.584,a,sample,,r17A-AAAAA-r3C-phos,RNAseT,no_gRNA,target_added,03,00,00
1312,03:00:00,I,5,289.1,b,sample,,r17A-AAAAA-r3C-phos,RNAseT,no_gRNA,target_added,03,00,00
1313,03:00:00,K,5,259.258,c,sample,,r17A-AAAAA-r3C-phos,RNAseT,no_gRNA,target_added,03,00,00
1314,03:00:00,A,7,7529.665,a,AMP_standard,1.25,,,,,03,00,00
1315,03:00:00,C,7,7664.889,b,AMP_standard,1.25,,,,,03,00,00
1316,03:00:00,E,7,7823.427,c,AMP_standard,1.25,,,,,03,00,00
1317,03:00:00,G,7,17.719,a,sample,,r17A-AAAAA-r3C-phos,no_RNAseT,alt-R_11C,target_added,03,00,00
