,time,row_384,column_384,rfu_value,replicate,sample_set,standard_conc,reporter,gRNA,target_DNA,target_DNA_input_concentration,target_DNA_input_molecules,hours,minutes,seconds,kit
1625,01:30:00,E,1,2967.965,c,NANCI_UMP_standard,10,,,,,,01,30,00,NANCI_UMP
1626,01:30:00,G,1,87.321,a,NANCI_UMP_sample,,r17U-TTATT-phos,no_gRNA,IS1081_H6,400nM,2.4E11,01,30,00,NANCI_UMP
1627,01:30:00,I,1,79.645,b,NANCI_UMP_sample,,r17U-TTATT-phos,no_gRNA,IS1081_H6,400nM,2.4E11,01,30,00,NANCI_UMP
1628,01:30:00,K,1,89.24,c,NANCI_UMP_sample,,r17U-TTATT-phos,no_gRNA,IS1081_H6,400nM,2.4E11,01,30,00,NANCI_UMP
1629,01:30:00,A,3,1528.603,a,NANCI_UMP_standard,5,,,,,,01,30,00,NANCI_UMP
1630,01:30:00,C,3,1492.139,b,NANCI_UMP_standard,5,,,,,,01,30,00,NANCI_UMP
1631,01:30:00,E,3,1521.886,c,NANCI_UMP_standard,5,,,,,,01,30,00,NANCI_UMP
1632,01:30:00,G,3,4487.932,a,NANCI_UMP_sample,,r17U-TTATT-phos,IS1081_H6,IS1081_H6,4uM,2.4E12,01,30,00,NANCI_UMP
1633,01:30:00,I,3,4153.04,b,NANCI_UMP_sample,,r17U-TTATT-phos,IS1081_H6,IS1081_H6,4uM,2.4E12,01,30,00,NANCI_UMP
1634,01:30:00,K,3,4185.666,c,NANCI_UMP_sample,,r17U-TTATT-phos,IS1081_H6,IS1081_H6,4uM,2.4E12,01,30,00,NANCI_UMP
1635,01:30:00,A,5,778.215,a,NANCI_UMP_standard,2.5,,,,,,01,30,00,NANCI_UMP
1636,01:30:00,C,5,796.447,b,NANCI_UMP_standard,2.5,,,,,,01,30,00,NANCI_UMP
1637,01:30:00,E,5,822.356,c,NANCI_UMP_standard,2.5,,,,,,01,30,00,NANCI_UMP
1638,01:30:00,G,5,3790.321,a,NANCI_UMP_sample,,r17U-TTATT-phos,IS1081_H6,IS1081_H6,400nM,2.4E11,01,30,00,NANCI_UMP
1639,01:30:00,I,5,3663.657,b,NANCI_UMP_sample,,r17U-TTATT-phos,IS1081_H6,IS1081_H6,400nM,2.4E11,01,30,00,NANCI_UMP
1640,01:30:00,K,5,3693.404,c,NANCI_UMP_sample,,r17U-TTATT-phos,IS1081_H6,IS1081_H6,400nM,2.4E11,01,30,00,NANCI_UMP
1641,01:30:00,A,7,366.558,a,NANCI_UMP_standard,1.25,,,,,,01,30,00,NANCI_UMP
1642,01:30:00,C,7,445.243,b,NANCI_UMP_standard,1.25,,,,,,01,30,00,NANCI_UMP
1643,01:30:00,E,7,380.951,c,NANCI_UMP_standard,1.25,,,,,,01,30,00,NANCI_UMP
1644,01:30:00,G,7,3999.508,a,NANCI_UMP_sample,,r17U-TTATT-phos,IS1081_H6,IS1081_H6,40nM,2.4E10,01,30,00,NANCI_UMP
1645,01:30:00,I,7,4259.553,b,NANCI_UMP_sample,,r17U-TTATT-phos,IS1081_H6,IS1081_H6,40nM,2.4E10,01,30,00,NANCI_UMP
1646,01:30:00,K,7,3871.885,c,NANCI_UMP_sample,,r17U-TTATT-phos,IS1081_H6,IS1081_H6,40nM,2.4E10,01,30,00,NANCI_UMP
1647,01:30:00,A,9,213.985,a,NANCI_UMP_standard,0.625,,,,,,01,30,00,NANCI_UMP
1648,01:30:00,C,9,203.43,b,NANCI_UMP_standard,0.625,,,,,,01,30,00,NANCI_UMP
1649,01:30:00,E,9,206.309,c,NANCI_UMP_standard,0.625,,,,,,01,30,00,NANCI_UMP
1650,01:30:00,G,9,5401.447,a,NANCI_UMP_sample,,r17U-TTATT-phos,IS1081_H6,IS1081_H6,4nM,2.4E9,01,30,00,NANCI_UMP
1651,01:30:00,I,9,5181.705,b,NANCI_UMP_sample,,r17U-TTATT-phos,IS1081_H6,IS1081_H6,4nM,2.4E9,01,30,00,NANCI_UMP
1652,01:30:00,K,9,5404.326,c,NANCI_UMP_sample,,r17U-TTATT-phos,IS1081_H6,IS1081_H6,4nM,2.4E9,01,30,00,NANCI_UMP
1653,01:30:00,A,11,107.472,a,NANCI_UMP_standard,0.3125,,,,,,01,30,00,NANCI_UMP
1654,01:30:00,C,11,106.513,b,NANCI_UMP_standard,0.3125,,,,,,01,30,00,NANCI_UMP
1655,01:30:00,E,11,129.543,c,NANCI_UMP_standard,0.3125,,,,,,01,30,00,NANCI_UMP
1656,01:30:00,G,11,691.854,a,NANCI_UMP_sample,,r17U-TTATT-phos,IS1081_H6,IS1081_H6,400pM,2.4E8,01,30,00,NANCI_UMP
1657,01:30:00,I,11,679.379,b,NANCI_UMP_sample,,r17U-TTATT-phos,IS1081_H6,IS1081_H6,400pM,2.4E8,01,30,00,NANCI_UMP
1658,01:30:00,K,11,737.913,c,NANCI_UMP_sample,,r17U-TTATT-phos,IS1081_H6,IS1081_H6,400pM,2.4E8,01,30,00,NANCI_UMP
1659,01:30:00,A,13,89.24,a,NANCI_UMP_standard,0.15625,,,,,,01,30,00,NANCI_UMP
1660,01:30:00,C,13,75.806,b,NANCI_UMP_standard,0.15625,,,,,,01,30,00,NANCI_UMP
1661,01:30:00,E,13,75.806,c,NANCI_UMP_standard,0.15625,,,,,,01,30,00,NANCI_UMP
1662,01:30:00,G,13,118.028,a,NANCI_UMP_sample,,r17U-TTATT-phos,IS1081_H6,IS1081_H6,40pM,2.4E7,01,30,00,NANCI_UMP
1663,01:30:00,I,13,127.623,b,NANCI_UMP_sample,,r17U-TTATT-phos,IS1081_H6,IS1081_H6,40pM,2.4E7,01,30,00,NANCI_UMP
1664,01:30:00,K,13,115.149,c,NANCI_UMP_sample,,r17U-TTATT-phos,IS1081_H6,IS1081_H6,40pM,2.4E7,01,30,00,NANCI_UMP
1665,01:30:00,A,15,45.1,a,NANCI_UMP_standard,0.078125,,,,,,01,30,00,NANCI_UMP
1666,01:30:00,C,15,53.736,b,NANCI_UMP_standard,0.078125,,,,,,01,30,00,NANCI_UMP
1667,01:30:00,E,15,44.14,c,NANCI_UMP_standard,0.078125,,,,,,01,30,00,NANCI_UMP
1668,01:30:00,G,15,118.987,a,NANCI_UMP_sample,,r17U-TTATT-phos,IS1081_H6,IS1081_H6,4pM,2.4E6,01,30,00,NANCI_UMP
1669,01:30:00,I,15,125.704,b,NANCI_UMP_sample,,r17U-TTATT-phos,IS1081_H6,IS1081_H6,4pM,2.4E6,01,30,00,NANCI_UMP
1670,01:30:00,K,15,105.553,c,NANCI_UMP_sample,,r17U-TTATT-phos,IS1081_H6,IS1081_H6,4pM,2.4E6,01,30,00,NANCI_UMP
1671,01:30:00,A,17,31.666,a,NANCI_UMP_standard,0.0390625,,,,,,01,30,00,NANCI_UMP
1672,01:30:00,C,17,35.504,b,NANCI_UMP_standard,0.0390625,,,,,,01,30,00,NANCI_UMP
1673,01:30:00,E,17,38.383,c,NANCI_UMP_standard,0.0390625,,,,,,01,30,00,NANCI_UMP
1674,01:30:00,G,17,104.594,a,NANCI_UMP_sample,,r17U-TTATT-phos,IS1081_H6,IS1081_H6,400fM,2.4E5,01,30,00,NANCI_UMP
1675,01:30:00,I,17,98.836,b,NANCI_UMP_sample,,r17U-TTATT-phos,IS1081_H6,IS1081_H6,400fM,2.4E5,01,30,00,NANCI_UMP
1676,01:30:00,K,17,98.836,c,NANCI_UMP_sample,,r17U-TTATT-phos,IS1081_H6,IS1081_H6,400fM,2.4E5,01,30,00,NANCI_UMP
1677,01:30:00,A,19,24.949,a,NANCI_UMP_standard,0.0195312,,,,,,01,30,00,NANCI_UMP
1678,01:30:00,C,19,28.787,b,NANCI_UMP_standard,0.0195312,,,,,,01,30,00,NANCI_UMP
1679,01:30:00,E,19,32.626,c,NANCI_UMP_standard,0.0195312,,,,,,01,30,00,NANCI_UMP
1680,01:30:00,G,19,97.877,a,NANCI_UMP_sample,,r17U-TTATT-phos,IS1081_H6,IS1081_H6,40fM,2.4E4,01,30,00,NANCI_UMP
1681,01:30:00,I,19,93.079,b,NANCI_UMP_sample,,r17U-TTATT-phos,IS1081_H6,IS1081_H6,40fM,2.4E4,01,30,00,NANCI_UMP
1682,01:30:00,K,19,113.23,c,NANCI_UMP_sample,,r17U-TTATT-phos,IS1081_H6,IS1081_H6,40fM,2.4E4,01,30,00,NANCI_UMP
1683,01:30:00,A,21,24.949,a,NANCI_UMP_standard,0.0097656,,,,,,01,30,00,NANCI_UMP
1684,01:30:00,C,21,25.909,b,NANCI_UMP_standard,0.0097656,,,,,,01,30,00,NANCI_UMP
1685,01:30:00,E,21,26.868,c,NANCI_UMP_standard,0.0097656,,,,,,01,30,00,NANCI_UMP
1686,01:30:00,G,21,117.068,a,NANCI_UMP_sample,,r17U-TTATT-phos,IS1081_H6,IS1081_H6,0fM,0,01,30,00,NANCI_UMP
1687,01:30:00,I,21,106.513,b,NANCI_UMP_sample,,r17U-TTATT-phos,IS1081_H6,IS1081_H6,0fM,0,01,30,00,NANCI_UMP
1688,01:30:00,K,21,92.119,c,NANCI_UMP_sample,,r17U-TTATT-phos,IS1081_H6,IS1081_H6,0fM,0,01,30,00,NANCI_UMP
1689,01:30:00,A,23,13.434,a,NANCI_UMP_standard,0,,,,,,01,30,00,NANCI_UMP
1690,01:30:00,C,23,25.909,b,NANCI_UMP_standard,0,,,,,,01,30,00,NANCI_UMP
1691,01:30:00,E,23,20.151,c,NANCI_UMP_standard,0,,,,,,01,30,00,NANCI_UMP
1692,01:30:00,G,23,104.594,a,NANCI_UMP_sample,,r17U-TTATT-phos,IS1081_H6,IS6110_A7,400nM,2.4E11,01,30,00,NANCI_UMP
1693,01:30:00,I,23,103.634,b,NANCI_UMP_sample,,r17U-TTATT-phos,IS1081_H6,IS6110_A7,400nM,2.4E11,01,30,00,NANCI_UMP
1694,01:30:00,K,23,122.826,c,NANCI_UMP_sample,,r17U-TTATT-phos,IS1081_H6,IS6110_A7,400nM,2.4E11,01,30,00,NANCI_UMP
1695,01:40:00,A,1,2887.682,a,NANCI_UMP_standard,10,,,,,,01,40,00,NANCI_UMP
1696,01:40:00,C,1,2890.558,b,NANCI_UMP_standard,10,,,,,,01,40,00,NANCI_UMP
1697,01:40:00,E,1,2829.199,c,NANCI_UMP_standard,10,,,,,,01,40,00,NANCI_UMP
1698,01:40:00,G,1,100.666,a,NANCI_UMP_sample,,r17U-TTATT-phos,no_gRNA,IS1081_H6,400nM,2.4E11,01,40,00,NANCI_UMP
1699,01:40:00,I,1,67.111,b,NANCI_UMP_sample,,r17U-TTATT-phos,no_gRNA,IS1081_H6,400nM,2.4E11,01,40,00,NANCI_UMP
1700,01:40:00,K,1,94.914,c,NANCI_UMP_sample,,r17U-TTATT-phos,no_gRNA,IS1081_H6,400nM,2.4E11,01,40,00,NANCI_UMP
1701,01:40:00,A,3,1433.295,a,NANCI_UMP_standard,5,,,,,,01,40,00,NANCI_UMP
1702,01:40:00,C,3,1485.066,b,NANCI_UMP_standard,5,,,,,,01,40,00,NANCI_UMP
1703,01:40:00,E,3,1497.529,c,NANCI_UMP_standard,5,,,,,,01,40,00,NANCI_UMP
1704,01:40:00,G,3,4178.126,a,NANCI_UMP_sample,,r17U-TTATT-phos,IS1081_H6,IS1081_H6,4uM,2.4E12,01,40,00,NANCI_UMP
1705,01:40:00,I,3,3919.271,b,NANCI_UMP_sample,,r17U-TTATT-phos,IS1081_H6,IS1081_H6,4uM,2.4E12,01,40,00,NANCI_UMP
1706,01:40:00,K,3,4012.267,c,NANCI_UMP_sample,,r17U-TTATT-phos,IS1081_H6,IS1081_H6,4uM,2.4E12,01,40,00,NANCI_UMP
1707,01:40:00,A,5,755.476,a,NANCI_UMP_standard,2.5,,,,,,01,40,00,NANCI_UMP
1708,01:40:00,C,5,753.558,b,NANCI_UMP_standard,2.5,,,,,,01,40,00,NANCI_UMP
1709,01:40:00,E,5,752.6,c,NANCI_UMP_standard,2.5,,,,,,01,40,00,NANCI_UMP
1710,01:40:00,G,5,3563.583,a,NANCI_UMP_sample,,r17U-TTATT-phos,IS1081_H6,IS1081_H6,400nM,2.4E11,01,40,00,NANCI_UMP
1711,01:40:00,I,5,3495.514,b,NANCI_UMP_sample,,r17U-TTATT-phos,IS1081_H6,IS1081_H6,400nM,2.4E11,01,40,00,NANCI_UMP
1712,01:40:00,K,5,3491.679,c,NANCI_UMP_sample,,r17U-TTATT-phos,IS1081_H6,IS1081_H6,400nM,2.4E11,01,40,00,NANCI_UMP
1713,01:40:00,A,7,368.151,a,NANCI_UMP_standard,1.25,,,,,,01,40,00,NANCI_UMP
1714,01:40:00,C,7,387.325,b,NANCI_UMP_standard,1.25,,,,,,01,40,00,NANCI_UMP
1715,01:40:00,E,7,372.944,c,NANCI_UMP_standard,1.25,,,,,,01,40,00,NANCI_UMP
1716,01:40:00,G,7,3669.043,a,NANCI_UMP_sample,,r17U-TTATT-phos,IS1081_H6,IS1081_H6,40nM,2.4E10,01,40,00,NANCI_UMP
1717,01:40:00,I,7,3929.817,b,NANCI_UMP_sample,,r17U-TTATT-phos,IS1081_H6,IS1081_H6,40nM,2.4E10,01,40,00,NANCI_UMP
1718,01:40:00,K,7,3749.576,c,NANCI_UMP_sample,,r17U-TTATT-phos,IS1081_H6,IS1081_H6,40nM,2.4E10,01,40,00,NANCI_UMP
1719,01:40:00,A,9,190.786,a,NANCI_UMP_standard,0.625,,,,,,01,40,00,NANCI_UMP
1720,01:40:00,C,9,213.796,b,NANCI_UMP_standard,0.625,,,,,,01,40,00,NANCI_UMP
1721,01:40:00,E,9,224.342,c,NANCI_UMP_standard,0.625,,,,,,01,40,00,NANCI_UMP
1722,01:40:00,G,9,4969.075,a,NANCI_UMP_sample,,r17U-TTATT-phos,IS1081_H6,IS1081_H6,4nM,2.4E9,01,40,00,NANCI_UMP
1723,01:40:00,I,9,4954.694,b,NANCI_UMP_sample,,r17U-TTATT-phos,IS1081_H6,IS1081_H6,4nM,2.4E9,01,40,00,NANCI_UMP
1724,01:40:00,K,9,5042.897,c,NANCI_UMP_sample,,r17U-TTATT-phos,IS1081_H6,IS1081_H6,4nM,2.4E9,01,40,00,NANCI_UMP
1725,01:40:00,A,11,103.542,a,NANCI_UMP_standard,0.3125,,,,,,01,40,00,NANCI_UMP
1726,01:40:00,C,11,100.666,b,NANCI_UMP_standard,0.3125,,,,,,01,40,00,NANCI_UMP
1727,01:40:00,E,11,90.12,c,NANCI_UMP_standard,0.3125,,,,,,01,40,00,NANCI_UMP
1728,01:40:00,G,11,627.965,a,NANCI_UMP_sample,,r17U-TTATT-phos,IS1081_H6,IS1081_H6,400pM,2.4E8,01,40,00,NANCI_UMP
1729,01:40:00,I,11,639.47,b,NANCI_UMP_sample,,r17U-TTATT-phos,IS1081_H6,IS1081_H6,400pM,2.4E8,01,40,00,NANCI_UMP
1730,01:40:00,K,11,662.479,c,NANCI_UMP_sample,,r17U-TTATT-phos,IS1081_H6,IS1081_H6,400pM,2.4E8,01,40,00,NANCI_UMP
1731,01:40:00,A,13,53.689,a,NANCI_UMP_standard,0.15625,,,,,,01,40,00,NANCI_UMP
1732,01:40:00,C,13,75.739,b,NANCI_UMP_standard,0.15625,,,,,,01,40,00,NANCI_UMP
1733,01:40:00,E,13,74.781,c,NANCI_UMP_standard,0.15625,,,,,,01,40,00,NANCI_UMP
1734,01:40:00,G,13,125.593,a,NANCI_UMP_sample,,r17U-TTATT-phos,IS1081_H6,IS1081_H6,40pM,2.4E7,01,40,00,NANCI_UMP
1735,01:40:00,I,13,129.428,b,NANCI_UMP_sample,,r17U-TTATT-phos,IS1081_H6,IS1081_H6,40pM,2.4E7,01,40,00,NANCI_UMP
1736,01:40:00,K,13,127.511,c,NANCI_UMP_sample,,r17U-TTATT-phos,IS1081_H6,IS1081_H6,40pM,2.4E7,01,40,00,NANCI_UMP
1737,01:40:00,A,15,44.101,a,NANCI_UMP_standard,0.078125,,,,,,01,40,00,NANCI_UMP
1738,01:40:00,C,15,56.565,b,NANCI_UMP_standard,0.078125,,,,,,01,40,00,NANCI_UMP
1739,01:40:00,E,15,39.308,c,NANCI_UMP_standard,0.078125,,,,,,01,40,00,NANCI_UMP
1740,01:40:00,G,15,117.923,a,NANCI_UMP_sample,,r17U-TTATT-phos,IS1081_H6,IS1081_H6,4pM,2.4E6,01,40,00,NANCI_UMP
1741,01:40:00,I,15,92.038,b,NANCI_UMP_sample,,r17U-TTATT-phos,IS1081_H6,IS1081_H6,4pM,2.4E6,01,40,00,NANCI_UMP
1742,01:40:00,K,15,122.717,c,NANCI_UMP_sample,,r17U-TTATT-phos,IS1081_H6,IS1081_H6,4pM,2.4E6,01,40,00,NANCI_UMP
1743,01:40:00,A,17,48.895,a,NANCI_UMP_standard,0.0390625,,,,,,01,40,00,NANCI_UMP
1744,01:40:00,C,17,32.597,b,NANCI_UMP_standard,0.0390625,,,,,,01,40,00,NANCI_UMP
1745,01:40:00,E,17,56.565,c,NANCI_UMP_standard,0.0390625,,,,,,01,40,00,NANCI_UMP
1746,01:40:00,G,17,85.327,a,NANCI_UMP_sample,,r17U-TTATT-phos,IS1081_H6,IS1081_H6,400fM,2.4E5,01,40,00,NANCI_UMP
1747,01:40:00,I,17,90.12,b,NANCI_UMP_sample,,r17U-TTATT-phos,IS1081_H6,IS1081_H6,400fM,2.4E5,01,40,00,NANCI_UMP
1748,01:40:00,K,17,100.666,c,NANCI_UMP_sample,,r17U-TTATT-phos,IS1081_H6,IS1081_H6,400fM,2.4E5,01,40,00,NANCI_UMP
1749,01:40:00,A,19,27.803,a,NANCI_UMP_standard,0.0195312,,,,,,01,40,00,NANCI_UMP
1750,01:40:00,C,19,30.679,b,NANCI_UMP_standard,0.0195312,,,,,,01,40,00,NANCI_UMP
1751,01:40:00,E,19,40.266,c,NANCI_UMP_standard,0.0195312,,,,,,01,40,00,NANCI_UMP
1752,01:40:00,G,19,96.831,a,NANCI_UMP_sample,,r17U-TTATT-phos,IS1081_H6,IS1081_H6,40fM,2.4E4,01,40,00,NANCI_UMP
1753,01:40:00,I,19,92.996,b,NANCI_UMP_sample,,r17U-TTATT-phos,IS1081_H6,IS1081_H6,40fM,2.4E4,01,40,00,NANCI_UMP
1754,01:40:00,K,19,117.923,c,NANCI_UMP_sample,,r17U-TTATT-phos,IS1081_H6,IS1081_H6,40fM,2.4E4,01,40,00,NANCI_UMP
1755,01:40:00,A,21,27.803,a,NANCI_UMP_standard,0.0097656,,,,,,01,40,00,NANCI_UMP
1756,01:40:00,C,21,23.009,b,NANCI_UMP_standard,0.0097656,,,,,,01,40,00,NANCI_UMP
1757,01:40:00,E,21,24.927,c,NANCI_UMP_standard,0.0097656,,,,,,01,40,00,NANCI_UMP
1758,01:40:00,G,21,107.377,a,NANCI_UMP_sample,,r17U-TTATT-phos,IS1081_H6,IS1081_H6,0fM,0,01,40,00,NANCI_UMP
1759,01:40:00,I,21,93.955,b,NANCI_UMP_sample,,r17U-TTATT-phos,IS1081_H6,IS1081_H6,0fM,0,01,40,00,NANCI_UMP
1760,01:40:00,K,21,105.46,c,NANCI_UMP_sample,,r17U-TTATT-phos,IS1081_H6,IS1081_H6,0fM,0,01,40,00,NANCI_UMP
1761,01:40:00,A,23,10.546,a,NANCI_UMP_standard,0,,,,,,01,40,00,NANCI_UMP
1762,01:40:00,C,23,16.298,b,NANCI_UMP_standard,0,,,,,,01,40,00,NANCI_UMP
1763,01:40:00,E,23,23.009,c,NANCI_UMP_standard,0,,,,,,01,40,00,NANCI_UMP
1764,01:40:00,G,23,104.501,a,NANCI_UMP_sample,,r17U-TTATT-phos,IS1081_H6,IS6110_A7,400nM,2.4E11,01,40,00,NANCI_UMP
1765,01:40:00,I,23,104.501,b,NANCI_UMP_sample,,r17U-TTATT-phos,IS1081_H6,IS6110_A7,400nM,2.4E11,01,40,00,NANCI_UMP
1766,01:40:00,K,23,109.295,c,NANCI_UMP_sample,,r17U-TTATT-phos,IS1081_H6,IS6110_A7,400nM,2.4E11,01,40,00,NANCI_UMP
1767,01:50:00,A,1,2699.603,a,NANCI_UMP_standard,10,,,,,,01,50,00,NANCI_UMP
1768,01:50:00,C,1,2770.519,b,NANCI_UMP_standard,10,,,,,,01,50,00,NANCI_UMP
1769,01:50:00,E,1,2713.978,c,NANCI_UMP_standard,10,,,,,,01,50,00,NANCI_UMP
1770,01:50:00,G,1,84.333,a,NANCI_UMP_sample,,r17U-TTATT-phos,no_gRNA,IS1081_H6,400nM,2.4E11,01,50,00,NANCI_UMP
1771,01:50:00,I,1,75.708,b,NANCI_UMP_sample,,r17U-TTATT-phos,no_gRNA,IS1081_H6,400nM,2.4E11,01,50,00,NANCI_UMP
1772,01:50:00,K,1,75.708,c,NANCI_UMP_sample,,r17U-TTATT-phos,no_gRNA,IS1081_H6,400nM,2.4E11,01,50,00,NANCI_UMP
1773,01:50:00,A,3,1328.239,a,NANCI_UMP_standard,5,,,,,,01,50,00,NANCI_UMP
1774,01:50:00,C,3,1376.155,b,NANCI_UMP_standard,5,,,,,,01,50,00,NANCI_UMP
1775,01:50:00,E,3,1399.155,c,NANCI_UMP_standard,5,,,,,,01,50,00,NANCI_UMP
1776,01:50:00,G,3,4115.049,a,NANCI_UMP_sample,,r17U-TTATT-phos,IS1081_H6,IS1081_H6,4uM,2.4E12,01,50,00,NANCI_UMP
1777,01:50:00,I,3,3697.219,b,NANCI_UMP_sample,,r17U-TTATT-phos,IS1081_H6,IS1081_H6,4uM,2.4E12,01,50,00,NANCI_UMP
1778,01:50:00,K,3,3820.843,c,NANCI_UMP_sample,,r17U-TTATT-phos,IS1081_H6,IS1081_H6,4uM,2.4E12,01,50,00,NANCI_UMP
1779,01:50:00,A,5,703.411,a,NANCI_UMP_standard,2.5,,,,,,01,50,00,NANCI_UMP
1780,01:50:00,C,5,746.535,b,NANCI_UMP_standard,2.5,,,,,,01,50,00,NANCI_UMP
1781,01:50:00,E,5,716.827,c,NANCI_UMP_standard,2.5,,,,,,01,50,00,NANCI_UMP
1782,01:50:00,G,5,3464.346,a,NANCI_UMP_sample,,r17U-TTATT-phos,IS1081_H6,IS1081_H6,400nM,2.4E11,01,50,00,NANCI_UMP
1783,01:50:00,I,5,3374.264,b,NANCI_UMP_sample,,r17U-TTATT-phos,IS1081_H6,IS1081_H6,400nM,2.4E11,01,50,00,NANCI_UMP
1784,01:50:00,K,5,3455.721,c,NANCI_UMP_sample,,r17U-TTATT-phos,IS1081_H6,IS1081_H6,400nM,2.4E11,01,50,00,NANCI_UMP
1785,01:50:00,A,7,382.372,a,NANCI_UMP_standard,1.25,,,,,,01,50,00,NANCI_UMP
1786,01:50:00,C,7,374.705,b,NANCI_UMP_standard,1.25,,,,,,01,50,00,NANCI_UMP
1787,01:50:00,E,7,376.622,c,NANCI_UMP_standard,1.25,,,,,,01,50,00,NANCI_UMP
1788,01:50:00,G,7,3589.887,a,NANCI_UMP_sample,,r17U-TTATT-phos,IS1081_H6,IS1081_H6,40nM,2.4E10,01,50,00,NANCI_UMP
1789,01:50:00,I,7,3767.177,b,NANCI_UMP_sample,,r17U-TTATT-phos,IS1081_H6,IS1081_H6,40nM,2.4E10,01,50,00,NANCI_UMP
1790,01:50:00,K,7,3665.595,c,NANCI_UMP_sample,,r17U-TTATT-phos,IS1081_H6,IS1081_H6,40nM,2.4E10,01,50,00,NANCI_UMP
1791,01:50:00,A,9,171.54,a,NANCI_UMP_standard,0.625,,,,,,01,50,00,NANCI_UMP
1792,01:50:00,C,9,190.707,b,NANCI_UMP_standard,0.625,,,,,,01,50,00,NANCI_UMP
1793,01:50:00,E,9,169.624,c,NANCI_UMP_standard,0.625,,,,,,01,50,00,NANCI_UMP
1794,01:50:00,G,9,4926.75,a,NANCI_UMP_sample,,r17U-TTATT-phos,IS1081_H6,IS1081_H6,4nM,2.4E9,01,50,00,NANCI_UMP
1795,01:50:00,I,9,4832.835,b,NANCI_UMP_sample,,r17U-TTATT-phos,IS1081_H6,IS1081_H6,4nM,2.4E9,01,50,00,NANCI_UMP
1796,01:50:00,K,9,4787.794,c,NANCI_UMP_sample,,r17U-TTATT-phos,IS1081_H6,IS1081_H6,4nM,2.4E9,01,50,00,NANCI_UMP
1797,01:50:00,A,11,121.707,a,NANCI_UMP_standard,0.3125,,,,,,01,50,00,NANCI_UMP
1798,01:50:00,C,11,122.666,b,NANCI_UMP_standard,0.3125,,,,,,01,50,00,NANCI_UMP
1799,01:50:00,E,11,113.082,c,NANCI_UMP_standard,0.3125,,,,,,01,50,00,NANCI_UMP
1800,01:50:00,G,11,641.12,a,NANCI_UMP_sample,,r17U-TTATT-phos,IS1081_H6,IS1081_H6,400pM,2.4E8,01,50,00,NANCI_UMP
1801,01:50:00,I,11,595.12,b,NANCI_UMP_sample,,r17U-TTATT-phos,IS1081_H6,IS1081_H6,400pM,2.4E8,01,50,00,NANCI_UMP
1802,01:50:00,K,11,657.411,c,NANCI_UMP_sample,,r17U-TTATT-phos,IS1081_H6,IS1081_H6,400pM,2.4E8,01,50,00,NANCI_UMP
1803,01:50:00,A,13,74.749,a,NANCI_UMP_standard,0.15625,,,,,,01,50,00,NANCI_UMP
1804,01:50:00,C,13,67.083,b,NANCI_UMP_standard,0.15625,,,,,,01,50,00,NANCI_UMP
1805,01:50:00,E,13,63.249,c,NANCI_UMP_standard,0.15625,,,,,,01,50,00,NANCI_UMP
1806,01:50:00,G,13,145.665,a,NANCI_UMP_sample,,r17U-TTATT-phos,IS1081_H6,IS1081_H6,40pM,2.4E7,01,50,00,NANCI_UMP
1807,01:50:00,I,13,101.582,b,NANCI_UMP_sample,,r17U-TTATT-phos,IS1081_H6,IS1081_H6,40pM,2.4E7,01,50,00,NANCI_UMP
1808,01:50:00,K,13,109.249,c,NANCI_UMP_sample,,r17U-TTATT-phos,IS1081_H6,IS1081_H6,40pM,2.4E7,01,50,00,NANCI_UMP
1809,01:50:00,A,15,33.541,a,NANCI_UMP_standard,0.078125,,,,,,01,50,00,NANCI_UMP
1810,01:50:00,C,15,51.75,b,NANCI_UMP_standard,0.078125,,,,,,01,50,00,NANCI_UMP
1811,01:50:00,E,15,44.083,c,NANCI_UMP_standard,0.078125,,,,,,01,50,00,NANCI_UMP
1812,01:50:00,G,15,101.582,a,NANCI_UMP_sample,,r17U-TTATT-phos,IS1081_H6,IS1081_H6,4pM,2.4E6,01,50,00,NANCI_UMP
1813,01:50:00,I,15,84.333,b,NANCI_UMP_sample,,r17U-TTATT-phos,IS1081_H6,IS1081_H6,4pM,2.4E6,01,50,00,NANCI_UMP
1814,01:50:00,K,15,106.374,c,NANCI_UMP_sample,,r17U-TTATT-phos,IS1081_H6,IS1081_H6,4pM,2.4E6,01,50,00,NANCI_UMP
1815,01:50:00,A,17,39.291,a,NANCI_UMP_standard,0.0390625,,,,,,01,50,00,NANCI_UMP
1816,01:50:00,C,17,40.25,b,NANCI_UMP_standard,0.0390625,,,,,,01,50,00,NANCI_UMP
1817,01:50:00,E,17,30.666,c,NANCI_UMP_standard,0.0390625,,,,,,01,50,00,NANCI_UMP
1818,01:50:00,G,17,91.999,a,NANCI_UMP_sample,,r17U-TTATT-phos,IS1081_H6,IS1081_H6,400fM,2.4E5,01,50,00,NANCI_UMP
1819,01:50:00,I,17,102.541,b,NANCI_UMP_sample,,r17U-TTATT-phos,IS1081_H6,IS1081_H6,400fM,2.4E5,01,50,00,NANCI_UMP
1820,01:50:00,K,17,101.582,c,NANCI_UMP_sample,,r17U-TTATT-phos,IS1081_H6,IS1081_H6,400fM,2.4E5,01,50,00,NANCI_UMP
1821,01:50:00,A,19,20.125,a,NANCI_UMP_standard,0.0195312,,,,,,01,50,00,NANCI_UMP
1822,01:50:00,C,19,27.791,b,NANCI_UMP_standard,0.0195312,,,,,,01,50,00,NANCI_UMP
