,time,row_384,column_384,rfu_value,replicate,sample_set,standard_conc,reporter,RNAseT,gRNA,target,background_DNA,background_DNA_mass,hours,minutes,seconds,kit
1026,00:30:00,I,5,90.986,a,UMP_background,,r17U-TTATT-phos,RNAseT,syn_11C,no_target,CRE_RR013,4ng,00,30,00,UMP
1027,00:30:00,K,5,90.986,b,UMP_background,,r17U-TTATT-phos,RNAseT,syn_11C,no_target,human_HEK293,4ng,00,30,00,UMP
1028,00:30:00,M,5,2877.442,c,UMP_background,,r17U-TTATT-phos,RNAseT,syn_11C,target_added,CRE_RR013,4ng,00,30,00,UMP
1029,00:30:00,A,7,187.659,a,UMP_standard,1.25,,,,,,,00,30,00,UMP
1030,00:30:00,C,7,213.249,b,UMP_standard,1.25,,,,,,,00,30,00,UMP
1031,00:30:00,E,7,201.876,c,UMP_standard,1.25,,,,,,,00,30,00,UMP
1032,00:30:00,G,7,2908.719,a,UMP_background,,r17U-TTATT-phos,RNAseT,syn_11C,target_added,human_HEK293,0ng,00,30,00,UMP
1033,00:30:00,I,7,79.613,a,UMP_background,,r17U-TTATT-phos,RNAseT,syn_11C,no_target,CRE_RR013,0ng,00,30,00,UMP
1034,00:30:00,K,7,102.36,b,UMP_background,,r17U-TTATT-phos,RNAseT,syn_11C,no_target,human_HEK293,0ng,00,30,00,UMP
1035,00:30:00,M,7,2797.829,c,UMP_background,,r17U-TTATT-phos,RNAseT,syn_11C,target_added,CRE_RR013,0ng,00,30,00,UMP
1036,00:30:00,A,9,116.576,a,UMP_standard,0.625,,,,,,,00,30,00,UMP
1037,00:30:00,C,9,130.793,b,UMP_standard,0.625,,,,,,,00,30,00,UMP
1038,00:30:00,E,9,99.516,c,UMP_standard,0.625,,,,,,,00,30,00,UMP
1039,00:30:00,G,9,3050.885,a,UMP_background,,r17U-TTATT-phos,RNAseT,syn_11C,target_added,CRE_RR013,400ng,00,30,00,UMP
1040,00:30:00,I,9,3326.687,b,UMP_background,,r17U-TTATT-phos,RNAseT,syn_11C,target_added,human_HEK293,400ng,00,30,00,UMP
1041,00:30:00,K,9,68.24,b,UMP_background,,r17U-TTATT-phos,RNAseT,syn_11C,no_target,CRE_RR013,400ng,00,30,00,UMP
1042,00:30:00,M,9,73.926,c,UMP_background,,r17U-TTATT-phos,RNAseT,syn_11C,no_target,human_HEK293,400ng,00,30,00,UMP
1043,00:30:00,A,11,62.553,a,UMP_standard,0.3125,,,,,,,00,30,00,UMP
1044,00:30:00,C,11,54.023,b,UMP_standard,0.3125,,,,,,,00,30,00,UMP
1045,00:30:00,E,11,82.456,c,UMP_standard,0.3125,,,,,,,00,30,00,UMP
1046,00:30:00,G,11,2823.419,a,UMP_background,,r17U-TTATT-phos,RNAseT,syn_11C,target_added,CRE_RR013,40ng,00,30,00,UMP
1047,00:30:00,I,11,2877.442,b,UMP_background,,r17U-TTATT-phos,RNAseT,syn_11C,target_added,human_HEK293,40ng,00,30,00,UMP
1048,00:30:00,K,11,88.143,b,UMP_background,,r17U-TTATT-phos,RNAseT,syn_11C,no_target,CRE_RR013,40ng,00,30,00,UMP
1049,00:30:00,M,11,90.986,c,UMP_background,,r17U-TTATT-phos,RNAseT,syn_11C,no_target,human_HEK293,40ng,00,30,00,UMP
1050,00:30:00,A,13,65.396,a,UMP_standard,0.15625,,,,,,,00,30,00,UMP
1051,00:30:00,C,13,42.65,b,UMP_standard,0.15625,,,,,,,00,30,00,UMP
1052,00:30:00,E,13,99.516,c,UMP_standard,0.15625,,,,,,,00,30,00,UMP
1053,00:30:00,G,13,2903.032,a,UMP_background,,r17U-TTATT-phos,RNAseT,syn_11C,target_added,CRE_RR013,4ng,00,30,00,UMP
1054,00:30:00,I,13,2783.613,b,UMP_background,,r17U-TTATT-phos,RNAseT,syn_11C,target_added,human_HEK293,4ng,00,30,00,UMP
1055,00:30:00,K,13,102.36,b,UMP_background,,r17U-TTATT-phos,RNAseT,syn_11C,no_target,CRE_RR013,4ng,00,30,00,UMP
1056,00:30:00,M,13,62.553,c,UMP_background,,r17U-TTATT-phos,RNAseT,syn_11C,no_target,human_HEK293,4ng,00,30,00,UMP
1057,00:30:00,A,15,36.963,a,UMP_standard,0.078125,,,,,,,00,30,00,UMP
1058,00:30:00,C,15,54.023,b,UMP_standard,0.078125,,,,,,,00,30,00,UMP
1059,00:30:00,E,15,22.747,c,UMP_standard,0.078125,,,,,,,00,30,00,UMP
1060,00:30:00,G,15,3036.668,a,UMP_background,,r17U-TTATT-phos,RNAseT,syn_11C,target_added,CRE_RR013,0ng,00,30,00,UMP
1061,00:30:00,I,15,3119.125,b,UMP_background,,r17U-TTATT-phos,RNAseT,syn_11C,target_added,human_HEK293,0ng,00,30,00,UMP
1062,00:30:00,K,15,119.42,b,UMP_background,,r17U-TTATT-phos,RNAseT,syn_11C,no_target,CRE_RR013,0ng,00,30,00,UMP
1063,00:30:00,M,15,42.65,c,UMP_background,,r17U-TTATT-phos,RNAseT,syn_11C,no_target,human_HEK293,0ng,00,30,00,UMP
1064,00:30:00,A,17,31.277,a,UMP_standard,0.0390625,,,,,,,00,30,00,UMP
1065,00:30:00,C,17,25.59,b,UMP_standard,0.0390625,,,,,,,00,30,00,UMP
1066,00:30:00,E,17,39.807,c,UMP_standard,0.0390625,,,,,,,00,30,00,UMP
1067,00:30:00,G,17,122.263,a,UMP_background,,r17U-TTATT-phos,RNAseT,syn_11C,no_target,human_HEK293,400ng,00,30,00,UMP
1068,00:30:00,I,17,3099.221,b,UMP_background,,r17U-TTATT-phos,RNAseT,syn_11C,target_added,CRE_RR013,400ng,00,30,00,UMP
1069,00:30:00,K,17,2971.272,c,UMP_background,,r17U-TTATT-phos,RNAseT,syn_11C,target_added,human_HEK293,400ng,00,30,00,UMP
1070,00:30:00,M,17,51.18,c,UMP_background,,r17U-TTATT-phos,RNAseT,syn_11C,no_target,CRE_RR013,400ng,00,30,00,UMP
1071,00:30:00,A,19,19.903,a,UMP_standard,0.0195312,,,,,,,00,30,00,UMP
1072,00:30:00,C,19,25.59,b,UMP_standard,0.0195312,,,,,,,00,30,00,UMP
1073,00:30:00,E,19,11.373,c,UMP_standard,0.0195312,,,,,,,00,30,00,UMP
1074,00:30:00,G,19,82.456,a,UMP_background,,r17U-TTATT-phos,RNAseT,syn_11C,no_target,human_HEK293,40ng,00,30,00,UMP
1075,00:30:00,I,19,3113.438,b,UMP_background,,r17U-TTATT-phos,RNAseT,syn_11C,target_added,CRE_RR013,40ng,00,30,00,UMP
1076,00:30:00,K,19,2763.709,c,UMP_background,,r17U-TTATT-phos,RNAseT,syn_11C,target_added,human_HEK293,40ng,00,30,00,UMP
1077,00:30:00,M,19,56.866,c,UMP_background,,r17U-TTATT-phos,RNAseT,syn_11C,no_target,CRE_RR013,40ng,00,30,00,UMP
1078,00:30:00,A,21,17.06,a,UMP_standard,0.0097656,,,,,,,00,30,00,UMP
1079,00:30:00,C,21,25.59,b,UMP_standard,0.0097656,,,,,,,00,30,00,UMP
1080,00:30:00,E,21,17.06,c,UMP_standard,0.0097656,,,,,,,00,30,00,UMP
1081,00:30:00,G,21,96.673,a,UMP_background,,r17U-TTATT-phos,RNAseT,syn_11C,no_target,human_HEK293,4ng,00,30,00,UMP
1082,00:30:00,I,21,2851.852,b,UMP_background,,r17U-TTATT-phos,RNAseT,syn_11C,target_added,CRE_RR013,4ng,00,30,00,UMP
1083,00:30:00,K,21,2712.53,c,UMP_background,,r17U-TTATT-phos,RNAseT,syn_11C,target_added,human_HEK293,4ng,00,30,00,UMP
1084,00:30:00,M,21,28.433,c,UMP_background,,r17U-TTATT-phos,RNAseT,syn_11C,no_target,CRE_RR013,4ng,00,30,00,UMP
1085,00:30:00,A,23,42.65,a,UMP_standard,0,,,,,,,00,30,00,UMP
1086,00:30:00,C,23,25.59,b,UMP_standard,0,,,,,,,00,30,00,UMP
1087,00:30:00,E,23,22.747,c,UMP_standard,0,,,,,,,00,30,00,UMP
1088,00:30:00,G,23,105.203,a,UMP_background,,r17U-TTATT-phos,RNAseT,syn_11C,no_target,human_HEK293,0ng,00,30,00,UMP
1089,00:30:00,I,23,2655.663,b,UMP_background,,r17U-TTATT-phos,RNAseT,syn_11C,target_added,CRE_RR013,0ng,00,30,00,UMP
1090,00:30:00,K,23,2749.493,c,UMP_background,,r17U-TTATT-phos,RNAseT,syn_11C,target_added,human_HEK293,0ng,00,30,00,UMP
1091,00:30:00,M,23,71.083,c,UMP_background,,r17U-TTATT-phos,RNAseT,syn_11C,no_target,CRE_RR013,0ng,00,30,00,UMP
1092,00:40:00,A,1,1455.137,a,UMP_standard,10,,,,,,,00,40,00,UMP
1093,00:40:00,C,1,1554.803,b,UMP_standard,10,,,,,,,00,40,00,UMP
1094,00:40:00,E,1,1529.175,c,UMP_standard,10,,,,,,,00,40,00,UMP
1095,00:40:00,G,1,2557.167,a,UMP_background,,r17U-TTATT-phos,RNAseT,syn_11C,target_added,human_HEK293,400ng,00,40,00,UMP
1096,00:40:00,I,1,56.953,a,UMP_background,,r17U-TTATT-phos,RNAseT,syn_11C,no_target,CRE_RR013,400ng,00,40,00,UMP
1097,00:40:00,K,1,91.124,b,UMP_background,,r17U-TTATT-phos,RNAseT,syn_11C,no_target,human_HEK293,400ng,00,40,00,UMP
1098,00:40:00,M,1,2779.282,c,UMP_background,,r17U-TTATT-phos,RNAseT,syn_11C,target_added,CRE_RR013,400ng,00,40,00,UMP
1099,00:40:00,A,3,754.621,a,UMP_standard,5,,,,,,,00,40,00,UMP
1100,00:40:00,C,3,785.945,b,UMP_standard,5,,,,,,,00,40,00,UMP
1101,00:40:00,E,3,774.554,c,UMP_standard,5,,,,,,,00,40,00,UMP
1102,00:40:00,G,3,2625.511,a,UMP_background,,r17U-TTATT-phos,RNAseT,syn_11C,target_added,human_HEK293,40ng,00,40,00,UMP
1103,00:40:00,I,3,76.886,a,UMP_background,,r17U-TTATT-phos,RNAseT,syn_11C,no_target,CRE_RR013,40ng,00,40,00,UMP
1104,00:40:00,K,3,96.819,b,UMP_background,,r17U-TTATT-phos,RNAseT,syn_11C,no_target,human_HEK293,40ng,00,40,00,UMP
1105,00:40:00,M,3,2685.311,c,UMP_background,,r17U-TTATT-phos,RNAseT,syn_11C,target_added,CRE_RR013,40ng,00,40,00,UMP
1106,00:40:00,A,5,392.972,a,UMP_standard,2.5,,,,,,,00,40,00,UMP
1107,00:40:00,C,5,384.429,b,UMP_standard,2.5,,,,,,,00,40,00,UMP
1108,00:40:00,E,5,384.429,c,UMP_standard,2.5,,,,,,,00,40,00,UMP
1109,00:40:00,G,5,2665.377,a,UMP_background,,r17U-TTATT-phos,RNAseT,syn_11C,target_added,human_HEK293,4ng,00,40,00,UMP
1110,00:40:00,I,5,79.734,a,UMP_background,,r17U-TTATT-phos,RNAseT,syn_11C,no_target,CRE_RR013,4ng,00,40,00,UMP
1111,00:40:00,K,5,74.038,b,UMP_background,,r17U-TTATT-phos,RNAseT,syn_11C,no_target,human_HEK293,4ng,00,40,00,UMP
1112,00:40:00,M,5,2927.359,c,UMP_background,,r17U-TTATT-phos,RNAseT,syn_11C,target_added,CRE_RR013,4ng,00,40,00,UMP
1113,00:40:00,A,7,202.181,a,UMP_standard,1.25,,,,,,,00,40,00,UMP
1114,00:40:00,C,7,222.115,b,UMP_standard,1.25,,,,,,,00,40,00,UMP
1115,00:40:00,E,7,165.162,c,UMP_standard,1.25,,,,,,,00,40,00,UMP
1116,00:40:00,G,7,2907.426,a,UMP_background,,r17U-TTATT-phos,RNAseT,syn_11C,target_added,human_HEK293,0ng,00,40,00,UMP
1117,00:40:00,I,7,82.581,a,UMP_background,,r17U-TTATT-phos,RNAseT,syn_11C,no_target,CRE_RR013,0ng,00,40,00,UMP
1118,00:40:00,K,7,99.667,b,UMP_background,,r17U-TTATT-phos,RNAseT,syn_11C,no_target,human_HEK293,0ng,00,40,00,UMP
1119,00:40:00,M,7,3024.178,c,UMP_background,,r17U-TTATT-phos,RNAseT,syn_11C,target_added,CRE_RR013,0ng,00,40,00,UMP
1120,00:40:00,A,9,88.276,a,UMP_standard,0.625,,,,,,,00,40,00,UMP
1121,00:40:00,C,9,150.924,b,UMP_standard,0.625,,,,,,,00,40,00,UMP
1122,00:40:00,E,9,130.991,c,UMP_standard,0.625,,,,,,,00,40,00,UMP
1123,00:40:00,G,9,2907.426,a,UMP_background,,r17U-TTATT-phos,RNAseT,syn_11C,target_added,CRE_RR013,400ng,00,40,00,UMP
1124,00:40:00,I,9,2881.797,b,UMP_background,,r17U-TTATT-phos,RNAseT,syn_11C,target_added,human_HEK293,400ng,00,40,00,UMP
1125,00:40:00,K,9,65.495,b,UMP_background,,r17U-TTATT-phos,RNAseT,syn_11C,no_target,CRE_RR013,400ng,00,40,00,UMP
1126,00:40:00,M,9,96.819,c,UMP_background,,r17U-TTATT-phos,RNAseT,syn_11C,no_target,human_HEK293,400ng,00,40,00,UMP
1127,00:40:00,A,11,65.495,a,UMP_standard,0.3125,,,,,,,00,40,00,UMP
1128,00:40:00,C,11,56.953,b,UMP_standard,0.3125,,,,,,,00,40,00,UMP
1129,00:40:00,E,11,56.953,c,UMP_standard,0.3125,,,,,,,00,40,00,UMP
1130,00:40:00,G,11,2653.987,a,UMP_background,,r17U-TTATT-phos,RNAseT,syn_11C,target_added,CRE_RR013,40ng,00,40,00,UMP
1131,00:40:00,I,11,2992.854,b,UMP_background,,r17U-TTATT-phos,RNAseT,syn_11C,target_added,human_HEK293,40ng,00,40,00,UMP
1132,00:40:00,K,11,91.124,b,UMP_background,,r17U-TTATT-phos,RNAseT,syn_11C,no_target,CRE_RR013,40ng,00,40,00,UMP
1133,00:40:00,M,11,62.648,c,UMP_background,,r17U-TTATT-phos,RNAseT,syn_11C,no_target,human_HEK293,40ng,00,40,00,UMP
1134,00:40:00,A,13,25.629,a,UMP_standard,0.15625,,,,,,,00,40,00,UMP
1135,00:40:00,C,13,59.8,b,UMP_standard,0.15625,,,,,,,00,40,00,UMP
1136,00:40:00,E,13,68.343,c,UMP_standard,0.15625,,,,,,,00,40,00,UMP
1137,00:40:00,G,13,2867.559,a,UMP_background,,r17U-TTATT-phos,RNAseT,syn_11C,target_added,CRE_RR013,4ng,00,40,00,UMP
1138,00:40:00,I,13,2662.53,b,UMP_background,,r17U-TTATT-phos,RNAseT,syn_11C,target_added,human_HEK293,4ng,00,40,00,UMP
1139,00:40:00,K,13,119.6,b,UMP_background,,r17U-TTATT-phos,RNAseT,syn_11C,no_target,CRE_RR013,4ng,00,40,00,UMP
1140,00:40:00,M,13,74.038,c,UMP_background,,r17U-TTATT-phos,RNAseT,syn_11C,no_target,human_HEK293,4ng,00,40,00,UMP
1141,00:40:00,A,15,22.781,a,UMP_standard,0.078125,,,,,,,00,40,00,UMP
1142,00:40:00,C,15,34.172,b,UMP_standard,0.078125,,,,,,,00,40,00,UMP
1143,00:40:00,E,15,25.629,c,UMP_standard,0.078125,,,,,,,00,40,00,UMP
1144,00:40:00,G,15,2887.492,a,UMP_background,,r17U-TTATT-phos,RNAseT,syn_11C,target_added,CRE_RR013,0ng,00,40,00,UMP
1145,00:40:00,I,15,2816.302,b,UMP_background,,r17U-TTATT-phos,RNAseT,syn_11C,target_added,human_HEK293,0ng,00,40,00,UMP
1146,00:40:00,K,15,108.21,b,UMP_background,,r17U-TTATT-phos,RNAseT,syn_11C,no_target,CRE_RR013,0ng,00,40,00,UMP
1147,00:40:00,M,15,39.867,c,UMP_background,,r17U-TTATT-phos,RNAseT,syn_11C,no_target,human_HEK293,0ng,00,40,00,UMP
1148,00:40:00,A,17,31.324,a,UMP_standard,0.0390625,,,,,,,00,40,00,UMP
1149,00:40:00,C,17,28.476,b,UMP_standard,0.0390625,,,,,,,00,40,00,UMP
1150,00:40:00,E,17,31.324,c,UMP_standard,0.0390625,,,,,,,00,40,00,UMP
1151,00:40:00,G,17,62.648,a,UMP_background,,r17U-TTATT-phos,RNAseT,syn_11C,no_target,human_HEK293,400ng,00,40,00,UMP
1152,00:40:00,I,17,2924.511,b,UMP_background,,r17U-TTATT-phos,RNAseT,syn_11C,target_added,CRE_RR013,400ng,00,40,00,UMP
1153,00:40:00,K,17,2870.406,c,UMP_background,,r17U-TTATT-phos,RNAseT,syn_11C,target_added,human_HEK293,400ng,00,40,00,UMP
1154,00:40:00,M,17,42.714,c,UMP_background,,r17U-TTATT-phos,RNAseT,syn_11C,no_target,CRE_RR013,400ng,00,40,00,UMP
1155,00:40:00,A,19,28.476,a,UMP_standard,0.0195312,,,,,,,00,40,00,UMP
1156,00:40:00,C,19,14.238,b,UMP_standard,0.0195312,,,,,,,00,40,00,UMP
1157,00:40:00,E,19,28.476,c,UMP_standard,0.0195312,,,,,,,00,40,00,UMP
1158,00:40:00,G,19,96.819,a,UMP_background,,r17U-TTATT-phos,RNAseT,syn_11C,no_target,human_HEK293,40ng,00,40,00,UMP
1159,00:40:00,I,19,2762.197,b,UMP_background,,r17U-TTATT-phos,RNAseT,syn_11C,target_added,CRE_RR013,40ng,00,40,00,UMP
1160,00:40:00,K,19,2554.32,c,UMP_background,,r17U-TTATT-phos,RNAseT,syn_11C,target_added,human_HEK293,40ng,00,40,00,UMP
1161,00:40:00,M,19,54.105,c,UMP_background,,r17U-TTATT-phos,RNAseT,syn_11C,no_target,CRE_RR013,40ng,00,40,00,UMP
1162,00:40:00,A,21,14.238,a,UMP_standard,0.0097656,,,,,,,00,40,00,UMP
1163,00:40:00,C,21,31.324,b,UMP_standard,0.0097656,,,,,,,00,40,00,UMP
1164,00:40:00,E,21,19.933,c,UMP_standard,0.0097656,,,,,,,00,40,00,UMP
1165,00:40:00,G,21,65.495,a,UMP_background,,r17U-TTATT-phos,RNAseT,syn_11C,no_target,human_HEK293,4ng,00,40,00,UMP
1166,00:40:00,I,21,2722.33,b,UMP_background,,r17U-TTATT-phos,RNAseT,syn_11C,target_added,CRE_RR013,4ng,00,40,00,UMP
1167,00:40:00,K,21,2557.167,c,UMP_background,,r17U-TTATT-phos,RNAseT,syn_11C,target_added,human_HEK293,4ng,00,40,00,UMP
1168,00:40:00,M,21,39.867,c,UMP_background,,r17U-TTATT-phos,RNAseT,syn_11C,no_target,CRE_RR013,4ng,00,40,00,UMP
1169,00:40:00,A,23,22.781,a,UMP_standard,0,,,,,,,00,40,00,UMP
1170,00:40:00,C,23,11.391,b,UMP_standard,0,,,,,,,00,40,00,UMP
1171,00:40:00,E,23,22.781,c,UMP_standard,0,,,,,,,00,40,00,UMP
1172,00:40:00,G,23,79.734,a,UMP_background,,r17U-TTATT-phos,RNAseT,syn_11C,no_target,human_HEK293,0ng,00,40,00,UMP
1173,00:40:00,I,23,2688.158,b,UMP_background,,r17U-TTATT-phos,RNAseT,syn_11C,target_added,CRE_RR013,0ng,00,40,00,UMP
1174,00:40:00,K,23,2648.292,c,UMP_background,,r17U-TTATT-phos,RNAseT,syn_11C,target_added,human_HEK293,0ng,00,40,00,UMP
1175,00:40:00,M,23,65.495,c,UMP_background,,r17U-TTATT-phos,RNAseT,syn_11C,no_target,CRE_RR013,0ng,00,40,00,UMP
1176,00:50:00,A,1,1389.653,a,UMP_standard,10,,,,,,,00,50,00,UMP
1177,00:50:00,C,1,1551.637,b,UMP_standard,10,,,,,,,00,50,00,UMP
1178,00:50:00,E,1,1435.122,c,UMP_standard,10,,,,,,,00,50,00,UMP
1179,00:50:00,G,1,2497.964,a,UMP_background,,r17U-TTATT-phos,RNAseT,syn_11C,target_added,human_HEK293,400ng,00,50,00,UMP
1180,00:50:00,I,1,71.046,a,UMP_background,,r17U-TTATT-phos,RNAseT,syn_11C,no_target,CRE_RR013,400ng,00,50,00,UMP
1181,00:50:00,K,1,136.408,b,UMP_background,,r17U-TTATT-phos,RNAseT,syn_11C,no_target,human_HEK293,400ng,00,50,00,UMP
1182,00:50:00,M,1,2688.367,c,UMP_background,,r17U-TTATT-phos,RNAseT,syn_11C,target_added,CRE_RR013,400ng,00,50,00,UMP
1183,00:50:00,A,3,701.931,a,UMP_standard,5,,,,,,,00,50,00,UMP
1184,00:50:00,C,3,696.247,b,UMP_standard,5,,,,,,,00,50,00,UMP
1185,00:50:00,E,3,738.875,c,UMP_standard,5,,,,,,,00,50,00,UMP
1186,00:50:00,G,3,2486.597,a,UMP_background,,r17U-TTATT-phos,RNAseT,syn_11C,target_added,human_HEK293,40ng,00,50,00,UMP
1187,00:50:00,I,3,79.571,a,UMP_background,,r17U-TTATT-phos,RNAseT,syn_11C,no_target,CRE_RR013,40ng,00,50,00,UMP
1188,00:50:00,K,3,59.678,b,UMP_background,,r17U-TTATT-phos,RNAseT,syn_11C,no_target,human_HEK293,40ng,00,50,00,UMP
1189,00:50:00,M,3,2756.571,c,UMP_background,,r17U-TTATT-phos,RNAseT,syn_11C,target_added,CRE_RR013,40ng,00,50,00,UMP
1190,00:50:00,A,5,429.116,a,UMP_standard,2.5,,,,,,,00,50,00,UMP
1191,00:50:00,C,5,389.33,b,UMP_standard,2.5,,,,,,,00,50,00,UMP
1192,00:50:00,E,5,383.646,c,UMP_standard,2.5,,,,,,,00,50,00,UMP
1193,00:50:00,G,5,2671.316,a,UMP_background,,r17U-TTATT-phos,RNAseT,syn_11C,target_added,human_HEK293,4ng,00,50,00,UMP
1194,00:50:00,I,5,90.938,a,UMP_background,,r17U-TTATT-phos,RNAseT,syn_11C,no_target,CRE_RR013,4ng,00,50,00,UMP
1195,00:50:00,K,5,113.673,b,UMP_background,,r17U-TTATT-phos,RNAseT,syn_11C,no_target,human_HEK293,4ng,00,50,00,UMP
1196,00:50:00,M,5,2733.836,c,UMP_background,,r17U-TTATT-phos,RNAseT,syn_11C,target_added,CRE_RR013,4ng,00,50,00,UMP
1197,00:50:00,A,7,218.821,a,UMP_standard,1.25,,,,,,,00,50,00,UMP
1198,00:50:00,C,7,184.719,b,UMP_standard,1.25,,,,,,,00,50,00,UMP
1199,00:50:00,E,7,144.933,c,UMP_standard,1.25,,,,,,,00,50,00,UMP
1200,00:50:00,G,7,2668.474,a,UMP_background,,r17U-TTATT-phos,RNAseT,syn_11C,target_added,human_HEK293,0ng,00,50,00,UMP
1201,00:50:00,I,7,65.362,a,UMP_background,,r17U-TTATT-phos,RNAseT,syn_11C,no_target,CRE_RR013,0ng,00,50,00,UMP
1202,00:50:00,K,7,90.938,b,UMP_background,,r17U-TTATT-phos,RNAseT,syn_11C,no_target,human_HEK293,0ng,00,50,00,UMP
1203,00:50:00,M,7,2534.908,c,UMP_background,,r17U-TTATT-phos,RNAseT,syn_11C,target_added,CRE_RR013,0ng,00,50,00,UMP
1204,00:50:00,A,9,102.306,a,UMP_standard,0.625,,,,,,,00,50,00,UMP
1205,00:50:00,C,9,93.78,b,UMP_standard,0.625,,,,,,,00,50,00,UMP
1206,00:50:00,E,9,102.306,c,UMP_standard,0.625,,,,,,,00,50,00,UMP
1207,00:50:00,G,9,2733.836,a,UMP_background,,r17U-TTATT-phos,RNAseT,syn_11C,target_added,CRE_RR013,400ng,00,50,00,UMP
1208,00:50:00,I,9,2711.101,b,UMP_background,,r17U-TTATT-phos,RNAseT,syn_11C,target_added,human_HEK293,400ng,00,50,00,UMP
1209,00:50:00,K,9,71.046,b,UMP_background,,r17U-TTATT-phos,RNAseT,syn_11C,no_target,CRE_RR013,400ng,00,50,00,UMP
1210,00:50:00,M,9,85.255,c,UMP_background,,r17U-TTATT-phos,RNAseT,syn_11C,no_target,human_HEK293,400ng,00,50,00,UMP
1211,00:50:00,A,11,82.413,a,UMP_standard,0.3125,,,,,,,00,50,00,UMP
1212,00:50:00,C,11,71.046,b,UMP_standard,0.3125,,,,,,,00,50,00,UMP
1213,00:50:00,E,11,79.571,c,UMP_standard,0.3125,,,,,,,00,50,00,UMP
1214,00:50:00,G,11,2657.107,a,UMP_background,,r17U-TTATT-phos,RNAseT,syn_11C,target_added,CRE_RR013,40ng,00,50,00,UMP
1215,00:50:00,I,11,2742.361,b,UMP_background,,r17U-TTATT-phos,RNAseT,syn_11C,target_added,human_HEK293,40ng,00,50,00,UMP
1216,00:50:00,K,11,59.678,b,UMP_background,,r17U-TTATT-phos,RNAseT,syn_11C,no_target,CRE_RR013,40ng,00,50,00,UMP
1217,00:50:00,M,11,39.786,c,UMP_background,,r17U-TTATT-phos,RNAseT,syn_11C,no_target,human_HEK293,40ng,00,50,00,UMP
1218,00:50:00,A,13,22.735,a,UMP_standard,0.15625,,,,,,,00,50,00,UMP
1219,00:50:00,C,13,45.469,b,UMP_standard,0.15625,,,,,,,00,50,00,UMP
1220,00:50:00,E,13,39.786,c,UMP_standard,0.15625,,,,,,,00,50,00,UMP
1221,00:50:00,G,13,2577.536,a,UMP_background,,r17U-TTATT-phos,RNAseT,syn_11C,target_added,CRE_RR013,4ng,00,50,00,UMP
1222,00:50:00,I,13,2665.632,b,UMP_background,,r17U-TTATT-phos,RNAseT,syn_11C,target_added,human_HEK293,4ng,00,50,00,UMP
1223,00:50:00,K,13,68.204,b,UMP_background,,r17U-TTATT-phos,RNAseT,syn_11C,no_target,CRE_RR013,4ng,00,50,00,UMP
1224,00:50:00,M,13,79.571,c,UMP_background,,r17U-TTATT-phos,RNAseT,syn_11C,no_target,human_HEK293,4ng,00,50,00,UMP
1225,00:50:00,A,15,28.418,a,UMP_standard,0.078125,,,,,,,00,50,00,UMP
1226,00:50:00,C,15,39.786,b,UMP_standard,0.078125,,,,,,,00,50,00,UMP
1227,00:50:00,E,15,19.893,c,UMP_standard,0.078125,,,,,,,00,50,00,UMP
1228,00:50:00,G,15,2722.469,a,UMP_background,,r17U-TTATT-phos,RNAseT,syn_11C,target_added,CRE_RR013,0ng,00,50,00,UMP
1229,00:50:00,I,15,2665.632,b,UMP_background,,r17U-TTATT-phos,RNAseT,syn_11C,target_added,human_HEK293,0ng,00,50,00,UMP
1230,00:50:00,K,15,93.78,b,UMP_background,,r17U-TTATT-phos,RNAseT,syn_11C,no_target,CRE_RR013,0ng,00,50,00,UMP
1231,00:50:00,M,15,42.627,c,UMP_background,,r17U-TTATT-phos,RNAseT,syn_11C,no_target,human_HEK293,0ng,00,50,00,UMP
1232,00:50:00,A,17,28.418,a,UMP_standard,0.0390625,,,,,,,00,50,00,UMP
1233,00:50:00,C,17,14.209,b,UMP_standard,0.0390625,,,,,,,00,50,00,UMP
1234,00:50:00,E,17,22.735,c,UMP_standard,0.0390625,,,,,,,00,50,00,UMP
1235,00:50:00,G,17,127.882,a,UMP_background,,r17U-TTATT-phos,RNAseT,syn_11C,no_target,human_HEK293,400ng,00,50,00,UMP
1236,00:50:00,I,17,2802.04,b,UMP_background,,r17U-TTATT-phos,RNAseT,syn_11C,target_added,CRE_RR013,400ng,00,50,00,UMP
1237,00:50:00,K,17,2580.377,c,UMP_background,,r17U-TTATT-phos,RNAseT,syn_11C,target_added,human_HEK293,400ng,00,50,00,UMP
1238,00:50:00,M,17,73.887,c,UMP_background,,r17U-TTATT-phos,RNAseT,syn_11C,no_target,CRE_RR013,400ng,00,50,00,UMP
1239,00:50:00,A,19,31.26,a,UMP_standard,0.0195312,,,,,,,00,50,00,UMP
1240,00:50:00,C,19,22.735,b,UMP_standard,0.0195312,,,,,,,00,50,00,UMP
1241,00:50:00,E,19,31.26,c,UMP_standard,0.0195312,,,,,,,00,50,00,UMP
1242,00:50:00,G,19,53.995,a,UMP_background,,r17U-TTATT-phos,RNAseT,syn_11C,no_target,human_HEK293,40ng,00,50,00,UMP
1243,00:50:00,I,19,2719.627,b,UMP_background,,r17U-TTATT-phos,RNAseT,syn_11C,target_added,CRE_RR013,40ng,00,50,00,UMP
1244,00:50:00,K,19,2361.557,c,UMP_background,,r17U-TTATT-phos,RNAseT,syn_11C,target_added,human_HEK293,40ng,00,50,00,UMP
