,time,row_384,column_384,rfu_value,replicate,sample_set,standard_conc,reagents,hours,minutes,seconds
3135,05:20:00,O,15,0.0,b,water,,water+kinaseGLO+R2,05,20,00
3136,05:20:00,A,17,742.927,a,AMP_standard,0.0390625,,05,20,00
3137,05:20:00,C,17,866.2810000000001,b,AMP_standard,0.0390625,,05,20,00
3138,05:20:00,E,17,955.993,c,AMP_standard,0.0390625,,05,20,00
3139,05:20:00,G,17,30.838,a,AMP_standard_no_ATP,0.0390625,,05,20,00
3140,05:20:00,I,17,11.214,b,AMP_standard_no_ATP,0.0390625,,05,20,00
3141,05:20:00,K,17,14.017000000000001,c,AMP_standard_no_ATP,0.0390625,,05,20,00
3142,05:20:00,M,17,28.035,c,buffer,,buffer+kinaseGLO,05,20,00
3143,05:20:00,O,17,2.803,c,water,,water+kinaseGLO+R2,05,20,00
3144,05:20:00,A,19,650.4119999999999,a,AMP_standard,0.0195312,,05,20,00
3145,05:20:00,C,19,804.6039999999999,b,AMP_standard,0.0195312,,05,20,00
3146,05:20:00,E,19,720.4989999999999,c,AMP_standard,0.0195312,,05,20,00
3147,05:20:00,G,19,11.214,a,AMP_standard_no_ATP,0.0195312,,05,20,00
3148,05:20:00,I,19,19.624000000000002,b,AMP_standard_no_ATP,0.0195312,,05,20,00
3149,05:20:00,K,19,16.820999999999998,c,AMP_standard_no_ATP,0.0195312,,05,20,00
3150,05:20:00,M,19,5.607,a,buffer,,buffer+kinaseGLO+R2,05,20,00
3151,05:20:00,O,19,5.607,a,water,,water+R1+kinaseGLO+R2,05,20,00
3152,05:20:00,A,21,627.984,a,AMP_standard,0.0097656,,05,20,00
3153,05:20:00,C,21,591.538,b,AMP_standard,0.0097656,,05,20,00
3154,05:20:00,E,21,955.993,c,AMP_standard,0.0097656,,05,20,00
3155,05:20:00,G,21,25.230999999999998,a,AMP_standard_no_ATP,0.0097656,,05,20,00
3156,05:20:00,I,21,22.428,b,AMP_standard_no_ATP,0.0097656,,05,20,00
3157,05:20:00,K,21,5.607,c,AMP_standard_no_ATP,0.0097656,,05,20,00
3158,05:20:00,M,21,0.0,b,buffer,,buffer+kinaseGLO+R2,05,20,00
3159,05:20:00,O,21,16.820999999999998,b,water,,water+R1+kinaseGLO+R2,05,20,00
3160,05:20:00,A,23,636.394,a,AMP_standard,0,buffer+R1+kinaseGLO+R2+ATP,05,20,00
3161,05:20:00,C,23,591.538,b,AMP_standard,0,buffer+R1+kinaseGLO+R2+ATP,05,20,00
3162,05:20:00,E,23,633.591,c,AMP_standard,0,buffer+R1+kinaseGLO+R2+ATP,05,20,00
3163,05:20:00,G,23,8.41,a,AMP_standard_no_ATP,0,buffer+R1+kinaseGLO+R2,05,20,00
3164,05:20:00,I,23,11.214,b,AMP_standard_no_ATP,0,buffer+R1+kinaseGLO+R2,05,20,00
3165,05:20:00,K,23,28.035,c,AMP_standard_no_ATP,0,buffer+R1+kinaseGLO+R2,05,20,00
3166,05:20:00,M,23,8.41,c,buffer,,buffer+kinaseGLO+R2,05,20,00
3167,05:20:00,O,23,11.214,c,water,,water+R1+kinaseGLO+R2,05,20,00
3168,05:30:00,A,1,29511.1,a,AMP_standard,10,,05,30,00
3169,05:30:00,C,1,27893.631,b,AMP_standard,10,,05,30,00
3170,05:30:00,E,1,29432.336,c,AMP_standard,10,,05,30,00
3171,05:30:00,G,1,27733.289,a,AMP_standard_no_ATP,10,,05,30,00
3172,05:30:00,I,1,27075.049,b,AMP_standard_no_ATP,10,,05,30,00
3173,05:30:00,K,1,27885.191000000003,c,AMP_standard_no_ATP,10,,05,30,00
3174,05:30:00,M,1,14.065,a,buffer,,buffer,05,30,00
3175,05:30:00,O,1,14.065,a,water,,water,05,30,00
3176,05:30:00,A,3,15977.796,a,AMP_standard,5,,05,30,00
3177,05:30:00,C,3,16222.525,b,AMP_standard,5,,05,30,00
3178,05:30:00,E,3,16093.128,c,AMP_standard,5,,05,30,00
3179,05:30:00,G,3,15117.018999999998,a,AMP_standard_no_ATP,5,,05,30,00
3180,05:30:00,I,3,15150.776000000002,b,AMP_standard_no_ATP,5,,05,30,00
3181,05:30:00,K,3,15170.466999999999,c,AMP_standard_no_ATP,5,,05,30,00
3182,05:30:00,M,3,19.691,b,buffer,,buffer,05,30,00
3183,05:30:00,O,3,14.065,b,water,,water,05,30,00
3184,05:30:00,A,5,9437.589,a,AMP_standard,2.5,,05,30,00
3185,05:30:00,C,5,9845.473,b,AMP_standard,2.5,,05,30,00
3186,05:30:00,E,5,9291.313,c,AMP_standard,2.5,,05,30,00
3187,05:30:00,G,5,8301.14,a,AMP_standard_no_ATP,2.5,,05,30,00
3188,05:30:00,I,5,8627.447,b,AMP_standard_no_ATP,2.5,,05,30,00
3189,05:30:00,K,5,8306.766,c,AMP_standard_no_ATP,2.5,,05,30,00
3190,05:30:00,M,5,14.065,c,buffer,,buffer,05,30,00
3191,05:30:00,O,5,8.439,c,water,,water,05,30,00
3192,05:30:00,A,7,5344.685,a,AMP_standard,1.25,,05,30,00
3193,05:30:00,C,7,5355.937,b,AMP_standard,1.25,,05,30,00
3194,05:30:00,E,7,5654.1140000000005,c,AMP_standard,1.25,,05,30,00
3195,05:30:00,G,7,4067.586,a,AMP_standard_no_ATP,1.25,,05,30,00
3196,05:30:00,I,7,4112.594,b,AMP_standard_no_ATP,1.25,,05,30,00
3197,05:30:00,K,7,4199.7970000000005,c,AMP_standard_no_ATP,1.25,,05,30,00
3198,05:30:00,M,7,14.065,a,buffer,,buffer+R1,05,30,00
3199,05:30:00,O,7,8.439,a,water,,water+R1,05,30,00
3200,05:30:00,A,9,3023.967,a,AMP_standard,0.625,,05,30,00
3201,05:30:00,C,9,2846.748,b,AMP_standard,0.625,,05,30,00
3202,05:30:00,E,9,3083.04,c,AMP_standard,0.625,,05,30,00
3203,05:30:00,G,9,1679.356,a,AMP_standard_no_ATP,0.625,,05,30,00
3204,05:30:00,I,9,1718.7379999999998,b,AMP_standard_no_ATP,0.625,,05,30,00
3205,05:30:00,K,9,1867.8270000000002,c,AMP_standard_no_ATP,0.625,,05,30,00
3206,05:30:00,M,9,8.439,b,buffer,,buffer+R1,05,30,00
3207,05:30:00,O,9,5.626,b,water,,water+R1,05,30,00
3208,05:30:00,A,11,1822.819,a,AMP_standard,0.3125,,05,30,00
3209,05:30:00,C,11,1850.9489999999998,b,AMP_standard,0.3125,,05,30,00
3210,05:30:00,E,11,1853.7620000000002,c,AMP_standard,0.3125,,05,30,00
3211,05:30:00,G,11,675.118,a,AMP_standard_no_ATP,0.3125,,05,30,00
3212,05:30:00,I,11,627.297,b,AMP_standard_no_ATP,0.3125,,05,30,00
3213,05:30:00,K,11,632.923,c,AMP_standard_no_ATP,0.3125,,05,30,00
3214,05:30:00,M,11,2.813,c,buffer,,buffer+R1,05,30,00
3215,05:30:00,O,11,16.878,c,water,,water+R1,05,30,00
3216,05:30:00,A,13,1113.945,a,AMP_standard,0.15625,,05,30,00
3217,05:30:00,C,13,1164.579,b,AMP_standard,0.15625,,05,30,00
3218,05:30:00,E,13,1220.839,c,AMP_standard,0.15625,,05,30,00
3219,05:30:00,G,13,210.97400000000002,a,AMP_standard_no_ATP,0.15625,,05,30,00
3220,05:30:00,I,13,236.291,b,AMP_standard_no_ATP,0.15625,,05,30,00
3221,05:30:00,K,13,205.34799999999998,c,AMP_standard_no_ATP,0.15625,,05,30,00
3222,05:30:00,M,13,5.626,a,buffer,,buffer+kinaseGLO,05,30,00
3223,05:30:00,O,13,8.439,a,water,,water+kinaseGLO+R2,05,30,00
3224,05:30:00,A,15,978.921,a,AMP_standard,0.078125,,05,30,00
3225,05:30:00,C,15,1009.8639999999999,b,AMP_standard,0.078125,,05,30,00
3226,05:30:00,E,15,880.467,c,AMP_standard,0.078125,,05,30,00
3227,05:30:00,G,15,81.577,a,AMP_standard_no_ATP,0.078125,,05,30,00
3228,05:30:00,I,15,75.95100000000001,b,AMP_standard_no_ATP,0.078125,,05,30,00
3229,05:30:00,K,15,84.39,c,AMP_standard_no_ATP,0.078125,,05,30,00
3230,05:30:00,M,15,2.813,b,buffer,,buffer+kinaseGLO,05,30,00
3231,05:30:00,O,15,16.878,b,water,,water+kinaseGLO+R2,05,30,00
3232,05:30:00,A,17,689.183,a,AMP_standard,0.0390625,,05,30,00
3233,05:30:00,C,17,872.028,b,AMP_standard,0.0390625,,05,30,00
3234,05:30:00,E,17,829.8330000000001,c,AMP_standard,0.0390625,,05,30,00
3235,05:30:00,G,17,14.065,a,AMP_standard_no_ATP,0.0390625,,05,30,00
3236,05:30:00,I,17,22.504,b,AMP_standard_no_ATP,0.0390625,,05,30,00
3237,05:30:00,K,17,33.756,c,AMP_standard_no_ATP,0.0390625,,05,30,00
3238,05:30:00,M,17,8.439,c,buffer,,buffer+kinaseGLO,05,30,00
3239,05:30:00,O,17,30.943,c,water,,water+kinaseGLO+R2,05,30,00
3240,05:30:00,A,19,739.817,a,AMP_standard,0.0195312,,05,30,00
3241,05:30:00,C,19,776.3860000000001,b,AMP_standard,0.0195312,,05,30,00
3242,05:30:00,E,19,773.573,c,AMP_standard,0.0195312,,05,30,00
3243,05:30:00,G,19,16.878,a,AMP_standard_no_ATP,0.0195312,,05,30,00
3244,05:30:00,I,19,22.504,b,AMP_standard_no_ATP,0.0195312,,05,30,00
3245,05:30:00,K,19,14.065,c,AMP_standard_no_ATP,0.0195312,,05,30,00
3246,05:30:00,M,19,14.065,a,buffer,,buffer+kinaseGLO+R2,05,30,00
3247,05:30:00,O,19,11.252,a,water,,water+R1+kinaseGLO+R2,05,30,00
3248,05:30:00,A,21,666.679,a,AMP_standard,0.0097656,,05,30,00
3249,05:30:00,C,21,697.622,b,AMP_standard,0.0097656,,05,30,00
3250,05:30:00,E,21,897.3439999999999,c,AMP_standard,0.0097656,,05,30,00
3251,05:30:00,G,21,11.252,a,AMP_standard_no_ATP,0.0097656,,05,30,00
3252,05:30:00,I,21,14.065,b,AMP_standard_no_ATP,0.0097656,,05,30,00
3253,05:30:00,K,21,2.813,c,AMP_standard_no_ATP,0.0097656,,05,30,00
3254,05:30:00,M,21,8.439,b,buffer,,buffer+kinaseGLO+R2,05,30,00
3255,05:30:00,O,21,25.316999999999997,b,water,,water+R1+kinaseGLO+R2,05,30,00
3256,05:30:00,A,23,607.606,a,AMP_standard,0,buffer+R1+kinaseGLO+R2+ATP,05,30,00
3257,05:30:00,C,23,646.988,b,AMP_standard,0,buffer+R1+kinaseGLO+R2+ATP,05,30,00
3258,05:30:00,E,23,677.931,c,AMP_standard,0,buffer+R1+kinaseGLO+R2+ATP,05,30,00
3259,05:30:00,G,23,22.504,a,AMP_standard_no_ATP,0,buffer+R1+kinaseGLO+R2,05,30,00
3260,05:30:00,I,23,16.878,b,AMP_standard_no_ATP,0,buffer+R1+kinaseGLO+R2,05,30,00
3261,05:30:00,K,23,16.878,c,AMP_standard_no_ATP,0,buffer+R1+kinaseGLO+R2,05,30,00
3262,05:30:00,M,23,8.439,c,buffer,,buffer+kinaseGLO+R2,05,30,00
3263,05:30:00,O,23,14.065,c,water,,water+R1+kinaseGLO+R2,05,30,00
3264,05:40:00,A,1,28890.537,a,AMP_standard,10,,05,40,00
3265,05:40:00,C,1,26565.592,b,AMP_standard,10,,05,40,00
3266,05:40:00,E,1,28387.922000000002,c,AMP_standard,10,,05,40,00
3267,05:40:00,G,1,27438.852000000003,a,AMP_standard_no_ATP,10,,05,40,00
3268,05:40:00,I,1,26543.129,b,AMP_standard_no_ATP,10,,05,40,00
3269,05:40:00,K,1,26868.843999999997,c,AMP_standard_no_ATP,10,,05,40,00
3270,05:40:00,M,1,25.271,a,buffer,,buffer,05,40,00
3271,05:40:00,O,1,5.6160000000000005,a,water,,water,05,40,00
3272,05:40:00,A,3,15370.473999999998,a,AMP_standard,5,,05,40,00
3273,05:40:00,C,3,15729.885,b,AMP_standard,5,,05,40,00
3274,05:40:00,E,3,15547.371000000001,c,AMP_standard,5,,05,40,00
3275,05:40:00,G,3,14747.118,a,AMP_standard_no_ATP,5,,05,40,00
3276,05:40:00,I,3,14929.632,b,AMP_standard_no_ATP,5,,05,40,00
3277,05:40:00,K,3,15025.101,c,AMP_standard_no_ATP,5,,05,40,00
3278,05:40:00,M,3,16.847,b,buffer,,buffer,05,40,00
3279,05:40:00,O,3,33.695,b,water,,water,05,40,00
3280,05:40:00,A,5,9080.766,a,AMP_standard,2.5,,05,40,00
3281,05:40:00,C,5,9125.690999999999,b,AMP_standard,2.5,,05,40,00
3282,05:40:00,E,5,8738.201,c,AMP_standard,2.5,,05,40,00
3283,05:40:00,G,5,7909.869000000001,a,AMP_standard_no_ATP,2.5,,05,40,00
3284,05:40:00,I,5,8244.01,b,AMP_standard_no_ATP,2.5,,05,40,00
3285,05:40:00,K,5,7957.604,c,AMP_standard_no_ATP,2.5,,05,40,00
3286,05:40:00,M,5,22.463,c,buffer,,buffer,05,40,00
3287,05:40:00,O,5,8.424,c,water,,water,05,40,00
3288,05:40:00,A,7,4941.913,a,AMP_standard,1.25,,05,40,00
3289,05:40:00,C,7,5203.048,b,AMP_standard,1.25,,05,40,00
3290,05:40:00,E,7,5169.354,c,AMP_standard,1.25,,05,40,00
3291,05:40:00,G,7,3813.135,a,AMP_standard_no_ATP,1.25,,05,40,00
3292,05:40:00,I,7,4004.073,b,AMP_standard_no_ATP,1.25,,05,40,00
3293,05:40:00,K,7,4341.021,c,AMP_standard_no_ATP,1.25,,05,40,00
3294,05:40:00,M,7,14.04,a,buffer,,buffer+R1,05,40,00
3295,05:40:00,O,7,16.847,a,water,,water+R1,05,40,00
3296,05:40:00,A,9,2908.99,a,AMP_standard,0.625,,05,40,00
3297,05:40:00,C,9,3066.232,b,AMP_standard,0.625,,05,40,00
3298,05:40:00,E,9,3035.345,c,AMP_standard,0.625,,05,40,00
3299,05:40:00,G,9,1704.398,a,AMP_standard_no_ATP,0.625,,05,40,00
3300,05:40:00,I,9,1766.172,b,AMP_standard_no_ATP,0.625,,05,40,00
3301,05:40:00,K,9,1757.749,c,AMP_standard_no_ATP,0.625,,05,40,00
3302,05:40:00,M,9,36.503,b,buffer,,buffer+R1,05,40,00
3303,05:40:00,O,9,25.271,b,water,,water+R1,05,40,00
3304,05:40:00,A,11,1754.941,a,AMP_standard,0.3125,,05,40,00
3305,05:40:00,C,11,1886.912,b,AMP_standard,0.3125,,05,40,00
3306,05:40:00,E,11,1788.635,c,AMP_standard,0.3125,,05,40,00
3307,05:40:00,G,11,612.123,a,AMP_standard_no_ATP,0.3125,,05,40,00
3308,05:40:00,I,11,567.197,b,AMP_standard_no_ATP,0.3125,,05,40,00
3309,05:40:00,K,11,634.587,c,AMP_standard_no_ATP,0.3125,,05,40,00
3310,05:40:00,M,11,8.424,c,buffer,,buffer+R1,05,40,00
3311,05:40:00,O,11,11.232000000000001,c,water,,water+R1,05,40,00
3312,05:40:00,A,13,1210.2069999999999,a,AMP_standard,0.15625,,05,40,00
3313,05:40:00,C,13,1227.055,b,AMP_standard,0.15625,,05,40,00
3314,05:40:00,E,13,1156.857,c,AMP_standard,0.15625,,05,40,00
3315,05:40:00,G,13,182.514,a,AMP_standard_no_ATP,0.15625,,05,40,00
3316,05:40:00,I,13,204.977,b,AMP_standard_no_ATP,0.15625,,05,40,00
3317,05:40:00,K,13,176.898,c,AMP_standard_no_ATP,0.15625,,05,40,00
3318,05:40:00,M,13,16.847,a,buffer,,buffer+kinaseGLO,05,40,00
3319,05:40:00,O,13,5.6160000000000005,a,water,,water+kinaseGLO+R2,05,40,00
3320,05:40:00,A,15,766.558,a,AMP_standard,0.078125,,05,40,00
3321,05:40:00,C,15,842.372,b,AMP_standard,0.078125,,05,40,00
3322,05:40:00,E,15,856.4110000000001,c,AMP_standard,0.078125,,05,40,00
3323,05:40:00,G,15,47.733999999999995,a,AMP_standard_no_ATP,0.078125,,05,40,00
3324,05:40:00,I,15,70.19800000000001,b,AMP_standard_no_ATP,0.078125,,05,40,00
3325,05:40:00,K,15,53.35,c,AMP_standard_no_ATP,0.078125,,05,40,00
3326,05:40:00,M,15,8.424,b,buffer,,buffer+kinaseGLO,05,40,00
3327,05:40:00,O,15,16.847,b,water,,water+kinaseGLO+R2,05,40,00
3328,05:40:00,A,17,735.671,a,AMP_standard,0.0390625,,05,40,00
3329,05:40:00,C,17,842.372,b,AMP_standard,0.0390625,,05,40,00
3330,05:40:00,E,17,862.0269999999999,c,AMP_standard,0.0390625,,05,40,00
3331,05:40:00,G,17,25.271,a,AMP_standard_no_ATP,0.0390625,,05,40,00
3332,05:40:00,I,17,25.271,b,AMP_standard_no_ATP,0.0390625,,05,40,00
3333,05:40:00,K,17,25.271,c,AMP_standard_no_ATP,0.0390625,,05,40,00
3334,05:40:00,M,17,14.04,c,buffer,,buffer+kinaseGLO,05,40,00
3335,05:40:00,O,17,5.6160000000000005,c,water,,water+kinaseGLO+R2,05,40,00
3336,05:40:00,A,19,662.666,a,AMP_standard,0.0195312,,05,40,00
3337,05:40:00,C,19,833.948,b,AMP_standard,0.0195312,,05,40,00
3338,05:40:00,E,19,637.394,c,AMP_standard,0.0195312,,05,40,00
3339,05:40:00,G,19,16.847,a,AMP_standard_no_ATP,0.0195312,,05,40,00
3340,05:40:00,I,19,5.6160000000000005,b,AMP_standard_no_ATP,0.0195312,,05,40,00
3341,05:40:00,K,19,25.271,c,AMP_standard_no_ATP,0.0195312,,05,40,00
3342,05:40:00,M,19,14.04,a,buffer,,buffer+kinaseGLO+R2,05,40,00
3343,05:40:00,O,19,33.695,a,water,,water+R1+kinaseGLO+R2,05,40,00
3344,05:40:00,A,21,631.779,a,AMP_standard,0.0097656,,05,40,00
3345,05:40:00,C,21,564.389,b,AMP_standard,0.0097656,,05,40,00
3346,05:40:00,E,21,940.648,c,AMP_standard,0.0097656,,05,40,00
3347,05:40:00,G,21,36.503,a,AMP_standard_no_ATP,0.0097656,,05,40,00
3348,05:40:00,I,21,11.232000000000001,b,AMP_standard_no_ATP,0.0097656,,05,40,00
3349,05:40:00,K,21,11.232000000000001,c,AMP_standard_no_ATP,0.0097656,,05,40,00
3350,05:40:00,M,21,22.463,b,buffer,,buffer+kinaseGLO+R2,05,40,00
3351,05:40:00,O,21,5.6160000000000005,b,water,,water+R1+kinaseGLO+R2,05,40,00
3352,05:40:00,A,23,589.66,a,AMP_standard,0,buffer+R1+kinaseGLO+R2+ATP,05,40,00
3353,05:40:00,C,23,586.852,b,AMP_standard,0,buffer+R1+kinaseGLO+R2+ATP,05,40,00
3354,05:40:00,E,23,614.931,c,AMP_standard,0,buffer+R1+kinaseGLO+R2+ATP,05,40,00
3355,05:40:00,G,23,16.847,a,AMP_standard_no_ATP,0,buffer+R1+kinaseGLO+R2,05,40,00
3356,05:40:00,I,23,11.232000000000001,b,AMP_standard_no_ATP,0,buffer+R1+kinaseGLO+R2,05,40,00
3357,05:40:00,K,23,19.655,c,AMP_standard_no_ATP,0,buffer+R1+kinaseGLO+R2,05,40,00
3358,05:40:00,M,23,19.655,c,buffer,,buffer+kinaseGLO+R2,05,40,00
3359,05:40:00,O,23,22.463,c,water,,water+R1+kinaseGLO+R2,05,40,00
3360,05:50:00,A,1,28116.693,a,AMP_standard,10,,05,50,00
3361,05:50:00,C,1,26415.205,b,AMP_standard,10,,05,50,00
3362,05:50:00,E,1,28097.039,c,AMP_standard,10,,05,50,00
3363,05:50:00,G,1,26370.281000000003,a,AMP_standard_no_ATP,10,,05,50,00
3364,05:50:00,I,1,25892.963,b,AMP_standard_no_ATP,10,,05,50,00
3365,05:50:00,K,1,25786.27,c,AMP_standard_no_ATP,10,,05,50,00
3366,05:50:00,M,1,11.231,a,buffer,,buffer,05,50,00
3367,05:50:00,O,1,0.0,a,water,,water,05,50,00
3368,05:50:00,A,3,14777.128,a,AMP_standard,5,,05,50,00
3369,05:50:00,C,3,14852.937,b,AMP_standard,5,,05,50,00
3370,05:50:00,E,3,15762.643999999998,c,AMP_standard,5,,05,50,00
3371,05:50:00,G,3,14333.505,a,AMP_standard_no_ATP,5,,05,50,00
3372,05:50:00,I,3,14243.657,b,AMP_standard_no_ATP,5,,05,50,00
3373,05:50:00,K,3,14078.001,c,AMP_standard_no_ATP,5,,05,50,00
3374,05:50:00,M,3,5.615,b,buffer,,buffer,05,50,00
3375,05:50:00,O,3,22.462,b,water,,water,05,50,00
3376,05:50:00,A,5,8588.872,a,AMP_standard,2.5,,05,50,00
3377,05:50:00,C,5,8807.876,b,AMP_standard,2.5,,05,50,00
3378,05:50:00,E,5,9223.421,c,AMP_standard,2.5,,05,50,00
3379,05:50:00,G,5,7541.585,a,AMP_standard_no_ATP,2.5,,05,50,00
3380,05:50:00,I,5,8111.557,b,AMP_standard_no_ATP,2.5,,05,50,00
3381,05:50:00,K,5,7763.397,c,AMP_standard_no_ATP,2.5,,05,50,00
3382,05:50:00,M,5,14.039000000000001,c,buffer,,buffer,05,50,00
3383,05:50:00,O,5,16.846,c,water,,water,05,50,00
3384,05:50:00,A,7,4986.543,a,AMP_standard,1.25,,05,50,00
3385,05:50:00,C,7,5107.276,b,AMP_standard,1.25,,05,50,00
3386,05:50:00,E,7,4843.349,c,AMP_standard,1.25,,05,50,00
3387,05:50:00,G,7,3745.5229999999997,a,AMP_standard_no_ATP,1.25,,05,50,00
3388,05:50:00,I,7,3930.8340000000003,b,AMP_standard_no_ATP,1.25,,05,50,00
3389,05:50:00,K,7,4118.952,c,AMP_standard_no_ATP,1.25,,05,50,00
3390,05:50:00,M,7,14.039000000000001,a,buffer,,buffer+R1,05,50,00
3391,05:50:00,O,7,8.423,a,water,,water+R1,05,50,00
3392,05:50:00,A,9,2760.007,a,AMP_standard,0.625,,05,50,00
3393,05:50:00,C,9,2855.47,b,AMP_standard,0.625,,05,50,00
3394,05:50:00,E,9,2847.047,c,AMP_standard,0.625,,05,50,00
3395,05:50:00,G,9,1698.682,a,AMP_standard_no_ATP,0.625,,05,50,00
3396,05:50:00,I,9,1723.9520000000002,b,AMP_standard_no_ATP,0.625,,05,50,00
3397,05:50:00,K,9,1732.375,c,AMP_standard_no_ATP,0.625,,05,50,00
3398,05:50:00,M,9,11.231,b,buffer,,buffer+R1,05,50,00
3399,05:50:00,O,9,14.039000000000001,b,water,,water+R1,05,50,00
3400,05:50:00,A,11,1684.6429999999998,a,AMP_standard,0.3125,,05,50,00
3401,05:50:00,C,11,1766.068,b,AMP_standard,0.3125,,05,50,00
3402,05:50:00,E,11,1827.838,c,AMP_standard,0.3125,,05,50,00
3403,05:50:00,G,11,648.5880000000001,a,AMP_standard_no_ATP,0.3125,,05,50,00
3404,05:50:00,I,11,699.127,b,AMP_standard_no_ATP,0.3125,,05,50,00
3405,05:50:00,K,11,620.51,c,AMP_standard_no_ATP,0.3125,,05,50,00
3406,05:50:00,M,11,33.693000000000005,c,buffer,,buffer+R1,05,50,00
3407,05:50:00,O,11,11.231,c,water,,water+R1,05,50,00
3408,05:50:00,A,13,1151.173,a,AMP_standard,0.15625,,05,50,00
3409,05:50:00,C,13,1221.366,b,AMP_standard,0.15625,,05,50,00
3410,05:50:00,E,13,1196.097,c,AMP_standard,0.15625,,05,50,00
3411,05:50:00,G,13,185.31099999999998,a,AMP_standard_no_ATP,0.15625,,05,50,00
3412,05:50:00,I,13,221.81099999999998,b,AMP_standard_no_ATP,0.15625,,05,50,00
3413,05:50:00,K,13,165.657,c,AMP_standard_no_ATP,0.15625,,05,50,00
3414,05:50:00,M,13,5.615,a,buffer,,buffer+kinaseGLO,05,50,00
3415,05:50:00,O,13,5.615,a,water,,water+kinaseGLO+R2,05,50,00
3416,05:50:00,A,15,890.053,a,AMP_standard,0.078125,,05,50,00
3417,05:50:00,C,15,842.322,b,AMP_standard,0.078125,,05,50,00
3418,05:50:00,E,15,836.706,c,AMP_standard,0.078125,,05,50,00
3419,05:50:00,G,15,36.501,a,AMP_standard_no_ATP,0.078125,,05,50,00
3420,05:50:00,I,15,64.578,b,AMP_standard_no_ATP,0.078125,,05,50,00
3421,05:50:00,K,15,58.963,c,AMP_standard_no_ATP,0.078125,,05,50,00
3422,05:50:00,M,15,11.231,b,buffer,,buffer+kinaseGLO,05,50,00
3423,05:50:00,O,15,19.654,b,water,,water+kinaseGLO+R2,05,50,00
3424,05:50:00,A,17,704.742,a,AMP_standard,0.0390625,,05,50,00
3425,05:50:00,C,17,822.6669999999999,b,AMP_standard,0.0390625,,05,50,00
3426,05:50:00,E,17,909.707,c,AMP_standard,0.0390625,,05,50,00
3427,05:50:00,G,17,5.615,a,AMP_standard_no_ATP,0.0390625,,05,50,00
3428,05:50:00,I,17,14.039000000000001,b,AMP_standard_no_ATP,0.0390625,,05,50,00
3429,05:50:00,K,17,33.693000000000005,c,AMP_standard_no_ATP,0.0390625,,05,50,00
3430,05:50:00,M,17,8.423,c,buffer,,buffer+kinaseGLO,05,50,00
3431,05:50:00,O,17,8.423,c,water,,water+kinaseGLO+R2,05,50,00
3432,05:50:00,A,19,612.087,a,AMP_standard,0.0195312,,05,50,00
3433,05:50:00,C,19,786.1669999999999,b,AMP_standard,0.0195312,,05,50,00
3434,05:50:00,E,19,628.933,c,AMP_standard,0.0195312,,05,50,00
3435,05:50:00,G,19,11.231,a,AMP_standard_no_ATP,0.0195312,,05,50,00
3436,05:50:00,I,19,33.693000000000005,b,AMP_standard_no_ATP,0.0195312,,05,50,00
3437,05:50:00,K,19,11.231,c,AMP_standard_no_ATP,0.0195312,,05,50,00
3438,05:50:00,M,19,22.462,a,buffer,,buffer+kinaseGLO+R2,05,50,00
3439,05:50:00,O,19,11.231,a,water,,water+R1+kinaseGLO+R2,05,50,00
3440,05:50:00,A,21,511.00800000000004,a,AMP_standard,0.0097656,,05,50,00
3441,05:50:00,C,21,499.777,b,AMP_standard,0.0097656,,05,50,00
3442,05:50:00,E,21,929.3610000000001,c,AMP_standard,0.0097656,,05,50,00
3443,05:50:00,G,21,2.8080000000000003,a,AMP_standard_no_ATP,0.0097656,,05,50,00
3444,05:50:00,I,21,5.615,b,AMP_standard_no_ATP,0.0097656,,05,50,00
3445,05:50:00,K,21,11.231,c,AMP_standard_no_ATP,0.0097656,,05,50,00
3446,05:50:00,M,21,25.27,b,buffer,,buffer+kinaseGLO+R2,05,50,00
3447,05:50:00,O,21,5.615,b,water,,water+R1+kinaseGLO+R2,05,50,00
3448,05:50:00,A,23,584.01,a,AMP_standard,0,buffer+R1+kinaseGLO+R2+ATP,05,50,00
3449,05:50:00,C,23,634.549,b,AMP_standard,0,buffer+R1+kinaseGLO+R2+ATP,05,50,00
3450,05:50:00,E,23,626.126,c,AMP_standard,0,buffer+R1+kinaseGLO+R2+ATP,05,50,00
3451,05:50:00,G,23,14.039000000000001,a,AMP_standard_no_ATP,0,buffer+R1+kinaseGLO+R2,05,50,00
3452,05:50:00,I,23,5.615,b,AMP_standard_no_ATP,0,buffer+R1+kinaseGLO+R2,05,50,00
3453,05:50:00,K,23,5.615,c,AMP_standard_no_ATP,0,buffer+R1+kinaseGLO+R2,05,50,00
3454,05:50:00,M,23,5.615,c,buffer,,buffer+kinaseGLO+R2,05,50,00
3455,05:50:00,O,23,11.231,c,water,,water+R1+kinaseGLO+R2,05,50,00
3456,06:00:00,A,1,27646.164,a,AMP_standard,10,,06,00,00
3457,06:00:00,C,1,25494.689,b,AMP_standard,10,,06,00,00
3458,06:00:00,E,1,27045.1,c,AMP_standard,10,,06,00,00
3459,06:00:00,G,1,26202.486,a,AMP_standard_no_ATP,10,,06,00,00
3460,06:00:00,I,1,24899.244,b,AMP_standard_no_ATP,10,,06,00,00
3461,06:00:00,K,1,25432.897999999997,c,AMP_standard_no_ATP,10,,06,00,00
3462,06:00:00,M,1,28.087,a,buffer,,buffer,06,00,00
