,Unnamed: 0,time,row_384,column_384,rfu_value,replicate,standard_conc,hours,minutes,seconds
3921,3921,09:00:00,A,23,329.297,a,0,09,00,00
3922,3922,09:00:00,C,23,432.381,b,0,09,00,00
3923,3923,09:00:00,E,23,446.698,c,0,09,00,00
3924,3924,09:05:00,A,1,8201.405,a,10,09,05,00
3925,3925,09:05:00,C,1,9426.605,b,10,09,05,00
3926,3926,09:05:00,E,1,10242.453,c,10,09,05,00
3927,3927,09:05:00,A,3,6878.875,a,5,09,05,00
3928,3928,09:05:00,C,3,6824.485,b,5,09,05,00
3929,3929,09:05:00,E,3,7193.763000000001,c,5,09,05,00
3930,3930,09:05:00,A,5,4036.294,a,2.5,09,05,00
3931,3931,09:05:00,C,5,4497.175,b,2.5,09,05,00
3932,3932,09:05:00,E,5,4265.303,c,2.5,09,05,00
3933,3933,09:05:00,A,7,2533.418,a,1.25,09,05,00
3934,3934,09:05:00,C,7,2510.5170000000007,b,1.25,09,05,00
3935,3935,09:05:00,E,7,2596.396,c,1.25,09,05,00
3936,3936,09:05:00,A,9,1351.156,a,0.625,09,05,00
3937,3937,09:05:00,C,9,1508.6,b,0.625,09,05,00
3938,3938,09:05:00,E,9,1600.204,c,0.625,09,05,00
3939,3939,09:05:00,A,11,990.466,a,0.3125,09,05,00
3940,3940,09:05:00,C,11,1027.68,b,0.3125,09,05,00
3941,3941,09:05:00,E,11,1087.795,c,0.3125,09,05,00
3942,3942,09:05:00,A,13,655.54,a,0.15625,09,05,00
3943,3943,09:05:00,C,13,847.335,b,0.15625,09,05,00
3944,3944,09:05:00,E,13,964.703,c,0.15625,09,05,00
3945,3945,09:05:00,A,15,558.211,a,0.078125,09,05,00
3946,3946,09:05:00,C,15,621.188,b,0.078125,09,05,00
3947,3947,09:05:00,E,15,543.898,c,0.078125,09,05,00
3948,3948,09:05:00,A,17,916.038,a,0.0390625,09,05,00
3949,3949,09:05:00,C,17,592.562,b,0.0390625,09,05,00
3950,3950,09:05:00,E,17,578.249,c,0.0390625,09,05,00
3951,3951,09:05:00,A,19,3294.875,a,0.0195312,09,05,00
3952,3952,09:05:00,C,19,578.249,b,0.0195312,09,05,00
3953,3953,09:05:00,E,19,601.15,c,0.0195312,09,05,00
3954,3954,09:05:00,A,21,389.316,a,0.0097656,09,05,00
3955,3955,09:05:00,C,21,844.4730000000002,b,0.0097656,09,05,00
3956,3956,09:05:00,E,21,500.958,c,0.0097656,09,05,00
3957,3957,09:05:00,A,23,360.69,a,0,09,05,00
3958,3958,09:05:00,C,23,463.744,b,0,09,05,00
3959,3959,09:05:00,E,23,406.492,c,0,09,05,00
3960,3960,09:10:00,A,1,8879.146,a,10,09,10,00
3961,3961,09:10:00,C,1,9361.116,b,10,09,10,00
3962,3962,09:10:00,E,1,9923.415,c,10,09,10,00
3963,3963,09:10:00,A,3,6951.267,a,5,09,10,00
3964,3964,09:10:00,C,3,6403.313,b,5,09,10,00
3965,3965,09:10:00,E,3,7459.057,c,5,09,10,00
3966,3966,09:10:00,A,5,3867.234,a,2.5,09,10,00
3967,3967,09:10:00,C,5,4753.714,b,2.5,09,10,00
3968,3968,09:10:00,E,5,4294.695,c,2.5,09,10,00
3969,3969,09:10:00,A,7,2447.144,a,1.25,09,10,00
3970,3970,09:10:00,C,7,2573.375,b,1.25,09,10,00
3971,3971,09:10:00,E,7,2625.014,c,1.25,09,10,00
3972,3972,09:10:00,A,9,1382.794,a,0.625,09,10,00
3973,3973,09:10:00,C,9,1526.2379999999996,b,0.625,09,10,00
3974,3974,09:10:00,E,9,1520.5,c,0.625,09,10,00
3975,3975,09:10:00,A,11,915.169,a,0.3125,09,10,00
3976,3976,09:10:00,C,11,1136.072,b,0.3125,09,10,00
3977,3977,09:10:00,E,11,1075.825,c,0.3125,09,10,00
3978,3978,09:10:00,A,13,725.824,a,0.15625,09,10,00
3979,3979,09:10:00,C,13,963.94,b,0.15625,09,10,00
3980,3980,09:10:00,E,13,857.7919999999998,c,0.15625,09,10,00
3981,3981,09:10:00,A,15,421.724,a,0.078125,09,10,00
3982,3982,09:10:00,C,15,547.9540000000002,b,0.078125,09,10,00
3983,3983,09:10:00,E,15,565.1669999999998,c,0.078125,09,10,00
3984,3984,09:10:00,A,17,780.332,a,0.0390625,09,10,00
3985,3985,09:10:00,C,17,602.462,b,0.0390625,09,10,00
3986,3986,09:10:00,E,17,527.872,c,0.0390625,09,10,00
3987,3987,09:10:00,A,19,3058.213,a,0.0195312,09,10,00
3988,3988,09:10:00,C,19,616.807,b,0.0195312,09,10,00
3989,3989,09:10:00,E,19,565.1669999999998,c,0.0195312,09,10,00
3990,3990,09:10:00,A,21,375.822,a,0.0097656,09,10,00
3991,3991,09:10:00,C,21,786.07,b,0.0097656,09,10,00
3992,3992,09:10:00,E,21,421.724,c,0.0097656,09,10,00
3993,3993,09:10:00,A,23,387.297,a,0,09,10,00
3994,3994,09:10:00,C,23,329.92,b,0,09,10,00
3995,3995,09:10:00,E,23,447.543,c,0,09,10,00
3996,3996,09:15:00,A,1,8470.943000000001,a,10,09,15,00
3997,3997,09:15:00,C,1,9505.803,b,10,09,15,00
3998,3998,09:15:00,E,1,9970.199,c,10,09,15,00
3999,3999,09:15:00,A,3,6819.754,a,5,09,15,00
4000,4000,09:15:00,C,3,6696.488,b,5,09,15,00
4001,4001,09:15:00,E,3,7198.151,c,5,09,15,00
4002,4002,09:15:00,A,5,4007.573,a,2.5,09,15,00
4003,4003,09:15:00,C,5,4431.837,b,2.5,09,15,00
4004,4004,09:15:00,E,5,4044.84,c,2.5,09,15,00
4005,4005,09:15:00,A,7,2385.051,a,1.25,09,15,00
4006,4006,09:15:00,C,7,2548.449,b,1.25,09,15,00
4007,4007,09:15:00,E,7,2350.651,c,1.25,09,15,00
4008,4008,09:15:00,A,9,1493.523,a,0.625,09,15,00
4009,4009,09:15:00,C,9,1418.99,b,0.625,09,15,00
4010,4010,09:15:00,E,9,1476.323,c,0.625,09,15,00
4011,4011,09:15:00,A,11,980.393,a,0.3125,09,15,00
4012,4012,09:15:00,C,11,1046.326,b,0.3125,09,15,00
4013,4013,09:15:00,E,11,1043.46,c,0.3125,09,15,00
4014,4014,09:15:00,A,13,733.862,a,0.15625,09,15,00
4015,4015,09:15:00,C,13,868.5939999999998,b,0.15625,09,15,00
4016,4016,09:15:00,E,13,742.462,c,0.15625,09,15,00
4017,4017,09:15:00,A,15,513.13,a,0.078125,09,15,00
4018,4018,09:15:00,C,15,544.663,b,0.078125,09,15,00
4019,4019,09:15:00,E,15,510.263,c,0.078125,09,15,00
4020,4020,09:15:00,A,17,905.861,a,0.0390625,09,15,00
4021,4021,09:15:00,C,17,564.729,b,0.0390625,09,15,00
4022,4022,09:15:00,E,17,564.729,c,0.0390625,09,15,00
4023,4023,09:15:00,A,19,3021.446,a,0.0195312,09,15,00
4024,4024,09:15:00,C,19,730.995,b,0.0195312,09,15,00
4025,4025,09:15:00,E,19,556.13,c,0.0195312,09,15,00
4026,4026,09:15:00,A,21,375.531,a,0.0097656,09,15,00
4027,4027,09:15:00,C,21,819.8610000000001,b,0.0097656,09,15,00
4028,4028,09:15:00,E,21,484.463,c,0.0097656,09,15,00
4029,4029,09:15:00,A,23,372.664,a,0,09,15,00
4030,4030,09:15:00,C,23,389.864,b,0,09,15,00
4031,4031,09:15:00,E,23,418.531,c,0,09,15,00
4032,4032,09:20:00,A,1,8143.773,a,10,09,20,00
4033,4033,09:20:00,C,1,8868.235999999999,b,10,09,20,00
4034,4034,09:20:00,E,1,9836.097,c,10,09,20,00
4035,4035,09:20:00,A,3,6606.076999999998,a,5,09,20,00
4036,4036,09:20:00,C,3,6574.5790000000015,b,5,09,20,00
4037,4037,09:20:00,E,3,6880.973000000001,c,5,09,20,00
4038,4038,09:20:00,A,5,3891.487,a,2.5,09,20,00
4039,4039,09:20:00,C,5,4693.264,b,2.5,09,20,00
4040,4040,09:20:00,E,5,4046.115,c,2.5,09,20,00
4041,4041,09:20:00,A,7,2517.01,a,1.25,09,20,00
4042,4042,09:20:00,C,7,2542.781,b,1.25,09,20,00
4043,4043,09:20:00,E,7,2433.969,c,1.25,09,20,00
4044,4044,09:20:00,A,9,1365.886,a,0.625,09,20,00
4045,4045,09:20:00,C,9,1569.194,b,0.625,09,20,00
4046,4046,09:20:00,E,9,1463.245,c,0.625,09,20,00
4047,4047,09:20:00,A,11,1005.086,a,0.3125,09,20,00
4048,4048,09:20:00,C,11,1068.083,b,0.3125,09,20,00
4049,4049,09:20:00,E,11,942.089,c,0.3125,09,20,00
4050,4050,09:20:00,A,13,618.514,a,0.15625,09,20,00
4051,4051,09:20:00,C,13,853.321,b,0.15625,09,20,00
4052,4052,09:20:00,E,13,735.918,c,0.15625,09,20,00
4053,4053,09:20:00,A,15,521.156,a,0.078125,09,20,00
4054,4054,09:20:00,C,15,541.2,b,0.078125,09,20,00
4055,4055,09:20:00,E,15,526.883,c,0.078125,09,20,00
4056,4056,09:20:00,A,17,801.778,a,0.0390625,09,20,00
4057,4057,09:20:00,C,17,592.743,b,0.0390625,09,20,00
4058,4058,09:20:00,E,17,538.337,c,0.0390625,09,20,00
4059,4059,09:20:00,A,19,2829.131,a,0.0195312,09,20,00
4060,4060,09:20:00,C,19,555.518,b,0.0195312,09,20,00
4061,4061,09:20:00,E,19,558.381,c,0.0195312,09,20,00
4062,4062,09:20:00,A,21,277.759,a,0.0097656,09,20,00
4063,4063,09:20:00,C,21,787.461,b,0.0097656,09,20,00
4064,4064,09:20:00,E,21,509.702,c,0.0097656,09,20,00
4065,4065,09:20:00,A,23,314.9840000000001,a,0,09,20,00
4066,4066,09:20:00,C,23,337.892,b,0,09,20,00
4067,4067,09:20:00,E,23,383.708,c,0,09,20,00
4068,4068,09:25:00,A,1,8135.779,a,10,09,25,00
4069,4069,09:25:00,C,1,8897.524,b,10,09,25,00
4070,4070,09:25:00,E,1,9793.863,c,10,09,25,00
4071,4071,09:25:00,A,3,6583.651999999999,a,5,09,25,00
4072,4072,09:25:00,C,3,6560.743,b,5,09,25,00
4073,4073,09:25:00,E,3,6915.842,c,5,09,25,00
4074,4074,09:25:00,A,5,3800.133,a,2.5,09,25,00
4075,4075,09:25:00,C,5,4206.779,b,2.5,09,25,00
4076,4076,09:25:00,E,5,4143.778,c,2.5,09,25,00
4077,4077,09:25:00,A,7,2411.238,a,1.25,09,25,00
4078,4078,09:25:00,C,7,2442.738,b,1.25,09,25,00
4079,4079,09:25:00,E,7,2548.695,c,1.25,09,25,00
4080,4080,09:25:00,A,9,1377.441,a,0.625,09,25,00
4081,4081,09:25:00,C,9,1557.854,b,0.625,09,25,00
4082,4082,09:25:00,E,9,1523.49,c,0.625,09,25,00
4083,4083,09:25:00,A,11,882.02,a,0.3125,09,25,00
4084,4084,09:25:00,C,11,1016.614,b,0.3125,09,25,00
4085,4085,09:25:00,E,11,1088.207,c,0.3125,09,25,00
4086,4086,09:25:00,A,13,624.2869999999998,a,0.15625,09,25,00
4087,4087,09:25:00,C,13,847.6560000000002,b,0.15625,09,25,00
4088,4088,09:25:00,E,13,810.428,c,0.15625,09,25,00
4089,4089,09:25:00,A,15,452.465,a,0.078125,09,25,00
4090,4090,09:25:00,C,15,529.785,b,0.078125,09,25,00
4091,4091,09:25:00,E,15,515.466,c,0.078125,09,25,00
4092,4092,09:25:00,A,17,744.563,a,0.0390625,09,25,00
4093,4093,09:25:00,C,17,598.514,b,0.0390625,09,25,00
4094,4094,09:25:00,E,17,498.284,c,0.0390625,09,25,00
4095,4095,09:25:00,A,19,2668.9709999999995,a,0.0195312,09,25,00
4096,4096,09:25:00,C,19,641.469,b,0.0195312,09,25,00
4097,4097,09:25:00,E,19,475.375,c,0.0195312,09,25,00
4098,4098,09:25:00,A,21,226.232,a,0.0097656,09,25,00
4099,4099,09:25:00,C,21,761.745,b,0.0097656,09,25,00
4100,4100,09:25:00,E,21,498.284,c,0.0097656,09,25,00
4101,4101,09:25:00,A,23,406.646,a,0,09,25,00
4102,4102,09:25:00,C,23,429.555,b,0,09,25,00
4103,4103,09:25:00,E,23,346.5080000000001,c,0,09,25,00
4104,4104,09:30:00,A,1,7799.300999999998,a,10,09,30,00
4105,4105,09:30:00,C,1,8767.786,b,10,09,30,00
4106,4106,09:30:00,E,1,9336.307,c,10,09,30,00
4107,4107,09:30:00,A,3,6328.005,a,5,09,30,00
4108,4108,09:30:00,C,3,6173.732,b,5,09,30,00
4109,4109,09:30:00,E,3,7150.788000000001,c,5,09,30,00
4110,4110,09:30:00,A,5,3816.801,a,2.5,09,30,00
4111,4111,09:30:00,C,5,4359.609,b,2.5,09,30,00
4112,4112,09:30:00,E,5,4065.35,c,2.5,09,30,00
4113,4113,09:30:00,A,7,2299.794,a,1.25,09,30,00
4114,4114,09:30:00,C,7,2319.792,b,1.25,09,30,00
4115,4115,09:30:00,E,7,2391.214,c,1.25,09,30,00
4116,4116,09:30:00,A,9,1394.161,a,0.625,09,30,00
4117,4117,09:30:00,C,9,1517.007,b,0.625,09,30,00
4118,4118,09:30:00,E,9,1482.724,c,0.625,09,30,00
4119,4119,09:30:00,A,11,888.492,a,0.3125,09,30,00
4120,4120,09:30:00,C,11,1111.329,b,0.3125,09,30,00
4121,4121,09:30:00,E,11,1065.619,c,0.3125,09,30,00
4122,4122,09:30:00,A,13,642.8,a,0.15625,09,30,00
4123,4123,09:30:00,C,13,782.7869999999998,b,0.15625,09,30,00
4124,4124,09:30:00,E,13,822.783,c,0.15625,09,30,00
4125,4125,09:30:00,A,15,417.105,a,0.078125,09,30,00
4126,4126,09:30:00,C,15,505.669,b,0.078125,09,30,00
4127,4127,09:30:00,E,15,525.6669999999998,c,0.078125,09,30,00
4128,4128,09:30:00,A,17,777.073,a,0.0390625,09,30,00
4129,4129,09:30:00,C,17,674.225,b,0.0390625,09,30,00
4130,4130,09:30:00,E,17,494.241,c,0.0390625,09,30,00
4131,4131,09:30:00,A,19,2762.61,a,0.0195312,09,30,00
4132,4132,09:30:00,C,19,654.227,b,0.0195312,09,30,00
4133,4133,09:30:00,E,19,551.379,c,0.0195312,09,30,00
4134,4134,09:30:00,A,21,282.832,a,0.0097656,09,30,00
4135,4135,09:30:00,C,21,777.073,b,0.0097656,09,30,00
4136,4136,09:30:00,E,21,465.673,c,0.0097656,09,30,00
4137,4137,09:30:00,A,23,328.542,a,0,09,30,00
4138,4138,09:30:00,C,23,457.102,b,0,09,30,00
4139,4139,09:30:00,E,23,331.399,c,0,09,30,00
4140,4140,09:35:00,A,1,7633.733,a,10,09,35,00
4141,4141,09:35:00,C,1,8526.1,b,10,09,35,00
4142,4142,09:35:00,E,1,8966.562,c,10,09,35,00
4143,4143,09:35:00,A,3,6323.786,a,5,09,35,00
4144,4144,09:35:00,C,3,6475.374,b,5,09,35,00
4145,4145,09:35:00,E,3,6747.088000000002,c,5,09,35,00
4146,4146,09:35:00,A,5,3812.576,a,2.5,09,35,00
4147,4147,09:35:00,C,5,4447.529,b,2.5,09,35,00
4148,4148,09:35:00,E,5,4047.109,c,2.5,09,35,00
4149,4149,09:35:00,A,7,2067.886,a,1.25,09,35,00
4150,4150,09:35:00,C,7,2505.489,b,1.25,09,35,00
4151,4151,09:35:00,E,7,2305.279,c,1.25,09,35,00
4152,4152,09:35:00,A,9,1387.172,a,0.625,09,35,00
4153,4153,09:35:00,C,9,1521.598,b,0.625,09,35,00
4154,4154,09:35:00,E,9,1461.535,c,0.625,09,35,00
4155,4155,09:35:00,A,11,855.184,a,0.3125,09,35,00
4156,4156,09:35:00,C,11,986.751,b,0.3125,09,35,00
4157,4157,09:35:00,E,11,998.191,c,0.3125,09,35,00
4158,4158,09:35:00,A,13,580.61,a,0.15625,09,35,00
4159,4159,09:35:00,C,13,729.3380000000002,b,0.15625,09,35,00
4160,4160,09:35:00,E,13,766.5189999999999,c,0.15625,09,35,00
4161,4161,09:35:00,A,15,489.085,a,0.078125,09,35,00
4162,4162,09:35:00,C,15,543.428,b,0.078125,09,35,00
4163,4163,09:35:00,E,15,531.987,c,0.078125,09,35,00
4164,4164,09:35:00,A,17,652.114,a,0.0390625,09,35,00
4165,4165,09:35:00,C,17,566.309,b,0.0390625,09,35,00
4166,4166,09:35:00,E,17,469.064,c,0.0390625,09,35,00
4167,4167,09:35:00,A,19,2476.888,a,0.0195312,09,35,00
4168,4168,09:35:00,C,19,549.148,b,0.0195312,09,35,00
4169,4169,09:35:00,E,19,494.805,c,0.0195312,09,35,00
4170,4170,09:35:00,A,21,288.875,a,0.0097656,09,35,00
4171,4171,09:35:00,C,21,772.24,b,0.0097656,09,35,00
4172,4172,09:35:00,E,21,531.987,c,0.0097656,09,35,00
4173,4173,09:35:00,A,23,394.7,a,0,09,35,00
4174,4174,09:35:00,C,23,343.218,b,0,09,35,00
4175,4175,09:35:00,E,23,346.0780000000001,c,0,09,35,00
4176,4176,09:40:00,A,1,7591.776999999999,a,10,09,40,00
4177,4177,09:40:00,C,1,8553.631,b,10,09,40,00
4178,4178,09:40:00,E,1,9028.833,c,10,09,40,00
4179,4179,09:40:00,A,3,6383.734,a,5,09,40,00
4180,4180,09:40:00,C,3,6429.536999999998,b,5,09,40,00
4181,4181,09:40:00,E,3,6526.866999999998,c,5,09,40,00
4182,4182,09:40:00,A,5,3595.502,a,2.5,09,40,00
4183,4183,09:40:00,C,5,4319.755,b,2.5,09,40,00
4184,4184,09:40:00,E,5,3941.884,c,2.5,09,40,00
4185,4185,09:40:00,A,7,2141.271,a,1.25,09,40,00
4186,4186,09:40:00,C,7,2487.652,b,1.25,09,40,00
4187,4187,09:40:00,E,7,2198.524,c,1.25,09,40,00
4188,4188,09:40:00,A,9,1345.451,a,0.625,09,40,00
4189,4189,09:40:00,C,9,1417.017,b,0.625,09,40,00
4190,4190,09:40:00,E,9,1500.034,c,0.625,09,40,00
4191,4191,09:40:00,A,11,979.03,a,0.3125,09,40,00
4192,4192,09:40:00,C,11,961.854,b,0.3125,09,40,00
4193,4193,09:40:00,E,11,927.502,c,0.3125,09,40,00
4194,4194,09:40:00,A,13,606.884,a,0.15625,09,40,00
4195,4195,09:40:00,C,13,812.9960000000002,b,0.15625,09,40,00
4196,4196,09:40:00,E,13,835.8969999999998,c,0.15625,09,40,00
4197,4197,09:40:00,A,15,455.163,a,0.078125,09,40,00
4198,4198,09:40:00,C,15,515.279,b,0.078125,09,40,00
4199,4199,09:40:00,E,15,552.494,c,0.078125,09,40,00
4200,4200,09:40:00,A,17,767.193,a,0.0390625,09,40,00
4201,4201,09:40:00,C,17,589.7080000000002,b,0.0390625,09,40,00
4202,4202,09:40:00,E,17,503.828,c,0.0390625,09,40,00
4203,4203,09:40:00,A,19,2562.082000000001,a,0.0195312,09,40,00
4204,4204,09:40:00,C,19,606.884,b,0.0195312,09,40,00
4205,4205,09:40:00,E,19,541.043,c,0.0195312,09,40,00
4206,4206,09:40:00,A,21,283.403,a,0.0097656,09,40,00
4207,4207,09:40:00,C,21,655.549,b,0.0097656,09,40,00
4208,4208,09:40:00,E,21,472.339,c,0.0097656,09,40,00
4209,4209,09:40:00,A,23,317.755,a,0,09,40,00
4210,4210,09:40:00,C,23,386.459,b,0,09,40,00
4211,4211,09:40:00,E,23,403.635,c,0,09,40,00
4212,4212,09:45:00,A,1,7401.552,a,10,09,45,00
4213,4213,09:45:00,C,1,8360.747,b,10,09,45,00
4214,4214,09:45:00,E,1,9371.481,c,10,09,45,00
4215,4215,09:45:00,A,3,6244.791,a,5,09,45,00
4216,4216,09:45:00,C,3,6087.312,b,5,09,45,00
4217,4217,09:45:00,E,3,6350.732,c,5,09,45,00
4218,4218,09:45:00,A,5,3713.661,a,2.5,09,45,00
4219,4219,09:45:00,C,5,4197.553,b,2.5,09,45,00
4220,4220,09:45:00,E,5,3994.261,c,2.5,09,45,00
4221,4221,09:45:00,A,7,2227.624,a,1.25,09,45,00
4222,4222,09:45:00,C,7,2488.181,b,1.25,09,45,00
4223,4223,09:45:00,E,7,2319.249,c,1.25,09,45,00
4224,4224,09:45:00,A,9,1305.651,a,0.625,09,45,00
4225,4225,09:45:00,C,9,1488.9,b,0.625,09,45,00
4226,4226,09:45:00,E,9,1414.455,c,0.625,09,45,00
4227,4227,09:45:00,A,11,1042.23,a,0.3125,09,45,00
4228,4228,09:45:00,C,11,979.238,b,0.3125,09,45,00
4229,4229,09:45:00,E,11,959.195,c,0.3125,09,45,00
4230,4230,09:45:00,A,13,581.244,a,0.15625,09,45,00
4231,4231,09:45:00,C,13,778.809,b,0.15625,09,45,00
4232,4232,09:45:00,E,13,741.587,c,0.15625,09,45,00
4233,4233,09:45:00,A,15,435.217,a,0.078125,09,45,00
4234,4234,09:45:00,C,15,586.97,b,0.078125,09,45,00
4235,4235,09:45:00,E,15,598.423,c,0.078125,09,45,00
4236,4236,09:45:00,A,17,707.2280000000002,a,0.0390625,09,45,00
4237,4237,09:45:00,C,17,535.431,b,0.0390625,09,45,00
4238,4238,09:45:00,E,17,515.389,c,0.0390625,09,45,00
4239,4239,09:45:00,A,19,2445.232,a,0.0195312,09,45,00
4240,4240,09:45:00,C,19,589.8340000000002,b,0.0195312,09,45,00
4241,4241,09:45:00,E,19,523.9780000000002,c,0.0195312,09,45,00
4242,4242,09:45:00,A,21,217.608,a,0.0097656,09,45,00
4243,4243,09:45:00,C,21,755.903,b,0.0097656,09,45,00
4244,4244,09:45:00,E,21,438.08,c,0.0097656,09,45,00
4245,4245,09:45:00,A,23,397.995,a,0,09,45,00
4246,4246,09:45:00,C,23,395.131,b,0,09,45,00
4247,4247,09:45:00,E,23,366.499,c,0,09,45,00
4248,4248,09:50:00,A,1,7380.446,a,10,09,50,00
4249,4249,09:50:00,C,1,8429.473,b,10,09,50,00
4250,4250,09:50:00,E,1,8913.859,c,10,09,50,00
4251,4251,09:50:00,A,3,6107.856,a,5,09,50,00
4252,4252,09:50:00,C,3,6076.3290000000015,b,5,09,50,00
4253,4253,09:50:00,E,3,6632.37,c,5,09,50,00
4254,4254,09:50:00,A,5,3491.022,a,2.5,09,50,00
4255,4255,09:50:00,C,5,3998.339,b,2.5,09,50,00
4256,4256,09:50:00,E,5,3840.698,c,2.5,09,50,00
4257,4257,09:50:00,A,7,2109.518,a,1.25,09,50,00
4258,4258,09:50:00,C,7,2413.334,b,1.25,09,50,00
4259,4259,09:50:00,E,7,2192.637,c,1.25,09,50,00
4260,4260,09:50:00,A,9,1349.977,a,0.625,09,50,00
4261,4261,09:50:00,C,9,1527.681,b,0.625,09,50,00
4262,4262,09:50:00,E,9,1562.075,c,0.625,09,50,00
4263,4263,09:50:00,A,11,940.111,a,0.3125,09,50,00
4264,4264,09:50:00,C,11,1026.097,b,0.3125,09,50,00
4265,4265,09:50:00,E,11,899.9839999999998,c,0.3125,09,50,00
4266,4266,09:50:00,A,13,524.513,a,0.15625,09,50,00
4267,4267,09:50:00,C,13,802.534,b,0.15625,09,50,00
4268,4268,09:50:00,E,13,802.534,c,0.15625,09,50,00
4269,4269,09:50:00,A,15,409.866,a,0.078125,09,50,00
4270,4270,09:50:00,C,15,535.9780000000002,b,0.078125,09,50,00
4271,4271,09:50:00,E,15,510.182,c,0.078125,09,50,00
4272,4272,09:50:00,A,17,587.57,a,0.0390625,09,50,00
4273,4273,09:50:00,C,17,467.189,b,0.0390625,09,50,00
4274,4274,09:50:00,E,17,544.577,c,0.0390625,09,50,00
4275,4275,09:50:00,A,19,2258.56,a,0.0195312,09,50,00
4276,4276,09:50:00,C,19,581.837,b,0.0195312,09,50,00
4277,4277,09:50:00,E,19,412.732,c,0.0195312,09,50,00
4278,4278,09:50:00,A,21,220.697,a,0.0097656,09,50,00
4279,4279,09:50:00,C,21,745.21,b,0.0097656,09,50,00
4280,4280,09:50:00,E,21,449.992,c,0.0097656,09,50,00
4281,4281,09:50:00,A,23,395.535,a,0,09,50,00
4282,4282,09:50:00,C,23,418.464,b,0,09,50,00
4283,4283,09:50:00,E,23,438.527,c,0,09,50,00
4284,4284,09:55:00,A,1,7375.804,a,10,09,55,00
4285,4285,09:55:00,C,1,8147.989,b,10,09,55,00
4286,4286,09:55:00,E,1,8702.818000000001,c,10,09,55,00
4287,4287,09:55:00,A,3,6166.0459999999985,a,5,09,55,00
4288,4288,09:55:00,C,3,5802.833000000001,b,5,09,55,00
4289,4289,09:55:00,E,3,6675.116999999998,c,5,09,55,00
4290,4290,09:55:00,A,5,3348.998,a,2.5,09,55,00
4291,4291,09:55:00,C,5,4204.123,b,2.5,09,55,00
4292,4292,09:55:00,E,5,3780.85,c,2.5,09,55,00
4293,4293,09:55:00,A,7,2170.7,a,1.25,09,55,00
4294,4294,09:55:00,C,7,2319.417,b,1.25,09,55,00
4295,4295,09:55:00,E,7,2127.801,c,1.25,09,55,00
4296,4296,09:55:00,A,9,1295.556,a,0.625,09,55,00
4297,4297,09:55:00,C,9,1389.934,b,0.625,09,55,00
4298,4298,09:55:00,E,9,1321.296,c,0.625,09,55,00
4299,4299,09:55:00,A,11,920.903,a,0.3125,09,55,00
4300,4300,09:55:00,C,11,986.682,b,0.3125,09,55,00
4301,4301,09:55:00,E,11,978.102,c,0.3125,09,55,00
4302,4302,09:55:00,A,13,534.81,a,0.15625,09,55,00
4303,4303,09:55:00,C,13,755.0260000000002,b,0.15625,09,55,00
4304,4304,09:55:00,E,13,846.544,c,0.15625,09,55,00
4305,4305,09:55:00,A,15,348.914,a,0.078125,09,55,00
4306,4306,09:55:00,C,15,531.95,b,0.078125,09,55,00
4307,4307,09:55:00,E,15,506.211,c,0.078125,09,55,00
4308,4308,09:55:00,A,17,666.368,a,0.0390625,09,55,00
4309,4309,09:55:00,C,17,574.849,b,0.0390625,09,55,00
4310,4310,09:55:00,E,17,537.67,c,0.0390625,09,55,00
4311,4311,09:55:00,A,19,2290.818,a,0.0195312,09,55,00
4312,4312,09:55:00,C,19,574.849,b,0.0195312,09,55,00
4313,4313,09:55:00,E,19,531.95,c,0.0195312,09,55,00
4314,4314,09:55:00,A,21,171.597,a,0.0097656,09,55,00
4315,4315,09:55:00,C,21,666.368,b,0.0097656,09,55,00
4316,4316,09:55:00,E,21,443.292,c,0.0097656,09,55,00
4317,4317,09:55:00,A,23,363.213,a,0,09,55,00
4318,4318,09:55:00,C,23,383.233,b,0,09,55,00
4319,4319,09:55:00,E,23,394.673,c,0,09,55,00
4320,4320,10:00:00,A,1,6767.682,a,10,10,00,00
4321,4321,10:00:00,C,1,8178.571999999999,b,10,10,00,00
4322,4322,10:00:00,E,1,8886.884,c,10,10,00,00
4323,4323,10:00:00,A,3,6088.0459999999985,a,5,10,00,00
4324,4324,10:00:00,C,3,6036.428000000001,b,5,10,00,00
4325,4325,10:00:00,E,3,6584.151,c,5,10,00,00
4326,4326,10:00:00,A,5,3696.416,a,2.5,10,00,00
4327,4327,10:00:00,C,5,4092.1540000000014,b,2.5,10,00,00
4328,4328,10:00:00,E,5,3839.799,c,2.5,10,00,00
4329,4329,10:00:00,A,7,2337.144,a,1.25,10,00,00
4330,4330,10:00:00,C,7,2357.218,b,1.25,10,00,00
4331,4331,10:00:00,E,7,2173.688,c,1.25,10,00,00
4332,4332,10:00:00,A,9,1170.006,a,0.625,10,00,00
4333,4333,10:00:00,C,9,1410.89,b,0.625,10,00,00
4334,4334,10:00:00,E,9,1514.125,c,0.625,10,00,00
4335,4335,10:00:00,A,11,845.96,a,0.3125,10,00,00
4336,4336,10:00:00,C,11,1052.432,b,0.3125,10,00,00
4337,4337,10:00:00,E,11,929.122,c,0.3125,10,00,00
4338,4338,10:00:00,A,13,519.047,a,0.15625,10,00,00
4339,4339,10:00:00,C,13,777.1360000000002,b,0.15625,10,00,00
4340,4340,10:00:00,E,13,834.49,c,0.15625,10,00,00
