,time,row_384,column_384,rfu_value,replicate,sample_set,standard_conc,reporter,RNAseT,gRNA,target,hours,minutes,seconds,kit
3208,07:20:00,N,13,36629.402,b,sample,,r17A-TTATT-r3C,RNAseT,syn_11C,target_added,07,20,00,AMP
3209,07:20:00,P,13,34288.488,c,sample,,r17A-TTATT-r3C,RNAseT,syn_11C,target_added,07,20,00,AMP
3210,07:20:00,F,15,533.302,a,AMP_standard,0.078125,,,,,07,20,00,AMP
3211,07:20:00,H,15,614.7,b,AMP_standard,0.078125,,,,,07,20,00,AMP
3212,07:20:00,J,15,704.52,c,AMP_standard,0.078125,,,,,07,20,00,AMP
3213,07:20:00,L,15,11510.895,a,sample,,r17A-TTATT-r3C,RNAseT,syn_11C,no_target,07,20,00,AMP
3214,07:20:00,N,15,14968.935,b,sample,,r17A-TTATT-r3C,RNAseT,syn_11C,no_target,07,20,00,AMP
3215,07:20:00,P,15,12136.822,c,sample,,r17A-TTATT-r3C,RNAseT,syn_11C,no_target,07,20,00,AMP
3216,07:20:00,F,17,499.619,a,AMP_standard,0.0390625,,,,,07,20,00,AMP
3217,07:20:00,H,17,491.199,b,AMP_standard,0.0390625,,,,,07,20,00,AMP
3218,07:20:00,J,17,606.28,c,AMP_standard,0.0390625,,,,,07,20,00,AMP
3219,07:20:00,L,17,948.716,a,sample,,no_reporter,RNAseT,syn_11C,target_added,07,20,00,AMP
3220,07:20:00,N,17,769.077,b,sample,,no_reporter,RNAseT,syn_11C,target_added,07,20,00,AMP
3221,07:20:00,P,17,381.73199999999997,c,sample,,no_reporter,RNAseT,syn_11C,target_added,07,20,00,AMP
3222,07:20:00,F,19,432.255,a,AMP_standard,0.0195312,,,,,07,20,00,AMP
3223,07:20:00,H,19,479.971,b,AMP_standard,0.0195312,,,,,07,20,00,AMP
3224,07:20:00,J,19,426.64099999999996,c,AMP_standard,0.0195312,,,,,07,20,00,AMP
3225,07:20:00,L,19,5.614,a,sample,,,,,,07,20,00,AMP
3226,07:20:00,N,19,25.261999999999997,b,sample,,,,,,07,20,00,AMP
3227,07:20:00,P,19,8.421,c,sample,,,,,,07,20,00,AMP
3228,07:20:00,F,21,421.028,a,AMP_standard,0.0097656,,,,,07,20,00,AMP
3229,07:20:00,H,21,429.44800000000004,b,AMP_standard,0.0097656,,,,,07,20,00,AMP
3230,07:20:00,J,21,465.93699999999995,c,AMP_standard,0.0097656,,,,,07,20,00,AMP
3231,07:20:00,L,21,22.455,a,sample,,,,,,07,20,00,AMP
3232,07:20:00,N,21,11.227,b,sample,,,,,,07,20,00,AMP
3233,07:20:00,P,21,30.875,c,sample,,,,,,07,20,00,AMP
3234,07:20:00,F,23,412.60699999999997,a,AMP_standard,0,,,,,07,20,00,AMP
3235,07:20:00,H,23,423.834,b,AMP_standard,0,,,,,07,20,00,AMP
3236,07:20:00,J,23,412.60699999999997,c,AMP_standard,0,,,,,07,20,00,AMP
3237,07:20:00,L,23,5.614,a,sample,,,,,,07,20,00,AMP
3238,07:20:00,N,23,11.227,b,sample,,,,,,07,20,00,AMP
3239,07:20:00,P,23,28.069000000000003,c,sample,,,,,,07,20,00,AMP
3240,07:30:00,F,1,21640.397999999997,a,AMP_standard,10,,,,,07,30,00,AMP
3241,07:30:00,H,1,20811.307,b,AMP_standard,10,,,,,07,30,00,AMP
3242,07:30:00,J,1,20982.166,c,AMP_standard,10,,,,,07,30,00,AMP
3243,07:30:00,L,1,28233.912,a,sample,,r17A-AAAAA-phos,RNAseT,syn_11C,target_added,07,30,00,AMP
3244,07:30:00,N,1,24928.754,b,sample,,r17A-AAAAA-phos,RNAseT,syn_11C,target_added,07,30,00,AMP
3245,07:30:00,P,1,16971.158,c,sample,,r17A-AAAAA-phos,RNAseT,syn_11C,target_added,07,30,00,AMP
3246,07:30:00,F,3,10792.188999999998,a,AMP_standard,5,,,,,07,30,00,AMP
3247,07:30:00,H,3,11708.111,b,AMP_standard,5,,,,,07,30,00,AMP
3248,07:30:00,J,3,11612.878,c,AMP_standard,5,,,,,07,30,00,AMP
3249,07:30:00,L,3,775.872,a,sample,,r17A-AAAAA-phos,RNAseT,syn_11C,no_target,07,30,00,AMP
3250,07:30:00,N,3,837.4939999999999,b,sample,,r17A-AAAAA-phos,RNAseT,syn_11C,no_target,07,30,00,AMP
3251,07:30:00,P,3,481.769,c,sample,,r17A-AAAAA-phos,RNAseT,syn_11C,no_target,07,30,00,AMP
3252,07:30:00,F,5,6307.814,a,AMP_standard,2.5,,,,,07,30,00,AMP
3253,07:30:00,H,5,6865.21,b,AMP_standard,2.5,,,,,07,30,00,AMP
3254,07:30:00,J,5,6783.981,c,AMP_standard,2.5,,,,,07,30,00,AMP
3255,07:30:00,L,5,481.769,a,sample,,r17A-AAAAA-phos,RNAseT,no_gRNA,target_added,07,30,00,AMP
3256,07:30:00,N,5,442.555,b,sample,,r17A-AAAAA-phos,RNAseT,no_gRNA,target_added,07,30,00,AMP
3257,07:30:00,P,5,330.51599999999996,c,sample,,r17A-AAAAA-phos,RNAseT,no_gRNA,target_added,07,30,00,AMP
3258,07:30:00,F,7,3501.2290000000003,a,AMP_standard,1.25,,,,,07,30,00,AMP
3259,07:30:00,H,7,3453.613,b,AMP_standard,1.25,,,,,07,30,00,AMP
3260,07:30:00,J,7,3669.288,c,AMP_standard,1.25,,,,,07,30,00,AMP
3261,07:30:00,L,7,22.408,a,sample,,r17A-AAAAA-phos,no_RNAseT,syn_11C,target_added,07,30,00,AMP
3262,07:30:00,N,7,16.805999999999997,b,sample,,r17A-AAAAA-phos,no_RNAseT,syn_11C,target_added,07,30,00,AMP
3263,07:30:00,P,7,11.204,c,sample,,r17A-AAAAA-phos,no_RNAseT,syn_11C,target_added,07,30,00,AMP
3264,07:30:00,F,9,2081.131,a,AMP_standard,0.625,,,,,07,30,00,AMP
3265,07:30:00,H,9,2170.762,b,AMP_standard,0.625,,,,,07,30,00,AMP
3266,07:30:00,J,9,2176.364,c,AMP_standard,0.625,,,,,07,30,00,AMP
3267,07:30:00,L,9,11828.553,a,sample,,r17Ar3C,RNAseT,syn_11C,target_added,07,30,00,AMP
3268,07:30:00,N,9,10509.29,b,sample,,r17Ar3C,RNAseT,syn_11C,target_added,07,30,00,AMP
3269,07:30:00,P,9,8831.501,c,sample,,r17Ar3C,RNAseT,syn_11C,target_added,07,30,00,AMP
3270,07:30:00,F,11,1190.4180000000001,a,AMP_standard,0.3125,,,,,07,30,00,AMP
3271,07:30:00,H,11,1235.234,b,AMP_standard,0.3125,,,,,07,30,00,AMP
3272,07:30:00,J,11,1246.438,c,AMP_standard,0.3125,,,,,07,30,00,AMP
3273,07:30:00,L,11,946.732,a,sample,,r17Ar3C,RNAseT,syn_11C,no_target,07,30,00,AMP
3274,07:30:00,N,11,963.538,b,sample,,r17Ar3C,RNAseT,syn_11C,no_target,07,30,00,AMP
3275,07:30:00,P,11,282.899,c,sample,,r17Ar3C,RNAseT,syn_11C,no_target,07,30,00,AMP
3276,07:30:00,F,13,711.45,a,AMP_standard,0.15625,,,,,07,30,00,AMP
3277,07:30:00,H,13,840.295,b,AMP_standard,0.15625,,,,,07,30,00,AMP
3278,07:30:00,J,13,845.8969999999999,c,AMP_standard,0.15625,,,,,07,30,00,AMP
3279,07:30:00,L,13,37541.582,a,sample,,r17A-TTATT-r3C,RNAseT,syn_11C,target_added,07,30,00,AMP
3280,07:30:00,N,13,36241.926,b,sample,,r17A-TTATT-r3C,RNAseT,syn_11C,target_added,07,30,00,AMP
3281,07:30:00,P,13,33051.605,c,sample,,r17A-TTATT-r3C,RNAseT,syn_11C,target_added,07,30,00,AMP
3282,07:30:00,F,15,506.978,a,AMP_standard,0.078125,,,,,07,30,00,AMP
3283,07:30:00,H,15,596.609,b,AMP_standard,0.078125,,,,,07,30,00,AMP
3284,07:30:00,J,15,577.003,c,AMP_standard,0.078125,,,,,07,30,00,AMP
3285,07:30:00,L,15,11526.046,a,sample,,r17A-TTATT-r3C,RNAseT,syn_11C,no_target,07,30,00,AMP
3286,07:30:00,N,15,15223.346000000001,b,sample,,r17A-TTATT-r3C,RNAseT,syn_11C,no_target,07,30,00,AMP
3287,07:30:00,P,15,11926.587,c,sample,,r17A-TTATT-r3C,RNAseT,syn_11C,no_target,07,30,00,AMP
3288,07:30:00,F,17,467.764,a,AMP_standard,0.0390625,,,,,07,30,00,AMP
3289,07:30:00,H,17,484.57,b,AMP_standard,0.0390625,,,,,07,30,00,AMP
3290,07:30:00,J,17,579.804,c,AMP_standard,0.0390625,,,,,07,30,00,AMP
3291,07:30:00,L,17,1075.578,a,sample,,no_reporter,RNAseT,syn_11C,target_added,07,30,00,AMP
3292,07:30:00,N,17,837.4939999999999,b,sample,,no_reporter,RNAseT,syn_11C,target_added,07,30,00,AMP
3293,07:30:00,P,17,434.152,c,sample,,no_reporter,RNAseT,syn_11C,target_added,07,30,00,AMP
3294,07:30:00,F,19,481.769,a,AMP_standard,0.0195312,,,,,07,30,00,AMP
3295,07:30:00,H,19,481.769,b,AMP_standard,0.0195312,,,,,07,30,00,AMP
3296,07:30:00,J,19,481.769,c,AMP_standard,0.0195312,,,,,07,30,00,AMP
3297,07:30:00,L,19,19.607,a,sample,,,,,,07,30,00,AMP
3298,07:30:00,N,19,14.005,b,sample,,,,,,07,30,00,AMP
3299,07:30:00,P,19,5.602,c,sample,,,,,,07,30,00,AMP
3300,07:30:00,F,21,408.944,a,AMP_standard,0.0097656,,,,,07,30,00,AMP
3301,07:30:00,H,21,400.541,b,AMP_standard,0.0097656,,,,,07,30,00,AMP
3302,07:30:00,J,21,439.754,c,AMP_standard,0.0097656,,,,,07,30,00,AMP
3303,07:30:00,L,21,8.402999999999999,a,sample,,,,,,07,30,00,AMP
3304,07:30:00,N,21,16.805999999999997,b,sample,,,,,,07,30,00,AMP
3305,07:30:00,P,21,11.204,c,sample,,,,,,07,30,00,AMP
3306,07:30:00,F,23,422.94800000000004,a,AMP_standard,0,,,,,07,30,00,AMP
3307,07:30:00,H,23,394.939,b,AMP_standard,0,,,,,07,30,00,AMP
3308,07:30:00,J,23,386.536,c,AMP_standard,0,,,,,07,30,00,AMP
3309,07:30:00,L,23,8.402999999999999,a,sample,,,,,,07,30,00,AMP
3310,07:30:00,N,23,14.005,b,sample,,,,,,07,30,00,AMP
3311,07:30:00,P,23,14.005,c,sample,,,,,,07,30,00,AMP
3312,07:40:00,F,1,20790.963,a,AMP_standard,10,,,,,07,40,00,AMP
3313,07:40:00,H,1,20219.457,b,AMP_standard,10,,,,,07,40,00,AMP
3314,07:40:00,J,1,20515.063000000002,c,AMP_standard,10,,,,,07,40,00,AMP
3315,07:40:00,L,1,27699.699,a,sample,,r17A-AAAAA-phos,RNAseT,syn_11C,target_added,07,40,00,AMP
3316,07:40:00,N,1,24270.667999999998,b,sample,,r17A-AAAAA-phos,RNAseT,syn_11C,target_added,07,40,00,AMP
3317,07:40:00,P,1,16849.547,c,sample,,r17A-AAAAA-phos,RNAseT,syn_11C,target_added,07,40,00,AMP
3318,07:40:00,F,3,10498.239,a,AMP_standard,5,,,,,07,40,00,AMP
3319,07:40:00,H,3,11182.356000000002,b,AMP_standard,5,,,,,07,40,00,AMP
3320,07:40:00,J,3,11413.211000000001,c,AMP_standard,5,,,,,07,40,00,AMP
3321,07:40:00,L,3,782.6519999999999,a,sample,,r17A-AAAAA-phos,RNAseT,syn_11C,no_target,07,40,00,AMP
3322,07:40:00,N,3,912.1560000000001,b,sample,,r17A-AAAAA-phos,RNAseT,syn_11C,no_target,07,40,00,AMP
3323,07:40:00,P,3,422.29400000000004,c,sample,,r17A-AAAAA-phos,RNAseT,syn_11C,no_target,07,40,00,AMP
3324,07:40:00,F,5,6002.210999999999,a,AMP_standard,2.5,,,,,07,40,00,AMP
3325,07:40:00,H,5,6435.767,b,AMP_standard,2.5,,,,,07,40,00,AMP
3326,07:40:00,J,5,6477.996,c,AMP_standard,2.5,,,,,07,40,00,AMP
3327,07:40:00,L,5,442.001,a,sample,,r17A-AAAAA-phos,RNAseT,no_gRNA,target_added,07,40,00,AMP
3328,07:40:00,N,5,377.25,b,sample,,r17A-AAAAA-phos,RNAseT,no_gRNA,target_added,07,40,00,AMP
3329,07:40:00,P,5,335.02,c,sample,,r17A-AAAAA-phos,RNAseT,no_gRNA,target_added,07,40,00,AMP
3330,07:40:00,F,7,3369.909,a,AMP_standard,1.25,,,,,07,40,00,AMP
3331,07:40:00,H,7,3786.573,b,AMP_standard,1.25,,,,,07,40,00,AMP
3332,07:40:00,J,7,3716.191,c,AMP_standard,1.25,,,,,07,40,00,AMP
3333,07:40:00,L,7,2.815,a,sample,,r17A-AAAAA-phos,no_RNAseT,syn_11C,target_added,07,40,00,AMP
3334,07:40:00,N,7,14.075999999999999,b,sample,,r17A-AAAAA-phos,no_RNAseT,syn_11C,target_added,07,40,00,AMP
3335,07:40:00,P,7,19.707,c,sample,,r17A-AAAAA-phos,no_RNAseT,syn_11C,target_added,07,40,00,AMP
3336,07:40:00,F,9,1993.23,a,AMP_standard,0.625,,,,,07,40,00,AMP
3337,07:40:00,H,9,2015.7520000000002,b,AMP_standard,0.625,,,,,07,40,00,AMP
3338,07:40:00,J,9,1925.6629999999998,c,AMP_standard,0.625,,,,,07,40,00,AMP
3339,07:40:00,L,9,11669.403,a,sample,,r17Ar3C,RNAseT,syn_11C,target_added,07,40,00,AMP
3340,07:40:00,N,9,10174.48,b,sample,,r17Ar3C,RNAseT,syn_11C,target_added,07,40,00,AMP
3341,07:40:00,P,9,8648.59,c,sample,,r17Ar3C,RNAseT,syn_11C,target_added,07,40,00,AMP
3342,07:40:00,F,11,1140.195,a,AMP_standard,0.3125,,,,,07,40,00,AMP
3343,07:40:00,H,11,1219.0230000000001,b,AMP_standard,0.3125,,,,,07,40,00,AMP
3344,07:40:00,J,11,1266.883,c,AMP_standard,0.3125,,,,,07,40,00,AMP
3345,07:40:00,L,11,948.755,a,sample,,r17Ar3C,RNAseT,syn_11C,no_target,07,40,00,AMP
3346,07:40:00,N,11,816.436,b,sample,,r17Ar3C,RNAseT,syn_11C,no_target,07,40,00,AMP
3347,07:40:00,P,11,275.899,c,sample,,r17Ar3C,RNAseT,syn_11C,no_target,07,40,00,AMP
3348,07:40:00,F,13,751.684,a,AMP_standard,0.15625,,,,,07,40,00,AMP
3349,07:40:00,H,13,850.2189999999999,b,AMP_standard,0.15625,,,,,07,40,00,AMP
3350,07:40:00,J,13,807.99,c,AMP_standard,0.15625,,,,,07,40,00,AMP
3351,07:40:00,L,13,36584.773,a,sample,,r17A-TTATT-r3C,RNAseT,syn_11C,target_added,07,40,00,AMP
3352,07:40:00,N,13,34163.617,b,sample,,r17A-TTATT-r3C,RNAseT,syn_11C,target_added,07,40,00,AMP
3353,07:40:00,P,13,32054.963,c,sample,,r17A-TTATT-r3C,RNAseT,syn_11C,target_added,07,40,00,AMP
3354,07:40:00,F,15,532.091,a,AMP_standard,0.078125,,,,,07,40,00,AMP
3355,07:40:00,H,15,641.888,b,AMP_standard,0.078125,,,,,07,40,00,AMP
3356,07:40:00,J,15,577.136,c,AMP_standard,0.078125,,,,,07,40,00,AMP
3357,07:40:00,L,15,10762.878,a,sample,,r17A-TTATT-r3C,RNAseT,syn_11C,no_target,07,40,00,AMP
3358,07:40:00,N,15,13955.423999999999,b,sample,,r17A-TTATT-r3C,RNAseT,syn_11C,no_target,07,40,00,AMP
3359,07:40:00,P,15,11883.365,c,sample,,r17A-TTATT-r3C,RNAseT,syn_11C,no_target,07,40,00,AMP
3360,07:40:00,F,17,444.81699999999995,a,AMP_standard,0.0390625,,,,,07,40,00,AMP
3361,07:40:00,H,17,506.75300000000004,b,AMP_standard,0.0390625,,,,,07,40,00,AMP
3362,07:40:00,J,17,520.83,c,AMP_standard,0.0390625,,,,,07,40,00,AMP
3363,07:40:00,L,17,971.2769999999999,a,sample,,no_reporter,RNAseT,syn_11C,target_added,07,40,00,AMP
3364,07:40:00,N,17,785.4680000000001,b,sample,,no_reporter,RNAseT,syn_11C,target_added,07,40,00,AMP
3365,07:40:00,P,17,380.065,c,sample,,no_reporter,RNAseT,syn_11C,target_added,07,40,00,AMP
3366,07:40:00,F,19,492.67699999999996,a,AMP_standard,0.0195312,,,,,07,40,00,AMP
3367,07:40:00,H,19,470.154,b,AMP_standard,0.0195312,,,,,07,40,00,AMP
3368,07:40:00,J,19,492.67699999999996,c,AMP_standard,0.0195312,,,,,07,40,00,AMP
3369,07:40:00,L,19,14.075999999999999,a,sample,,,,,,07,40,00,AMP
3370,07:40:00,N,19,5.631,b,sample,,,,,,07,40,00,AMP
3371,07:40:00,P,19,16.892,c,sample,,,,,,07,40,00,AMP
3372,07:40:00,F,21,461.709,a,AMP_standard,0.0097656,,,,,07,40,00,AMP
3373,07:40:00,H,21,436.371,b,AMP_standard,0.0097656,,,,,07,40,00,AMP
3374,07:40:00,J,21,439.186,c,AMP_standard,0.0097656,,,,,07,40,00,AMP
3375,07:40:00,L,21,2.815,a,sample,,,,,,07,40,00,AMP
3376,07:40:00,N,21,11.261,b,sample,,,,,,07,40,00,AMP
3377,07:40:00,P,21,8.446,c,sample,,,,,,07,40,00,AMP
3378,07:40:00,F,23,396.957,a,AMP_standard,0,,,,,07,40,00,AMP
3379,07:40:00,H,23,487.046,b,AMP_standard,0,,,,,07,40,00,AMP
3380,07:40:00,J,23,416.664,c,AMP_standard,0,,,,,07,40,00,AMP
3381,07:40:00,L,23,2.815,a,sample,,,,,,07,40,00,AMP
3382,07:40:00,N,23,5.631,b,sample,,,,,,07,40,00,AMP
3383,07:40:00,P,23,0.0,c,sample,,,,,,07,40,00,AMP
3384,07:50:00,F,1,20366.682,a,AMP_standard,10,,,,,07,50,00,AMP
3385,07:50:00,H,1,19677.898,b,AMP_standard,10,,,,,07,50,00,AMP
3386,07:50:00,J,1,19812.295,c,AMP_standard,10,,,,,07,50,00,AMP
3387,07:50:00,L,1,26663.721,a,sample,,r17A-AAAAA-phos,RNAseT,syn_11C,target_added,07,50,00,AMP
3388,07:50:00,N,1,23435.404,b,sample,,r17A-AAAAA-phos,RNAseT,syn_11C,target_added,07,50,00,AMP
3389,07:50:00,P,1,16208.787,c,sample,,r17A-AAAAA-phos,RNAseT,syn_11C,target_added,07,50,00,AMP
3390,07:50:00,F,3,10505.332,a,AMP_standard,5,,,,,07,50,00,AMP
3391,07:50:00,H,3,10743.326000000001,b,AMP_standard,5,,,,,07,50,00,AMP
3392,07:50:00,J,3,10816.124,c,AMP_standard,5,,,,,07,50,00,AMP
3393,07:50:00,L,3,775.58,a,sample,,r17A-AAAAA-phos,RNAseT,syn_11C,no_target,07,50,00,AMP
3394,07:50:00,N,3,839.9789999999999,b,sample,,r17A-AAAAA-phos,RNAseT,syn_11C,no_target,07,50,00,AMP
3395,07:50:00,P,3,506.787,c,sample,,r17A-AAAAA-phos,RNAseT,syn_11C,no_target,07,50,00,AMP
3396,07:50:00,F,5,6073.045,a,AMP_standard,2.5,,,,,07,50,00,AMP
3397,07:50:00,H,5,6257.840999999999,b,AMP_standard,2.5,,,,,07,50,00,AMP
3398,07:50:00,J,5,6297.04,c,AMP_standard,2.5,,,,,07,50,00,AMP
3399,07:50:00,L,5,316.392,a,sample,,r17A-AAAAA-phos,RNAseT,no_gRNA,target_added,07,50,00,AMP
3400,07:50:00,N,5,380.79,b,sample,,r17A-AAAAA-phos,RNAseT,no_gRNA,target_added,07,50,00,AMP
3401,07:50:00,P,5,307.992,c,sample,,r17A-AAAAA-phos,RNAseT,no_gRNA,target_added,07,50,00,AMP
3402,07:50:00,F,7,3298.316,a,AMP_standard,1.25,,,,,07,50,00,AMP
3403,07:50:00,H,7,3544.7090000000003,b,AMP_standard,1.25,,,,,07,50,00,AMP
3404,07:50:00,J,7,3455.112,c,AMP_standard,1.25,,,,,07,50,00,AMP
3405,07:50:00,L,7,16.8,a,sample,,r17A-AAAAA-phos,no_RNAseT,syn_11C,target_added,07,50,00,AMP
3406,07:50:00,N,7,16.8,b,sample,,r17A-AAAAA-phos,no_RNAseT,syn_11C,target_added,07,50,00,AMP
3407,07:50:00,P,7,0.0,c,sample,,r17A-AAAAA-phos,no_RNAseT,syn_11C,target_added,07,50,00,AMP
3408,07:50:00,F,9,1985.149,a,AMP_standard,0.625,,,,,07,50,00,AMP
3409,07:50:00,H,9,2150.345,b,AMP_standard,0.625,,,,,07,50,00,AMP
3410,07:50:00,J,9,1990.749,c,AMP_standard,0.625,,,,,07,50,00,AMP
3411,07:50:00,L,9,11166.115,a,sample,,r17Ar3C,RNAseT,syn_11C,target_added,07,50,00,AMP
3412,07:50:00,N,9,10023.745,b,sample,,r17Ar3C,RNAseT,syn_11C,target_added,07,50,00,AMP
3413,07:50:00,P,9,8396.985999999999,c,sample,,r17Ar3C,RNAseT,syn_11C,target_added,07,50,00,AMP
3414,07:50:00,F,11,1248.768,a,AMP_standard,0.3125,,,,,07,50,00,AMP
3415,07:50:00,H,11,1220.769,b,AMP_standard,0.3125,,,,,07,50,00,AMP
3416,07:50:00,J,11,1223.569,c,AMP_standard,0.3125,,,,,07,50,00,AMP
3417,07:50:00,L,11,1013.574,a,sample,,r17Ar3C,RNAseT,syn_11C,no_target,07,50,00,AMP
3418,07:50:00,N,11,853.9780000000001,b,sample,,r17Ar3C,RNAseT,syn_11C,no_target,07,50,00,AMP
3419,07:50:00,P,11,268.793,c,sample,,r17Ar3C,RNAseT,syn_11C,no_target,07,50,00,AMP
3420,07:50:00,F,13,803.579,a,AMP_standard,0.15625,,,,,07,50,00,AMP
3421,07:50:00,H,13,702.7819999999999,b,AMP_standard,0.15625,,,,,07,50,00,AMP
3422,07:50:00,J,13,817.579,c,AMP_standard,0.15625,,,,,07,50,00,AMP
3423,07:50:00,L,13,34777.914,a,sample,,r17A-TTATT-r3C,RNAseT,syn_11C,target_added,07,50,00,AMP
3424,07:50:00,N,13,33851.137,b,sample,,r17A-TTATT-r3C,RNAseT,syn_11C,target_added,07,50,00,AMP
3425,07:50:00,P,13,31054.007999999998,c,sample,,r17A-TTATT-r3C,RNAseT,syn_11C,target_added,07,50,00,AMP
3426,07:50:00,F,15,562.786,a,AMP_standard,0.078125,,,,,07,50,00,AMP
3427,07:50:00,H,15,543.186,b,AMP_standard,0.078125,,,,,07,50,00,AMP
3428,07:50:00,J,15,660.783,c,AMP_standard,0.078125,,,,,07,50,00,AMP
3429,07:50:00,L,15,10975.72,a,sample,,r17A-TTATT-r3C,RNAseT,syn_11C,no_target,07,50,00,AMP
3430,07:50:00,N,15,13758.85,b,sample,,r17A-TTATT-r3C,RNAseT,syn_11C,no_target,07,50,00,AMP
3431,07:50:00,P,15,10975.72,c,sample,,r17A-TTATT-r3C,RNAseT,syn_11C,no_target,07,50,00,AMP
3432,07:50:00,F,17,414.389,a,AMP_standard,0.0390625,,,,,07,50,00,AMP
3433,07:50:00,H,17,503.98699999999997,b,AMP_standard,0.0390625,,,,,07,50,00,AMP
3434,07:50:00,J,17,481.588,c,AMP_standard,0.0390625,,,,,07,50,00,AMP
3435,07:50:00,L,17,884.7769999999999,a,sample,,no_reporter,RNAseT,syn_11C,target_added,07,50,00,AMP
3436,07:50:00,N,17,655.183,b,sample,,no_reporter,RNAseT,syn_11C,target_added,07,50,00,AMP
3437,07:50:00,P,17,377.99,c,sample,,no_reporter,RNAseT,syn_11C,target_added,07,50,00,AMP
3438,07:50:00,F,19,366.791,a,AMP_standard,0.0195312,,,,,07,50,00,AMP
3439,07:50:00,H,19,459.18800000000005,b,AMP_standard,0.0195312,,,,,07,50,00,AMP
3440,07:50:00,J,19,403.19,c,AMP_standard,0.0195312,,,,,07,50,00,AMP
3441,07:50:00,L,19,11.2,a,sample,,,,,,07,50,00,AMP
3442,07:50:00,N,19,11.2,b,sample,,,,,,07,50,00,AMP
3443,07:50:00,P,19,14.0,c,sample,,,,,,07,50,00,AMP
3444,07:50:00,F,21,414.389,a,AMP_standard,0.0097656,,,,,07,50,00,AMP
3445,07:50:00,H,21,450.789,b,AMP_standard,0.0097656,,,,,07,50,00,AMP
3446,07:50:00,J,21,408.79,c,AMP_standard,0.0097656,,,,,07,50,00,AMP
3447,07:50:00,L,21,14.0,a,sample,,,,,,07,50,00,AMP
3448,07:50:00,N,21,14.0,b,sample,,,,,,07,50,00,AMP
3449,07:50:00,P,21,8.4,c,sample,,,,,,07,50,00,AMP
3450,07:50:00,F,23,377.99,a,AMP_standard,0,,,,,07,50,00,AMP
3451,07:50:00,H,23,417.189,b,AMP_standard,0,,,,,07,50,00,AMP
3452,07:50:00,J,23,442.389,c,AMP_standard,0,,,,,07,50,00,AMP
3453,07:50:00,L,23,8.4,a,sample,,,,,,07,50,00,AMP
3454,07:50:00,N,23,5.6,b,sample,,,,,,07,50,00,AMP
3455,07:50:00,P,23,5.6,c,sample,,,,,,07,50,00,AMP
3456,08:00:00,F,1,20277.982,a,AMP_standard,10,,,,,08,00,00,AMP
3457,08:00:00,H,1,19027.777,b,AMP_standard,10,,,,,08,00,00,AMP
3458,08:00:00,J,1,19543.558999999997,c,AMP_standard,10,,,,,08,00,00,AMP
3459,08:00:00,L,1,26408.471,a,sample,,r17A-AAAAA-phos,RNAseT,syn_11C,target_added,08,00,00,AMP
3460,08:00:00,N,1,22851.275,b,sample,,r17A-AAAAA-phos,RNAseT,syn_11C,target_added,08,00,00,AMP
3461,08:00:00,P,1,16249.857,c,sample,,r17A-AAAAA-phos,RNAseT,syn_11C,target_added,08,00,00,AMP
3462,08:00:00,F,3,9979.212,a,AMP_standard,5,,,,,08,00,00,AMP
3463,08:00:00,H,3,10537.038999999999,b,AMP_standard,5,,,,,08,00,00,AMP
3464,08:00:00,J,3,10789.322,c,AMP_standard,5,,,,,08,00,00,AMP
3465,08:00:00,L,3,815.717,a,sample,,r17A-AAAAA-phos,RNAseT,syn_11C,no_target,08,00,00,AMP
3466,08:00:00,N,3,838.1419999999999,b,sample,,r17A-AAAAA-phos,RNAseT,syn_11C,no_target,08,00,00,AMP
3467,08:00:00,P,3,406.457,c,sample,,r17A-AAAAA-phos,RNAseT,syn_11C,no_target,08,00,00,AMP
3468,08:00:00,F,5,5544.63,a,AMP_standard,2.5,,,,,08,00,00,AMP
3469,08:00:00,H,5,6242.6140000000005,b,AMP_standard,2.5,,,,,08,00,00,AMP
3470,08:00:00,J,5,6015.559,c,AMP_standard,2.5,,,,,08,00,00,AMP
3471,08:00:00,L,5,378.425,a,sample,,r17A-AAAAA-phos,RNAseT,no_gRNA,target_added,08,00,00,AMP
3472,08:00:00,N,5,375.62199999999996,b,sample,,r17A-AAAAA-phos,RNAseT,no_gRNA,target_added,08,00,00,AMP
3473,08:00:00,P,5,322.362,c,sample,,r17A-AAAAA-phos,RNAseT,no_gRNA,target_added,08,00,00,AMP
3474,08:00:00,F,7,3330.1420000000003,a,AMP_standard,1.25,,,,,08,00,00,AMP
3475,08:00:00,H,7,3498.3309999999997,b,AMP_standard,1.25,,,,,08,00,00,AMP
3476,08:00:00,J,7,3495.527,c,AMP_standard,1.25,,,,,08,00,00,AMP
3477,08:00:00,L,7,8.408999999999999,a,sample,,r17A-AAAAA-phos,no_RNAseT,syn_11C,target_added,08,00,00,AMP
3478,08:00:00,N,7,8.408999999999999,b,sample,,r17A-AAAAA-phos,no_RNAseT,syn_11C,target_added,08,00,00,AMP
3479,08:00:00,P,7,8.408999999999999,c,sample,,r17A-AAAAA-phos,no_RNAseT,syn_11C,target_added,08,00,00,AMP
3480,08:00:00,F,9,1903.339,a,AMP_standard,0.625,,,,,08,00,00,AMP
3481,08:00:00,H,9,2051.905,b,AMP_standard,0.625,,,,,08,00,00,AMP
3482,08:00:00,J,9,1962.205,c,AMP_standard,0.625,,,,,08,00,00,AMP
