,Unnamed: 0,time,row_384,column_384,rfu_value,stock_conc,target_DNA,replicate
2652,10608,09:10:00,A,8,125.119,45.0,target_added,a
2653,10609,09:10:00,B,8,95.664,45.0,target_added,b
2654,10610,09:10:00,C,8,12.503,45.0,no_target,a
2655,10611,09:10:00,D,8,14.385,45.0,no_target,b
2656,10624,09:10:00,A,10,102.577,22.5,target_added,a
2657,10625,09:10:00,B,10,116.366,22.5,target_added,b
2658,10626,09:10:00,C,10,17.08,22.5,no_target,a
2659,10627,09:10:00,D,10,19.255,22.5,no_target,b
2660,10640,09:10:00,A,12,109.599,11.25,target_added,a
2661,10641,09:10:00,B,12,116.834,11.25,target_added,b
2662,10642,09:10:00,C,12,14.738,11.25,no_target,a
2663,10643,09:10:00,D,12,17.17,11.25,no_target,b
2664,10656,09:10:00,A,14,170.342,5.625,target_added,a
2665,10657,09:10:00,B,14,176.75799999999995,5.625,target_added,b
2666,10658,09:10:00,C,14,14.032,5.625,no_target,a
2667,10659,09:10:00,D,14,16.169,5.625,no_target,b
2668,10672,09:10:00,A,16,167.18200000000004,2.8125,target_added,a
2669,10673,09:10:00,B,16,168.41,2.8125,target_added,b
2670,10674,09:10:00,C,16,12.198,2.8125,no_target,a
2671,10675,09:10:00,D,16,15.277,2.8125,no_target,b
2672,10688,09:10:00,A,18,139.217,1.40625,target_added,a
2673,10689,09:10:00,B,18,153.936,1.40625,target_added,b
2674,10690,09:10:00,C,18,13.804,1.40625,no_target,a
2675,10691,09:10:00,D,18,14.529000000000002,1.40625,no_target,b
2676,10704,09:10:00,A,20,48.69600000000001,0.703125,target_added,a
2677,10705,09:10:00,B,20,177.366,0.703125,target_added,b
2678,10706,09:10:00,C,20,15.976,0.703125,no_target,a
2679,10707,09:10:00,D,20,16.846,0.703125,no_target,b
2680,10720,09:10:00,A,22,146.312,0.35156,target_added,a
2681,10721,09:10:00,B,22,177.747,0.35156,target_added,b
2682,10722,09:10:00,C,22,13.757,0.35156,no_target,a
2683,10723,09:10:00,D,22,14.515,0.35156,no_target,b
2684,10736,09:10:00,A,24,111.01,0.0,target_added,a
2685,10737,09:10:00,B,24,142.68200000000004,0.0,target_added,b
2686,10738,09:10:00,C,24,17.278,0.0,no_target,a
2687,10739,09:10:00,D,24,15.905,0.0,no_target,b
2688,10752,09:20:00,A,2,133.827,360.0,target_added,a
2689,10753,09:20:00,B,2,105.524,360.0,target_added,b
2690,10754,09:20:00,C,2,14.965,360.0,no_target,a
2691,10755,09:20:00,D,2,15.618,360.0,no_target,b
2692,10768,09:20:00,A,4,101.136,180.0,target_added,a
2693,10769,09:20:00,B,4,118.798,180.0,target_added,b
2694,10770,09:20:00,C,4,13.77,180.0,no_target,a
2695,10771,09:20:00,D,4,16.908,180.0,no_target,b
2696,10784,09:20:00,A,6,133.185,90.0,target_added,a
2697,10785,09:20:00,B,6,124.539,90.0,target_added,b
2698,10786,09:20:00,C,6,15.983,90.0,no_target,a
2699,10787,09:20:00,D,6,18.238,90.0,no_target,b
2700,10800,09:20:00,A,8,126.329,45.0,target_added,a
2701,10801,09:20:00,B,8,95.663,45.0,target_added,b
2702,10802,09:20:00,C,8,13.191,45.0,no_target,a
2703,10803,09:20:00,D,8,14.397,45.0,no_target,b
2704,10816,09:20:00,A,10,101.816,22.5,target_added,a
2705,10817,09:20:00,B,10,116.193,22.5,target_added,b
2706,10818,09:20:00,C,10,17.741,22.5,no_target,a
2707,10819,09:20:00,D,10,20.044,22.5,no_target,b
2708,10832,09:20:00,A,12,109.296,11.25,target_added,a
2709,10833,09:20:00,B,12,116.404,11.25,target_added,b
2710,10834,09:20:00,C,12,14.735,11.25,no_target,a
2711,10835,09:20:00,D,12,16.869,11.25,no_target,b
2712,10848,09:20:00,A,14,170.38099999999997,5.625,target_added,a
2713,10849,09:20:00,B,14,175.53099999999995,5.625,target_added,b
2714,10850,09:20:00,C,14,14.288,5.625,no_target,a
2715,10851,09:20:00,D,14,16.182000000000002,5.625,no_target,b
2716,10864,09:20:00,A,16,168.635,2.8125,target_added,a
2717,10865,09:20:00,B,16,169.315,2.8125,target_added,b
2718,10866,09:20:00,C,16,12.804,2.8125,no_target,a
2719,10867,09:20:00,D,16,15.244000000000002,2.8125,no_target,b
2720,10880,09:20:00,A,18,138.00799999999998,1.40625,target_added,a
2721,10881,09:20:00,B,18,154.273,1.40625,target_added,b
2722,10882,09:20:00,C,18,14.518,1.40625,no_target,a
2723,10883,09:20:00,D,18,14.369000000000002,1.40625,no_target,b
2724,10896,09:20:00,A,20,49.272,0.703125,target_added,a
2725,10897,09:20:00,B,20,177.25,0.703125,target_added,b
2726,10898,09:20:00,C,20,17.266,0.703125,no_target,a
2727,10899,09:20:00,D,20,17.506,0.703125,no_target,b
2728,10912,09:20:00,A,22,144.217,0.35156,target_added,a
2729,10913,09:20:00,B,22,174.222,0.35156,target_added,b
2730,10914,09:20:00,C,22,13.527,0.35156,no_target,a
2731,10915,09:20:00,D,22,15.328,0.35156,no_target,b
2732,10928,09:20:00,A,24,111.704,0.0,target_added,a
2733,10929,09:20:00,B,24,139.42600000000002,0.0,target_added,b
2734,10930,09:20:00,C,24,16.942999999999998,0.0,no_target,a
2735,10931,09:20:00,D,24,16.457,0.0,no_target,b
2736,10944,09:30:00,A,2,135.321,360.0,target_added,a
2737,10945,09:30:00,B,2,106.23,360.0,target_added,b
2738,10946,09:30:00,C,2,15.088,360.0,no_target,a
2739,10947,09:30:00,D,2,15.763,360.0,no_target,b
2740,10960,09:30:00,A,4,99.38,180.0,target_added,a
2741,10961,09:30:00,B,4,118.445,180.0,target_added,b
2742,10962,09:30:00,C,4,14.264,180.0,no_target,a
2743,10963,09:30:00,D,4,16.733,180.0,no_target,b
2744,10976,09:30:00,A,6,132.701,90.0,target_added,a
2745,10977,09:30:00,B,6,123.192,90.0,target_added,b
2746,10978,09:30:00,C,6,15.999,90.0,no_target,a
2747,10979,09:30:00,D,6,18.235,90.0,no_target,b
2748,10992,09:30:00,A,8,125.209,45.0,target_added,a
2749,10993,09:30:00,B,8,96.204,45.0,target_added,b
2750,10994,09:30:00,C,8,14.001,45.0,no_target,a
2751,10995,09:30:00,D,8,14.96,45.0,no_target,b
2752,11008,09:30:00,A,10,100.073,22.5,target_added,a
2753,11009,09:30:00,B,10,118.197,22.5,target_added,b
2754,11010,09:30:00,C,10,17.743,22.5,no_target,a
2755,11011,09:30:00,D,10,20.435,22.5,no_target,b
2756,11024,09:30:00,A,12,109.52,11.25,target_added,a
2757,11025,09:30:00,B,12,116.516,11.25,target_added,b
2758,11026,09:30:00,C,12,14.928,11.25,no_target,a
2759,11027,09:30:00,D,12,17.578,11.25,no_target,b
2760,11040,09:30:00,A,14,168.808,5.625,target_added,a
2761,11041,09:30:00,B,14,175.834,5.625,target_added,b
2762,11042,09:30:00,C,14,14.097,5.625,no_target,a
2763,11043,09:30:00,D,14,16.252,5.625,no_target,b
2764,11056,09:30:00,A,16,167.28,2.8125,target_added,a
2765,11057,09:30:00,B,16,171.759,2.8125,target_added,b
2766,11058,09:30:00,C,16,13.916,2.8125,no_target,a
2767,11059,09:30:00,D,16,16.011,2.8125,no_target,b
2768,11072,09:30:00,A,18,137.748,1.40625,target_added,a
2769,11073,09:30:00,B,18,153.944,1.40625,target_added,b
2770,11074,09:30:00,C,18,14.452,1.40625,no_target,a
2771,11075,09:30:00,D,18,14.802,1.40625,no_target,b
2772,11088,09:30:00,A,20,50.256,0.703125,target_added,a
2773,11089,09:30:00,B,20,180.491,0.703125,target_added,b
2774,11090,09:30:00,C,20,18.369,0.703125,no_target,a
2775,11091,09:30:00,D,20,17.265,0.703125,no_target,b
2776,11104,09:30:00,A,22,143.881,0.35156,target_added,a
2777,11105,09:30:00,B,22,176.679,0.35156,target_added,b
2778,11106,09:30:00,C,22,13.496,0.35156,no_target,a
2779,11107,09:30:00,D,22,15.38,0.35156,no_target,b
2780,11120,09:30:00,A,24,112.113,0.0,target_added,a
2781,11121,09:30:00,B,24,139.523,0.0,target_added,b
2782,11122,09:30:00,C,24,17.559,0.0,no_target,a
2783,11123,09:30:00,D,24,17.442,0.0,no_target,b
2784,11136,09:40:00,A,2,134.846,360.0,target_added,a
2785,11137,09:40:00,B,2,102.975,360.0,target_added,b
2786,11138,09:40:00,C,2,14.494000000000002,360.0,no_target,a
2787,11139,09:40:00,D,2,15.62,360.0,no_target,b
2788,11152,09:40:00,A,4,98.087,180.0,target_added,a
2789,11153,09:40:00,B,4,118.146,180.0,target_added,b
2790,11154,09:40:00,C,4,14.59,180.0,no_target,a
2791,11155,09:40:00,D,4,16.822,180.0,no_target,b
2792,11168,09:40:00,A,6,134.774,90.0,target_added,a
2793,11169,09:40:00,B,6,122.757,90.0,target_added,b
2794,11170,09:40:00,C,6,16.406,90.0,no_target,a
2795,11171,09:40:00,D,6,18.577,90.0,no_target,b
2796,11184,09:40:00,A,8,126.103,45.0,target_added,a
2797,11185,09:40:00,B,8,97.449,45.0,target_added,b
2798,11186,09:40:00,C,8,14.231,45.0,no_target,a
2799,11187,09:40:00,D,8,15.454,45.0,no_target,b
2800,11200,09:40:00,A,10,100.684,22.5,target_added,a
2801,11201,09:40:00,B,10,118.917,22.5,target_added,b
2802,11202,09:40:00,C,10,18.193,22.5,no_target,a
2803,11203,09:40:00,D,10,21.209,22.5,no_target,b
2804,11216,09:40:00,A,12,110.832,11.25,target_added,a
2805,11217,09:40:00,B,12,116.818,11.25,target_added,b
2806,11218,09:40:00,C,12,15.15,11.25,no_target,a
2807,11219,09:40:00,D,12,17.657,11.25,no_target,b
2808,11232,09:40:00,A,14,169.38,5.625,target_added,a
2809,11233,09:40:00,B,14,178.584,5.625,target_added,b
2810,11234,09:40:00,C,14,14.757,5.625,no_target,a
2811,11235,09:40:00,D,14,16.276,5.625,no_target,b
2812,11248,09:40:00,A,16,168.544,2.8125,target_added,a
2813,11249,09:40:00,B,16,173.952,2.8125,target_added,b
2814,11250,09:40:00,C,16,14.632,2.8125,no_target,a
2815,11251,09:40:00,D,16,15.697,2.8125,no_target,b
2816,11264,09:40:00,A,18,140.421,1.40625,target_added,a
2817,11265,09:40:00,B,18,158.296,1.40625,target_added,b
2818,11266,09:40:00,C,18,15.103,1.40625,no_target,a
2819,11267,09:40:00,D,18,15.399,1.40625,no_target,b
2820,11280,09:40:00,A,20,51.755,0.703125,target_added,a
2821,11281,09:40:00,B,20,180.128,0.703125,target_added,b
2822,11282,09:40:00,C,20,18.986,0.703125,no_target,a
2823,11283,09:40:00,D,20,18.518,0.703125,no_target,b
2824,11296,09:40:00,A,22,143.476,0.35156,target_added,a
2825,11297,09:40:00,B,22,175.037,0.35156,target_added,b
2826,11298,09:40:00,C,22,15.032,0.35156,no_target,a
2827,11299,09:40:00,D,22,15.177,0.35156,no_target,b
2828,11312,09:40:00,A,24,112.836,0.0,target_added,a
2829,11313,09:40:00,B,24,140.45600000000002,0.0,target_added,b
2830,11314,09:40:00,C,24,17.246,0.0,no_target,a
2831,11315,09:40:00,D,24,16.976,0.0,no_target,b
2832,11328,09:50:00,A,2,133.121,360.0,target_added,a
2833,11329,09:50:00,B,2,101.131,360.0,target_added,b
2834,11330,09:50:00,C,2,15.005,360.0,no_target,a
2835,11331,09:50:00,D,2,16.377,360.0,no_target,b
2836,11344,09:50:00,A,4,100.536,180.0,target_added,a
2837,11345,09:50:00,B,4,117.038,180.0,target_added,b
2838,11346,09:50:00,C,4,15.447,180.0,no_target,a
2839,11347,09:50:00,D,4,17.65,180.0,no_target,b
2840,11360,09:50:00,A,6,136.31,90.0,target_added,a
2841,11361,09:50:00,B,6,121.546,90.0,target_added,b
2842,11362,09:50:00,C,6,16.971,90.0,no_target,a
2843,11363,09:50:00,D,6,19.056,90.0,no_target,b
2844,11376,09:50:00,A,8,125.797,45.0,target_added,a
2845,11377,09:50:00,B,8,98.682,45.0,target_added,b
2846,11378,09:50:00,C,8,14.726,45.0,no_target,a
2847,11379,09:50:00,D,8,14.943,45.0,no_target,b
2848,11392,09:50:00,A,10,100.586,22.5,target_added,a
2849,11393,09:50:00,B,10,118.033,22.5,target_added,b
2850,11394,09:50:00,C,10,18.445,22.5,no_target,a
2851,11395,09:50:00,D,10,21.221,22.5,no_target,b
2852,11408,09:50:00,A,12,111.572,11.25,target_added,a
2853,11409,09:50:00,B,12,117.018,11.25,target_added,b
2854,11410,09:50:00,C,12,15.487,11.25,no_target,a
2855,11411,09:50:00,D,12,17.75,11.25,no_target,b
2856,11424,09:50:00,A,14,173.071,5.625,target_added,a
2857,11425,09:50:00,B,14,180.415,5.625,target_added,b
2858,11426,09:50:00,C,14,15.22,5.625,no_target,a
2859,11427,09:50:00,D,14,16.085,5.625,no_target,b
2860,11440,09:50:00,A,16,171.885,2.8125,target_added,a
2861,11441,09:50:00,B,16,176.44400000000005,2.8125,target_added,b
2862,11442,09:50:00,C,16,14.995,2.8125,no_target,a
2863,11443,09:50:00,D,16,15.777,2.8125,no_target,b
2864,11456,09:50:00,A,18,138.496,1.40625,target_added,a
2865,11457,09:50:00,B,18,160.12,1.40625,target_added,b
2866,11458,09:50:00,C,18,14.75,1.40625,no_target,a
2867,11459,09:50:00,D,18,15.328,1.40625,no_target,b
2868,11472,09:50:00,A,20,51.514,0.703125,target_added,a
2869,11473,09:50:00,B,20,180.978,0.703125,target_added,b
2870,11474,09:50:00,C,20,19.365,0.703125,no_target,a
2871,11475,09:50:00,D,20,18.539,0.703125,no_target,b
2872,11488,09:50:00,A,22,141.982,0.35156,target_added,a
2873,11489,09:50:00,B,22,177.685,0.35156,target_added,b
2874,11490,09:50:00,C,22,15.389,0.35156,no_target,a
2875,11491,09:50:00,D,22,15.623,0.35156,no_target,b
2876,11504,09:50:00,A,24,113.225,0.0,target_added,a
2877,11505,09:50:00,B,24,140.69899999999998,0.0,target_added,b
2878,11506,09:50:00,C,24,16.915,0.0,no_target,a
2879,11507,09:50:00,D,24,17.36,0.0,no_target,b
2880,11520,10:00:00,A,2,133.166,360.0,target_added,a
2881,11521,10:00:00,B,2,101.982,360.0,target_added,b
2882,11522,10:00:00,C,2,14.682,360.0,no_target,a
2883,11523,10:00:00,D,2,16.863,360.0,no_target,b
2884,11536,10:00:00,A,4,99.887,180.0,target_added,a
2885,11537,10:00:00,B,4,118.954,180.0,target_added,b
2886,11538,10:00:00,C,4,15.562,180.0,no_target,a
2887,11539,10:00:00,D,4,17.255,180.0,no_target,b
2888,11552,10:00:00,A,6,139.399,90.0,target_added,a
2889,11553,10:00:00,B,6,122.821,90.0,target_added,b
2890,11554,10:00:00,C,6,16.784000000000002,90.0,no_target,a
2891,11555,10:00:00,D,6,18.77,90.0,no_target,b
2892,11568,10:00:00,A,8,127.955,45.0,target_added,a
2893,11569,10:00:00,B,8,98.886,45.0,target_added,b
2894,11570,10:00:00,C,8,15.27,45.0,no_target,a
2895,11571,10:00:00,D,8,15.624,45.0,no_target,b
2896,11584,10:00:00,A,10,99.694,22.5,target_added,a
2897,11585,10:00:00,B,10,120.68,22.5,target_added,b
2898,11586,10:00:00,C,10,18.44,22.5,no_target,a
2899,11587,10:00:00,D,10,21.069000000000006,22.5,no_target,b
2900,11600,10:00:00,A,12,110.586,11.25,target_added,a
2901,11601,10:00:00,B,12,115.799,11.25,target_added,b
2902,11602,10:00:00,C,12,15.792,11.25,no_target,a
2903,11603,10:00:00,D,12,17.507,11.25,no_target,b
2904,11616,10:00:00,A,14,173.00799999999995,5.625,target_added,a
2905,11617,10:00:00,B,14,180.326,5.625,target_added,b
2906,11618,10:00:00,C,14,14.893,5.625,no_target,a
2907,11619,10:00:00,D,14,16.504,5.625,no_target,b
2908,11632,10:00:00,A,16,172.574,2.8125,target_added,a
2909,11633,10:00:00,B,16,177.96400000000003,2.8125,target_added,b
2910,11634,10:00:00,C,16,15.699000000000002,2.8125,no_target,a
2911,11635,10:00:00,D,16,15.988,2.8125,no_target,b
2912,11648,10:00:00,A,18,140.668,1.40625,target_added,a
2913,11649,10:00:00,B,18,161.202,1.40625,target_added,b
2914,11650,10:00:00,C,18,14.866,1.40625,no_target,a
2915,11651,10:00:00,D,18,15.875,1.40625,no_target,b
2916,11664,10:00:00,A,20,51.51,0.703125,target_added,a
2917,11665,10:00:00,B,20,184.114,0.703125,target_added,b
2918,11666,10:00:00,C,20,20.035,0.703125,no_target,a
2919,11667,10:00:00,D,20,18.502,0.703125,no_target,b
2920,11680,10:00:00,A,22,144.156,0.35156,target_added,a
2921,11681,10:00:00,B,22,180.141,0.35156,target_added,b
2922,11682,10:00:00,C,22,16.12,0.35156,no_target,a
2923,11683,10:00:00,D,22,15.390999999999998,0.35156,no_target,b
2924,11696,10:00:00,A,24,113.594,0.0,target_added,a
2925,11697,10:00:00,B,24,140.827,0.0,target_added,b
2926,11698,10:00:00,C,24,17.533,0.0,no_target,a
2927,11699,10:00:00,D,24,18.789,0.0,no_target,b
2928,11712,10:10:00,A,2,134.19899999999998,360.0,target_added,a
2929,11713,10:10:00,B,2,103.013,360.0,target_added,b
2930,11714,10:10:00,C,2,14.432,360.0,no_target,a
2931,11715,10:10:00,D,2,17.028,360.0,no_target,b
2932,11728,10:10:00,A,4,101.512,180.0,target_added,a
2933,11729,10:10:00,B,4,119.693,180.0,target_added,b
2934,11730,10:10:00,C,4,16.002,180.0,no_target,a
2935,11731,10:10:00,D,4,17.542,180.0,no_target,b
2936,11744,10:10:00,A,6,144.517,90.0,target_added,a
2937,11745,10:10:00,B,6,122.856,90.0,target_added,b
2938,11746,10:10:00,C,6,16.957,90.0,no_target,a
2939,11747,10:10:00,D,6,18.688,90.0,no_target,b
2940,11760,10:10:00,A,8,130.186,45.0,target_added,a
2941,11761,10:10:00,B,8,101.593,45.0,target_added,b
2942,11762,10:10:00,C,8,15.349,45.0,no_target,a
2943,11763,10:10:00,D,8,15.77,45.0,no_target,b
2944,11776,10:10:00,A,10,101.701,22.5,target_added,a
2945,11777,10:10:00,B,10,121.543,22.5,target_added,b
2946,11778,10:10:00,C,10,18.725,22.5,no_target,a
2947,11779,10:10:00,D,10,20.759,22.5,no_target,b
2948,11792,10:10:00,A,12,111.795,11.25,target_added,a
2949,11793,10:10:00,B,12,116.983,11.25,target_added,b
2950,11794,10:10:00,C,12,16.146,11.25,no_target,a
2951,11795,10:10:00,D,12,17.803,11.25,no_target,b
2952,11808,10:10:00,A,14,176.62,5.625,target_added,a
2953,11809,10:10:00,B,14,182.772,5.625,target_added,b
2954,11810,10:10:00,C,14,14.912,5.625,no_target,a
2955,11811,10:10:00,D,14,16.625999999999998,5.625,no_target,b
2956,11824,10:10:00,A,16,176.851,2.8125,target_added,a
2957,11825,10:10:00,B,16,181.222,2.8125,target_added,b
2958,11826,10:10:00,C,16,15.88,2.8125,no_target,a
2959,11827,10:10:00,D,16,16.273,2.8125,no_target,b
2960,11840,10:10:00,A,18,141.87,1.40625,target_added,a
2961,11841,10:10:00,B,18,165.644,1.40625,target_added,b
2962,11842,10:10:00,C,18,15.175999999999998,1.40625,no_target,a
2963,11843,10:10:00,D,18,15.716,1.40625,no_target,b
2964,11856,10:10:00,A,20,52.074,0.703125,target_added,a
2965,11857,10:10:00,B,20,187.603,0.703125,target_added,b
2966,11858,10:10:00,C,20,20.998,0.703125,no_target,a
2967,11859,10:10:00,D,20,18.61,0.703125,no_target,b
2968,11872,10:10:00,A,22,146.999,0.35156,target_added,a
2969,11873,10:10:00,B,22,183.552,0.35156,target_added,b
2970,11874,10:10:00,C,22,17.004,0.35156,no_target,a
2971,11875,10:10:00,D,22,15.904000000000002,0.35156,no_target,b
2972,11888,10:10:00,A,24,115.279,0.0,target_added,a
2973,11889,10:10:00,B,24,143.454,0.0,target_added,b
2974,11890,10:10:00,C,24,17.999000000000006,0.0,no_target,a
2975,11891,10:10:00,D,24,18.224,0.0,no_target,b
2976,11904,10:20:00,A,2,132.761,360.0,target_added,a
2977,11905,10:20:00,B,2,104.171,360.0,target_added,b
2978,11906,10:20:00,C,2,14.356,360.0,no_target,a
2979,11907,10:20:00,D,2,17.000999999999998,360.0,no_target,b
2980,11920,10:20:00,A,4,100.68,180.0,target_added,a
2981,11921,10:20:00,B,4,119.448,180.0,target_added,b
2982,11922,10:20:00,C,4,16.447,180.0,no_target,a
2983,11923,10:20:00,D,4,18.089,180.0,no_target,b
2984,11936,10:20:00,A,6,144.702,90.0,target_added,a
2985,11937,10:20:00,B,6,120.543,90.0,target_added,b
2986,11938,10:20:00,C,6,17.619,90.0,no_target,a
2987,11939,10:20:00,D,6,19.565,90.0,no_target,b
2988,11952,10:20:00,A,8,131.404,45.0,target_added,a
2989,11953,10:20:00,B,8,102.81,45.0,target_added,b
2990,11954,10:20:00,C,8,15.575,45.0,no_target,a
2991,11955,10:20:00,D,8,15.862,45.0,no_target,b
2992,11968,10:20:00,A,10,100.892,22.5,target_added,a
2993,11969,10:20:00,B,10,118.862,22.5,target_added,b
2994,11970,10:20:00,C,10,18.835,22.5,no_target,a
2995,11971,10:20:00,D,10,21.273000000000003,22.5,no_target,b
2996,11984,10:20:00,A,12,111.188,11.25,target_added,a
2997,11985,10:20:00,B,12,117.893,11.25,target_added,b
2998,11986,10:20:00,C,12,15.707,11.25,no_target,a
2999,11987,10:20:00,D,12,17.398,11.25,no_target,b
3000,12000,10:20:00,A,14,175.697,5.625,target_added,a
3001,12001,10:20:00,B,14,183.93,5.625,target_added,b
3002,12002,10:20:00,C,14,14.79,5.625,no_target,a
3003,12003,10:20:00,D,14,16.991,5.625,no_target,b
3004,12016,10:20:00,A,16,175.949,2.8125,target_added,a
3005,12017,10:20:00,B,16,180.932,2.8125,target_added,b
3006,12018,10:20:00,C,16,15.573,2.8125,no_target,a
3007,12019,10:20:00,D,16,16.541,2.8125,no_target,b
3008,12032,10:20:00,A,18,140.95600000000005,1.40625,target_added,a
3009,12033,10:20:00,B,18,165.296,1.40625,target_added,b
3010,12034,10:20:00,C,18,15.222,1.40625,no_target,a
3011,12035,10:20:00,D,18,15.108,1.40625,no_target,b
3012,12048,10:20:00,A,20,52.059,0.703125,target_added,a
3013,12049,10:20:00,B,20,188.328,0.703125,target_added,b
3014,12050,10:20:00,C,20,21.14,0.703125,no_target,a
3015,12051,10:20:00,D,20,18.226,0.703125,no_target,b
3016,12064,10:20:00,A,22,146.535,0.35156,target_added,a
3017,12065,10:20:00,B,22,180.181,0.35156,target_added,b
3018,12066,10:20:00,C,22,16.424,0.35156,no_target,a
3019,12067,10:20:00,D,22,16.023,0.35156,no_target,b
3020,12080,10:20:00,A,24,114.257,0.0,target_added,a
3021,12081,10:20:00,B,24,143.175,0.0,target_added,b
3022,12082,10:20:00,C,24,18.025,0.0,no_target,a
3023,12083,10:20:00,D,24,18.608,0.0,no_target,b
3024,12096,10:30:00,A,2,131.16899999999998,360.0,target_added,a
3025,12097,10:30:00,B,2,104.811,360.0,target_added,b
3026,12098,10:30:00,C,2,15.111,360.0,no_target,a
3027,12099,10:30:00,D,2,17.555,360.0,no_target,b
3028,12112,10:30:00,A,4,101.032,180.0,target_added,a
3029,12113,10:30:00,B,4,118.154,180.0,target_added,b
3030,12114,10:30:00,C,4,16.909000000000002,180.0,no_target,a
3031,12115,10:30:00,D,4,17.862000000000005,180.0,no_target,b
3032,12128,10:30:00,A,6,146.373,90.0,target_added,a
3033,12129,10:30:00,B,6,121.956,90.0,target_added,b
3034,12130,10:30:00,C,6,17.195,90.0,no_target,a
3035,12131,10:30:00,D,6,19.626,90.0,no_target,b
3036,12144,10:30:00,A,8,130.595,45.0,target_added,a
3037,12145,10:30:00,B,8,101.105,45.0,target_added,b
3038,12146,10:30:00,C,8,15.715,45.0,no_target,a
3039,12147,10:30:00,D,8,15.5,45.0,no_target,b
3040,12160,10:30:00,A,10,100.494,22.5,target_added,a
3041,12161,10:30:00,B,10,120.882,22.5,target_added,b
3042,12162,10:30:00,C,10,18.956,22.5,no_target,a
3043,12163,10:30:00,D,10,21.71,22.5,no_target,b
3044,12176,10:30:00,A,12,110.26,11.25,target_added,a
3045,12177,10:30:00,B,12,116.78,11.25,target_added,b
3046,12178,10:30:00,C,12,15.743,11.25,no_target,a
3047,12179,10:30:00,D,12,17.765,11.25,no_target,b
3048,12192,10:30:00,A,14,177.493,5.625,target_added,a
3049,12193,10:30:00,B,14,182.694,5.625,target_added,b
3050,12194,10:30:00,C,14,15.14,5.625,no_target,a
3051,12195,10:30:00,D,14,16.643,5.625,no_target,b
3052,12208,10:30:00,A,16,174.851,2.8125,target_added,a
3053,12209,10:30:00,B,16,180.159,2.8125,target_added,b
3054,12210,10:30:00,C,16,15.484000000000002,2.8125,no_target,a
3055,12211,10:30:00,D,16,16.041,2.8125,no_target,b
3056,12224,10:30:00,A,18,140.452,1.40625,target_added,a
3057,12225,10:30:00,B,18,165.8,1.40625,target_added,b
3058,12226,10:30:00,C,18,14.975,1.40625,no_target,a
3059,12227,10:30:00,D,18,15.696,1.40625,no_target,b
3060,12240,10:30:00,A,20,50.729,0.703125,target_added,a
3061,12241,10:30:00,B,20,189.24400000000003,0.703125,target_added,b
3062,12242,10:30:00,C,20,21.148000000000003,0.703125,no_target,a
3063,12243,10:30:00,D,20,19.367,0.703125,no_target,b
3064,12256,10:30:00,A,22,143.233,0.35156,target_added,a
3065,12257,10:30:00,B,22,181.896,0.35156,target_added,b
3066,12258,10:30:00,C,22,17.351,0.35156,no_target,a
3067,12259,10:30:00,D,22,15.593,0.35156,no_target,b
3068,12272,10:30:00,A,24,116.577,0.0,target_added,a
3069,12273,10:30:00,B,24,142.393,0.0,target_added,b
3070,12274,10:30:00,C,24,18.429,0.0,no_target,a
3071,12275,10:30:00,D,24,18.727,0.0,no_target,b
3072,12288,10:40:00,A,2,131.19,360.0,target_added,a
3073,12289,10:40:00,B,2,105.284,360.0,target_added,b
3074,12290,10:40:00,C,2,14.679,360.0,no_target,a
3075,12291,10:40:00,D,2,17.412,360.0,no_target,b
3076,12304,10:40:00,A,4,100.661,180.0,target_added,a
3077,12305,10:40:00,B,4,117.749,180.0,target_added,b
3078,12306,10:40:00,C,4,16.72,180.0,no_target,a
3079,12307,10:40:00,D,4,17.811,180.0,no_target,b
3080,12320,10:40:00,A,6,146.047,90.0,target_added,a
3081,12321,10:40:00,B,6,120.615,90.0,target_added,b
3082,12322,10:40:00,C,6,17.951,90.0,no_target,a
3083,12323,10:40:00,D,6,20.048,90.0,no_target,b
3084,12336,10:40:00,A,8,132.173,45.0,target_added,a
3085,12337,10:40:00,B,8,101.722,45.0,target_added,b
3086,12338,10:40:00,C,8,15.501,45.0,no_target,a
3087,12339,10:40:00,D,8,16.186,45.0,no_target,b
3088,12352,10:40:00,A,10,101.548,22.5,target_added,a
3089,12353,10:40:00,B,10,118.813,22.5,target_added,b
3090,12354,10:40:00,C,10,18.811,22.5,no_target,a
3091,12355,10:40:00,D,10,21.833,22.5,no_target,b
3092,12368,10:40:00,A,12,111.551,11.25,target_added,a
3093,12369,10:40:00,B,12,116.59,11.25,target_added,b
3094,12370,10:40:00,C,12,15.602,11.25,no_target,a
3095,12371,10:40:00,D,12,17.607,11.25,no_target,b
3096,12384,10:40:00,A,14,178.957,5.625,target_added,a
3097,12385,10:40:00,B,14,183.125,5.625,target_added,b
3098,12386,10:40:00,C,14,15.107,5.625,no_target,a
3099,12387,10:40:00,D,14,16.256,5.625,no_target,b
3100,12400,10:40:00,A,16,173.12599999999995,2.8125,target_added,a
3101,12401,10:40:00,B,16,181.98,2.8125,target_added,b
3102,12402,10:40:00,C,16,16.047,2.8125,no_target,a
3103,12403,10:40:00,D,16,16.613,2.8125,no_target,b
3104,12416,10:40:00,A,18,141.974,1.40625,target_added,a
3105,12417,10:40:00,B,18,165.821,1.40625,target_added,b
3106,12418,10:40:00,C,18,15.573,1.40625,no_target,a
