,Unnamed: 0,time,row_384,column_384,rfu_value,replicate,gRNA,reporter,target,standard_conc,hours,minutes,seconds
4597,4597,09:00:00,K,17,338.91,c,no_gRNA,r17Ar3C,target_added,,09,00,00
4598,4598,09:00:00,M,17,14335.062,c,syn_11C,r17A-AAAAA-phos,target_added,,09,00,00
4599,4599,09:00:00,A,19,305.2990000000001,a,,,,0.0195312,09,00,00
4600,4600,09:00:00,C,19,305.2990000000001,b,,,,0.0195312,09,00,00
4601,4601,09:00:00,E,19,347.3130000000001,c,,,,0.0195312,09,00,00
4602,4602,09:00:00,G,19,11.204,,,,,,09,00,00
4603,4603,09:00:00,I,19,14.005,,,,,,09,00,00
4604,4604,09:00:00,K,19,5.602,,,,,,09,00,00
4605,4605,09:00:00,M,19,442.544,c,syn_11C,r17A-AAAAA-phos,no_target,,09,00,00
4606,4606,09:00:00,A,21,280.091,a,,,,0.0097656,09,00,00
4607,4607,09:00:00,C,21,333.30800000000005,b,,,,0.0097656,09,00,00
4608,4608,09:00:00,E,21,330.5080000000001,c,,,,0.0097656,09,00,00
4609,4609,09:00:00,G,21,8.402999999999999,,,,,,09,00,00
4610,4610,09:00:00,I,21,5.602,,,,,,09,00,00
4611,4611,09:00:00,K,21,14.005,,,,,,09,00,00
4612,4612,09:00:00,M,21,14315.456,c,syn_11C,r17A-AAAAA-phos,target_added,,09,00,00
4613,4613,09:00:00,A,23,299.697,a,,,,0,09,00,00
4614,4614,09:00:00,C,23,240.878,b,,,,0,09,00,00
4615,4615,09:00:00,E,23,238.077,c,,,,0,09,00,00
4616,4616,09:00:00,G,23,0.0,,,,,,09,00,00
4617,4617,09:00:00,I,23,11.204,,,,,,09,00,00
4618,4618,09:00:00,K,23,8.402999999999999,,,,,,09,00,00
4619,4619,09:00:00,M,23,14536.729,c,syn_11C,r17A-AAAAA-phos,target_added,,09,00,00
4620,4620,09:10:00,A,1,13170.404,a,,,,10,09,10,00
4621,4621,09:10:00,C,1,12822.114,b,,,,10,09,10,00
4622,4622,09:10:00,E,1,13529.928999999998,c,,,,10,09,10,00
4623,4623,09:10:00,G,1,26020.607000000004,a,alt-R_11C,r17Ar3C,target_added,,09,10,00
4624,4624,09:10:00,I,1,25823.99,b,alt-R_11C,r17Ar3C,target_added,,09,10,00
4625,4625,09:10:00,K,1,18858.199,c,alt-R_11C,r17Ar3C,target_added,,09,10,00
4626,4626,09:10:00,M,1,14757.369,a,syn_11C,r17A-AAAAA-phos,target_added,,09,10,00
4627,4627,09:10:00,A,3,7142.746,a,,,,5,09,10,00
4628,4628,09:10:00,C,3,7499.461999999998,b,,,,5,09,10,00
4629,4629,09:10:00,E,3,7735.4,c,,,,5,09,10,00
4630,4630,09:10:00,G,3,22520.857000000004,a,syn_11C,r17Ar3C,target_added,,09,10,00
4631,4631,09:10:00,I,3,21650.133,b,syn_11C,r17Ar3C,target_added,,09,10,00
4632,4632,09:10:00,K,3,18585.746,c,syn_11C,r17Ar3C,target_added,,09,10,00
4633,4633,09:10:00,M,3,581.419,a,syn_11C,r17A-AAAAA-phos,no_target,,09,10,00
4634,4634,09:10:00,A,5,4190.710999999998,a,,,,2.5,09,10,00
4635,4635,09:10:00,C,5,4249.695,b,,,,2.5,09,10,00
4636,4636,09:10:00,E,5,4496.8690000000015,c,,,,2.5,09,10,00
4637,4637,09:10:00,G,5,241.556,a,alt-R_11C,r17Ar3C,no_target,,09,10,00
4638,4638,09:10:00,I,5,202.233,b,alt-R_11C,r17Ar3C,no_target,,09,10,00
4639,4639,09:10:00,K,5,126.395,c,alt-R_11C,r17Ar3C,no_target,,09,10,00
4640,4640,09:10:00,M,5,15175.879,a,syn_11C,r17A-AAAAA-phos,target_added,,09,10,00
4641,4641,09:10:00,A,7,2494.203,a,,,,1.25,09,10,00
4642,4642,09:10:00,C,7,2586.893,b,,,,1.25,09,10,00
4643,4643,09:10:00,E,7,2775.082000000001,c,,,,1.25,09,10,00
4644,4644,09:10:00,G,7,438.171,a,syn_11C,r17Ar3C,no_target,,09,10,00
4645,4645,09:10:00,I,7,452.215,b,syn_11C,r17Ar3C,no_target,,09,10,00
4646,4646,09:10:00,K,7,300.54,c,syn_11C,r17Ar3C,no_target,,09,10,00
4647,4647,09:10:00,M,7,15810.665,a,syn_11C,r17A-AAAAA-phos,target_added,,09,10,00
4648,4648,09:10:00,A,9,1395.967,a,,,,0.625,09,10,00
4649,4649,09:10:00,C,9,1432.4820000000002,b,,,,0.625,09,10,00
4650,4650,09:10:00,E,9,1651.567,c,,,,0.625,09,10,00
4651,4651,09:10:00,G,9,22430.977000000006,a,alt-R_11C,r17Ar3C,target_added,,09,10,00
4652,4652,09:10:00,I,9,21888.879,b,alt-R_11C,r17Ar3C,target_added,,09,10,00
4653,4653,09:10:00,K,9,19080.092,c,alt-R_11C,r17Ar3C,target_added,,09,10,00
4654,4654,09:10:00,M,9,15083.187,b,syn_11C,r17A-AAAAA-phos,target_added,,09,10,00
4655,4655,09:10:00,A,11,954.988,a,,,,0.3125,09,10,00
4656,4656,09:10:00,C,11,963.414,b,,,,0.3125,09,10,00
4657,4657,09:10:00,E,11,949.37,c,,,,0.3125,09,10,00
4658,4658,09:10:00,G,11,21152.977000000006,a,syn_11C,r17Ar3C,target_added,,09,10,00
4659,4659,09:10:00,I,11,22498.387,b,syn_11C,r17Ar3C,target_added,,09,10,00
4660,4660,09:10:00,K,11,18245.883,c,syn_11C,r17Ar3C,target_added,,09,10,00
4661,4661,09:10:00,M,11,623.5509999999998,b,syn_11C,r17A-AAAAA-phos,no_target,,09,10,00
4662,4662,09:10:00,A,13,581.419,a,,,,0.15625,09,10,00
4663,4663,09:10:00,C,13,617.933,b,,,,0.15625,09,10,00
4664,4664,09:10:00,E,13,544.905,c,,,,0.15625,09,10,00
4665,4665,09:10:00,G,13,1443.717,a,alt-R_11C,no_reporter,target_added,,09,10,00
4666,4666,09:10:00,I,13,1527.98,b,alt-R_11C,no_reporter,target_added,,09,10,00
4667,4667,09:10:00,K,13,1314.5120000000004,c,alt-R_11C,no_reporter,target_added,,09,10,00
4668,4668,09:10:00,M,13,14951.175,b,syn_11C,r17A-AAAAA-phos,target_added,,09,10,00
4669,4669,09:10:00,A,15,438.171,a,,,,0.078125,09,10,00
4670,4670,09:10:00,C,15,463.45,b,,,,0.078125,09,10,00
4671,4671,09:10:00,E,15,429.744,c,,,,0.078125,09,10,00
4672,4672,09:10:00,G,15,1171.264,a,syn_11C,no_reporter,target_added,,09,10,00
4673,4673,09:10:00,I,15,1196.543,b,syn_11C,no_reporter,target_added,,09,10,00
4674,4674,09:10:00,K,15,1047.678,c,syn_11C,no_reporter,target_added,,09,10,00
4675,4675,09:10:00,M,15,13900.688,b,syn_11C,r17A-AAAAA-phos,target_added,,09,10,00
4676,4676,09:10:00,A,17,370.76,a,,,,0.0390625,09,10,00
4677,4677,09:10:00,C,17,348.29,b,,,,0.0390625,09,10,00
4678,4678,09:10:00,E,17,424.127,c,,,,0.0390625,09,10,00
4679,4679,09:10:00,G,17,505.582,a,no_gRNA,r17Ar3C,target_added,,09,10,00
4680,4680,09:10:00,I,17,460.641,b,no_gRNA,r17Ar3C,target_added,,09,10,00
4681,4681,09:10:00,K,17,278.07,c,no_gRNA,r17Ar3C,target_added,,09,10,00
4682,4682,09:10:00,M,17,13951.247,c,syn_11C,r17A-AAAAA-phos,target_added,,09,10,00
4683,4683,09:10:00,A,19,345.481,a,,,,0.0195312,09,10,00
4684,4684,09:10:00,C,19,359.525,b,,,,0.0195312,09,10,00
4685,4685,09:10:00,E,19,359.525,c,,,,0.0195312,09,10,00
4686,4686,09:10:00,G,19,8.426,,,,,,09,10,00
4687,4687,09:10:00,I,19,14.044,,,,,,09,10,00
4688,4688,09:10:00,K,19,11.235,,,,,,09,10,00
4689,4689,09:10:00,M,19,617.933,c,syn_11C,r17A-AAAAA-phos,no_target,,09,10,00
4690,4690,09:10:00,A,21,300.54,a,,,,0.0097656,09,10,00
4691,4691,09:10:00,C,21,303.349,b,,,,0.0097656,09,10,00
4692,4692,09:10:00,E,21,297.731,c,,,,0.0097656,09,10,00
4693,4693,09:10:00,G,21,2.809,,,,,,09,10,00
4694,4694,09:10:00,I,21,16.852999999999998,,,,,,09,10,00
4695,4695,09:10:00,K,21,8.426,,,,,,09,10,00
4696,4696,09:10:00,M,21,14024.275,c,syn_11C,r17A-AAAAA-phos,target_added,,09,10,00
4697,4697,09:10:00,A,23,269.644,a,,,,0,09,10,00
4698,4698,09:10:00,C,23,266.835,b,,,,0,09,10,00
4699,4699,09:10:00,E,23,238.747,c,,,,0,09,10,00
4700,4700,09:10:00,G,23,11.235,,,,,,09,10,00
4701,4701,09:10:00,I,23,14.044,,,,,,09,10,00
4702,4702,09:10:00,K,23,11.235,,,,,,09,10,00
4703,4703,09:10:00,M,23,13850.131,c,syn_11C,r17A-AAAAA-phos,target_added,,09,10,00
4704,4704,09:20:00,A,1,12891.496,a,,,,10,09,20,00
4705,4705,09:20:00,C,1,12478.991000000002,b,,,,10,09,20,00
4706,4706,09:20:00,E,1,13135.633,c,,,,10,09,20,00
4707,4707,09:20:00,G,1,24893.441000000006,a,alt-R_11C,r17Ar3C,target_added,,09,20,00
4708,4708,09:20:00,I,1,25334.008,b,alt-R_11C,r17Ar3C,target_added,,09,20,00
4709,4709,09:20:00,K,1,18809.688,c,alt-R_11C,r17Ar3C,target_added,,09,20,00
4710,4710,09:20:00,M,1,14288.964,a,syn_11C,r17A-AAAAA-phos,target_added,,09,20,00
4711,4711,09:20:00,A,3,6734.783,a,,,,5,09,20,00
4712,4712,09:20:00,C,3,7245.504,b,,,,5,09,20,00
4713,4713,09:20:00,E,3,7587.855,c,,,,5,09,20,00
4714,4714,09:20:00,G,3,21599.01,a,syn_11C,r17Ar3C,target_added,,09,20,00
4715,4715,09:20:00,I,3,21994.678,b,syn_11C,r17Ar3C,target_added,,09,20,00
4716,4716,09:20:00,K,3,18307.385,c,syn_11C,r17Ar3C,target_added,,09,20,00
4717,4717,09:20:00,M,3,594.906,a,syn_11C,r17A-AAAAA-phos,no_target,,09,20,00
4718,4718,09:20:00,A,5,4206.433,a,,,,2.5,09,20,00
4719,4719,09:20:00,C,5,4290.618,b,,,,2.5,09,20,00
4720,4720,09:20:00,E,5,4371.997,c,,,,2.5,09,20,00
4721,4721,09:20:00,G,5,238.524,a,alt-R_11C,r17Ar3C,no_target,,09,20,00
4722,4722,09:20:00,I,5,171.176,b,alt-R_11C,r17Ar3C,no_target,,09,20,00
4723,4723,09:20:00,K,5,117.859,c,alt-R_11C,r17Ar3C,no_target,,09,20,00
4724,4724,09:20:00,M,5,14965.248,a,syn_11C,r17A-AAAAA-phos,target_added,,09,20,00
4725,4725,09:20:00,A,7,2517.125,a,,,,1.25,09,20,00
4726,4726,09:20:00,C,7,2663.045,b,,,,1.25,09,20,00
4727,4727,09:20:00,E,7,2646.208,c,,,,1.25,09,20,00
4728,4728,09:20:00,G,7,496.69,a,syn_11C,r17Ar3C,no_target,,09,20,00
4729,4729,09:20:00,I,7,381.638,b,syn_11C,r17Ar3C,no_target,,09,20,00
4730,4730,09:20:00,K,7,213.268,c,syn_11C,r17Ar3C,no_target,,09,20,00
4731,4731,09:20:00,M,7,14841.777,a,syn_11C,r17A-AAAAA-phos,target_added,,09,20,00
4732,4732,09:20:00,A,9,1346.957,a,,,,0.625,09,20,00
4733,4733,09:20:00,C,9,1484.458,b,,,,0.625,09,20,00
4734,4734,09:20:00,E,9,1456.3970000000004,c,,,,0.625,09,20,00
4735,4735,09:20:00,G,9,21374.516,a,alt-R_11C,r17Ar3C,target_added,,09,20,00
4736,4736,09:20:00,I,9,21203.342,b,alt-R_11C,r17Ar3C,target_added,,09,20,00
4737,4737,09:20:00,K,9,18231.619,c,alt-R_11C,r17Ar3C,target_added,,09,20,00
4738,4738,09:20:00,M,9,14996.116000000002,b,syn_11C,r17A-AAAAA-phos,target_added,,09,20,00
4739,4739,09:20:00,A,11,895.165,a,,,,0.3125,09,20,00
4740,4740,09:20:00,C,11,889.553,b,,,,0.3125,09,20,00
4741,4741,09:20:00,E,11,886.7460000000002,c,,,,0.3125,09,20,00
4742,4742,09:20:00,G,11,20487.77,a,syn_11C,r17Ar3C,target_added,,09,20,00
4743,4743,09:20:00,I,11,21542.887,b,syn_11C,r17Ar3C,target_added,,09,20,00
4744,4744,09:20:00,K,11,17299.975,c,syn_11C,r17Ar3C,target_added,,09,20,00
4745,4745,09:20:00,M,11,659.447,b,syn_11C,r17A-AAAAA-phos,no_target,,09,20,00
4746,4746,09:20:00,A,13,594.906,a,,,,0.15625,09,20,00
4747,4747,09:20:00,C,13,651.029,b,,,,0.15625,09,20,00
4748,4748,09:20:00,E,13,603.3240000000002,c,,,,0.15625,09,20,00
4749,4749,09:20:00,G,13,1403.08,a,alt-R_11C,no_reporter,target_added,,09,20,00
4750,4750,09:20:00,I,13,1624.766,b,alt-R_11C,no_reporter,target_added,,09,20,00
4751,4751,09:20:00,K,13,1324.507,c,alt-R_11C,no_reporter,target_added,,09,20,00
4752,4752,09:20:00,M,13,14280.545,b,syn_11C,r17A-AAAAA-phos,target_added,,09,20,00
4753,4753,09:20:00,A,15,361.995,a,,,,0.078125,09,20,00
4754,4754,09:20:00,C,15,471.435,b,,,,0.078125,09,20,00
4755,4755,09:20:00,E,15,482.659,c,,,,0.078125,09,20,00
4756,4756,09:20:00,G,15,1094.402,a,syn_11C,no_reporter,target_added,,09,20,00
4757,4757,09:20:00,I,15,1212.261,b,syn_11C,no_reporter,target_added,,09,20,00
4758,4758,09:20:00,K,15,1007.411,c,syn_11C,no_reporter,target_added,,09,20,00
4759,4759,09:20:00,M,15,13183.338,b,syn_11C,r17A-AAAAA-phos,target_added,,09,20,00
4760,4760,09:20:00,A,17,286.228,a,,,,0.0390625,09,20,00
4761,4761,09:20:00,C,17,319.902,b,,,,0.0390625,09,20,00
4762,4762,09:20:00,E,17,420.924,c,,,,0.0390625,09,20,00
4763,4763,09:20:00,G,17,510.721,a,no_gRNA,r17Ar3C,target_added,,09,20,00
4764,4764,09:20:00,I,17,474.241,b,no_gRNA,r17Ar3C,target_added,,09,20,00
4765,4765,09:20:00,K,17,283.422,c,no_gRNA,r17Ar3C,target_added,,09,20,00
4766,4766,09:20:00,M,17,13332.063,c,syn_11C,r17A-AAAAA-phos,target_added,,09,20,00
4767,4767,09:20:00,A,19,291.841,a,,,,0.0195312,09,20,00
4768,4768,09:20:00,C,19,356.38199999999995,b,,,,0.0195312,09,20,00
4769,4769,09:20:00,E,19,333.93300000000005,c,,,,0.0195312,09,20,00
4770,4770,09:20:00,G,19,5.612,,,,,,09,20,00
4771,4771,09:20:00,I,19,14.031,,,,,,09,20,00
4772,4772,09:20:00,K,19,5.612,,,,,,09,20,00
4773,4773,09:20:00,M,19,550.007,c,syn_11C,r17A-AAAAA-phos,no_target,,09,20,00
4774,4774,09:20:00,A,21,289.034,a,,,,0.0097656,09,20,00
4775,4775,09:20:00,C,21,266.585,b,,,,0.0097656,09,20,00
4776,4776,09:20:00,E,21,308.678,c,,,,0.0097656,09,20,00
4777,4777,09:20:00,G,21,2.806,,,,,,09,20,00
4778,4778,09:20:00,I,21,16.837,,,,,,09,20,00
4779,4779,09:20:00,K,21,11.225,,,,,,09,20,00
4780,4780,09:20:00,M,21,13755.794,c,syn_11C,r17A-AAAAA-phos,target_added,,09,20,00
4781,4781,09:20:00,A,23,224.493,a,,,,0,09,20,00
4782,4782,09:20:00,C,23,244.136,b,,,,0,09,20,00
4783,4783,09:20:00,E,23,246.942,c,,,,0,09,20,00
4784,4784,09:20:00,G,23,8.418,,,,,,09,20,00
4785,4785,09:20:00,I,23,14.031,,,,,,09,20,00
4786,4786,09:20:00,K,23,19.643,,,,,,09,20,00
4787,4787,09:20:00,M,23,13362.932,c,syn_11C,r17A-AAAAA-phos,target_added,,09,20,00
4788,4788,09:30:00,A,1,12636.354,a,,,,10,09,30,00
4789,4789,09:30:00,C,1,12124.03,b,,,,10,09,30,00
4790,4790,09:30:00,E,1,12436.492,c,,,,10,09,30,00
4791,4791,09:30:00,G,1,24594.301,a,alt-R_11C,r17Ar3C,target_added,,09,30,00
4792,4792,09:30:00,I,1,24698.457,b,alt-R_11C,r17Ar3C,target_added,,09,30,00
4793,4793,09:30:00,K,1,17993.223,c,alt-R_11C,r17Ar3C,target_added,,09,30,00
4794,4794,09:30:00,M,1,13815.822,a,syn_11C,r17A-AAAAA-phos,target_added,,09,30,00
4795,4795,09:30:00,A,3,6508.186,a,,,,5,09,30,00
4796,4796,09:30:00,C,3,7149.9969999999985,b,,,,5,09,30,00
4797,4797,09:30:00,E,3,6950.135,c,,,,5,09,30,00
4798,4798,09:30:00,G,3,20870.111,a,syn_11C,r17Ar3C,target_added,,09,30,00
4799,4799,09:30:00,I,3,20844.775,b,syn_11C,r17Ar3C,target_added,,09,30,00
4800,4800,09:30:00,K,3,17829.953,c,syn_11C,r17Ar3C,target_added,,09,30,00
4801,4801,09:30:00,M,3,565.807,a,syn_11C,r17A-AAAAA-phos,no_target,,09,30,00
4802,4802,09:30:00,A,5,4016.947,a,,,,2.5,09,30,00
4803,4803,09:30:00,C,5,4250.589,b,,,,2.5,09,30,00
4804,4804,09:30:00,E,5,4256.219,c,,,,2.5,09,30,00
4805,4805,09:30:00,G,5,233.642,a,alt-R_11C,r17Ar3C,no_target,,09,30,00
4806,4806,09:30:00,I,5,149.19299999999996,b,alt-R_11C,r17Ar3C,no_target,,09,30,00
4807,4807,09:30:00,K,5,112.598,c,alt-R_11C,r17Ar3C,no_target,,09,30,00
4808,4808,09:30:00,M,5,14238.065,a,syn_11C,r17A-AAAAA-phos,target_added,,09,30,00
4809,4809,09:30:00,A,7,2508.129,a,,,,1.25,09,30,00
4810,4810,09:30:00,C,7,2516.574,b,,,,1.25,09,30,00
4811,4811,09:30:00,E,7,2615.097,c,,,,1.25,09,30,00
4812,4812,09:30:00,G,7,458.838,a,syn_11C,r17Ar3C,no_target,,09,30,00
4813,4813,09:30:00,I,7,405.354,b,syn_11C,r17Ar3C,no_target,,09,30,00
4814,4814,09:30:00,K,7,222.382,c,syn_11C,r17Ar3C,no_target,,09,30,00
4815,4815,09:30:00,M,7,14558.971,a,syn_11C,r17A-AAAAA-phos,target_added,,09,30,00
4816,4816,09:30:00,A,9,1399.035,a,,,,0.625,09,30,00
4817,4817,09:30:00,C,9,1379.33,b,,,,0.625,09,30,00
4818,4818,09:30:00,E,9,1401.85,c,,,,0.625,09,30,00
4819,4819,09:30:00,G,9,20768.771,a,alt-R_11C,r17Ar3C,target_added,,09,30,00
4820,4820,09:30:00,I,9,20335.268,b,alt-R_11C,r17Ar3C,target_added,,09,30,00
4821,4821,09:30:00,K,9,17497.789,c,alt-R_11C,r17Ar3C,target_added,,09,30,00
4822,4822,09:30:00,M,9,14063.538,b,syn_11C,r17A-AAAAA-phos,target_added,,09,30,00
4823,4823,09:30:00,A,11,833.2280000000002,a,,,,0.3125,09,30,00
4824,4824,09:30:00,C,11,841.673,b,,,,0.3125,09,30,00
4825,4825,09:30:00,E,11,855.748,c,,,,0.3125,09,30,00
4826,4826,09:30:00,G,11,19791.98,a,syn_11C,r17Ar3C,target_added,,09,30,00
4827,4827,09:30:00,I,11,20718.102,b,syn_11C,r17Ar3C,target_added,,09,30,00
4828,4828,09:30:00,K,11,16808.123,c,syn_11C,r17Ar3C,target_added,,09,30,00
4829,4829,09:30:00,M,11,554.547,b,syn_11C,r17A-AAAAA-phos,no_target,,09,30,00
4830,4830,09:30:00,A,13,515.138,a,,,,0.15625,09,30,00
4831,4831,09:30:00,C,13,585.512,b,,,,0.15625,09,30,00
4832,4832,09:30:00,E,13,613.661,c,,,,0.15625,09,30,00
4833,4833,09:30:00,G,13,1373.7,a,alt-R_11C,no_reporter,target_added,,09,30,00
4834,4834,09:30:00,I,13,1514.448,b,alt-R_11C,no_reporter,target_added,,09,30,00
4835,4835,09:30:00,K,13,1244.212,c,alt-R_11C,no_reporter,target_added,,09,30,00
4836,4836,09:30:00,M,13,13742.633,b,syn_11C,r17A-AAAAA-phos,target_added,,09,30,00
4837,4837,09:30:00,A,15,413.799,a,,,,0.078125,09,30,00
4838,4838,09:30:00,C,15,388.464,b,,,,0.078125,09,30,00
4839,4839,09:30:00,E,15,399.724,c,,,,0.078125,09,30,00
4840,4840,09:30:00,G,15,1128.799,a,syn_11C,no_reporter,target_added,,09,30,00
4841,4841,09:30:00,I,15,1075.314,b,syn_11C,no_reporter,target_added,,09,30,00
4842,4842,09:30:00,K,15,985.236,c,syn_11C,no_reporter,target_added,,09,30,00
4843,4843,09:30:00,M,15,12526.57,b,syn_11C,r17A-AAAAA-phos,target_added,,09,30,00
4844,4844,09:30:00,A,17,377.205,a,,,,0.0390625,09,30,00
4845,4845,09:30:00,C,17,349.055,b,,,,0.0390625,09,30,00
4846,4846,09:30:00,E,17,374.39,c,,,,0.0390625,09,30,00
4847,4847,09:30:00,G,17,517.953,a,no_gRNA,r17Ar3C,target_added,,09,30,00
4848,4848,09:30:00,I,17,427.874,b,no_gRNA,r17Ar3C,target_added,,09,30,00
4849,4849,09:30:00,K,17,318.09,c,no_gRNA,r17Ar3C,target_added,,09,30,00
4850,4850,09:30:00,M,17,12515.311000000003,c,syn_11C,r17A-AAAAA-phos,target_added,,09,30,00
4851,4851,09:30:00,A,19,301.201,a,,,,0.0195312,09,30,00
4852,4852,09:30:00,C,19,284.311,b,,,,0.0195312,09,30,00
4853,4853,09:30:00,E,19,256.161,c,,,,0.0195312,09,30,00
4854,4854,09:30:00,G,19,2.815,,,,,,09,30,00
4855,4855,09:30:00,I,19,11.26,,,,,,09,30,00
4856,4856,09:30:00,K,19,22.52,,,,,,09,30,00
4857,4857,09:30:00,M,19,523.582,c,syn_11C,r17A-AAAAA-phos,no_target,,09,30,00
4858,4858,09:30:00,A,21,230.827,a,,,,0.0097656,09,30,00
4859,4859,09:30:00,C,21,312.461,b,,,,0.0097656,09,30,00
4860,4860,09:30:00,E,21,264.606,c,,,,0.0097656,09,30,00
4861,4861,09:30:00,G,21,14.075,,,,,,09,30,00
4862,4862,09:30:00,I,21,0.0,,,,,,09,30,00
4863,4863,09:30:00,K,21,2.815,,,,,,09,30,00
4864,4864,09:30:00,M,21,12923.479,c,syn_11C,r17A-AAAAA-phos,target_added,,09,30,00
4865,4865,09:30:00,A,23,222.382,a,,,,0,09,30,00
4866,4866,09:30:00,C,23,222.382,b,,,,0,09,30,00
4867,4867,09:30:00,E,23,216.752,c,,,,0,09,30,00
4868,4868,09:30:00,G,23,11.26,,,,,,09,30,00
4869,4869,09:30:00,I,23,2.815,,,,,,09,30,00
4870,4870,09:30:00,K,23,14.075,,,,,,09,30,00
4871,4871,09:30:00,M,23,12484.346,c,syn_11C,r17A-AAAAA-phos,target_added,,09,30,00
4872,4872,09:40:00,A,1,12425.796,a,,,,10,09,40,00
4873,4873,09:40:00,C,1,11473.648,b,,,,10,09,40,00
4874,4874,09:40:00,E,1,12524.391,c,,,,10,09,40,00
4875,4875,09:40:00,G,1,23361.396,a,alt-R_11C,r17Ar3C,target_added,,09,40,00
4876,4876,09:40:00,I,1,24130.437,b,alt-R_11C,r17Ar3C,target_added,,09,40,00
4877,4877,09:40:00,K,1,17634.432,c,alt-R_11C,r17Ar3C,target_added,,09,40,00
4878,4878,09:40:00,M,1,13862.467,a,syn_11C,r17A-AAAAA-phos,target_added,,09,40,00
4879,4879,09:40:00,A,3,6329.803000000001,a,,,,5,09,40,00
4880,4880,09:40:00,C,3,7166.453,b,,,,5,09,40,00
4881,4881,09:40:00,E,3,7045.321999999999,c,,,,5,09,40,00
4882,4882,09:40:00,G,3,20155.648,a,syn_11C,r17Ar3C,target_added,,09,40,00
4883,4883,09:40:00,I,3,20178.186,b,syn_11C,r17Ar3C,target_added,,09,40,00
4884,4884,09:40:00,K,3,17068.213,c,syn_11C,r17Ar3C,target_added,,09,40,00
4885,4885,09:40:00,M,3,554.9490000000002,a,syn_11C,r17A-AAAAA-phos,no_target,,09,40,00
4886,4886,09:40:00,A,5,4079.019,a,,,,2.5,09,40,00
4887,4887,09:40:00,C,5,3887.462,b,,,,2.5,09,40,00
4888,4888,09:40:00,E,5,4169.163,c,,,,2.5,09,40,00
4889,4889,09:40:00,G,5,200.007,a,alt-R_11C,r17Ar3C,no_target,,09,40,00
4890,4890,09:40:00,I,5,129.582,b,alt-R_11C,r17Ar3C,no_target,,09,40,00
4891,4891,09:40:00,K,5,78.876,c,alt-R_11C,r17Ar3C,no_target,,09,40,00
4892,4892,09:40:00,M,5,14093.46,a,syn_11C,r17A-AAAAA-phos,target_added,,09,40,00
4893,4893,09:40:00,A,7,2264.87,a,,,,1.25,09,40,00
4894,4894,09:40:00,C,7,2659.25,b,,,,1.25,09,40,00
4895,4895,09:40:00,E,7,2470.51,c,,,,1.25,09,40,00
4896,4896,09:40:00,G,7,450.72,a,syn_11C,r17Ar3C,no_target,,09,40,00
4897,4897,09:40:00,I,7,363.393,b,syn_11C,r17Ar3C,no_target,,09,40,00
4898,4898,09:40:00,K,7,239.445,c,syn_11C,r17Ar3C,no_target,,09,40,00
4899,4899,09:40:00,M,7,14203.323,a,syn_11C,r17A-AAAAA-phos,target_added,,09,40,00
4900,4900,09:40:00,A,9,1366.246,a,,,,0.625,09,40,00
4901,4901,09:40:00,C,9,1416.9520000000002,b,,,,0.625,09,40,00
4902,4902,09:40:00,E,9,1419.769,c,,,,0.625,09,40,00
4903,4903,09:40:00,G,9,19572.529,a,alt-R_11C,r17Ar3C,target_added,,09,40,00
4904,4904,09:40:00,I,9,19876.766,b,alt-R_11C,r17Ar3C,target_added,,09,40,00
4905,4905,09:40:00,K,9,16735.808999999994,c,alt-R_11C,r17Ar3C,target_added,,09,40,00
4906,4906,09:40:00,M,9,13777.957,b,syn_11C,r17A-AAAAA-phos,target_added,,09,40,00
4907,4907,09:40:00,A,11,892.99,a,,,,0.3125,09,40,00
4908,4908,09:40:00,C,11,901.441,b,,,,0.3125,09,40,00
4909,4909,09:40:00,E,11,836.65,c,,,,0.3125,09,40,00
4910,4910,09:40:00,G,11,19065.469,a,syn_11C,r17Ar3C,target_added,,09,40,00
4911,4911,09:40:00,I,11,20181.002,b,syn_11C,r17Ar3C,target_added,,09,40,00
4912,4912,09:40:00,K,11,16082.264,c,syn_11C,r17Ar3C,target_added,,09,40,00
4913,4913,09:40:00,M,11,507.06,b,syn_11C,r17A-AAAAA-phos,no_target,,09,40,00
4914,4914,09:40:00,A,13,481.707,a,,,,0.15625,09,40,00
4915,4915,09:40:00,C,13,585.936,b,,,,0.15625,09,40,00
4916,4916,09:40:00,E,13,571.851,c,,,,0.15625,09,40,00
4917,4917,09:40:00,G,13,1295.821,a,alt-R_11C,no_reporter,target_added,,09,40,00
4918,4918,09:40:00,I,13,1453.573,b,alt-R_11C,no_reporter,target_added,,09,40,00
4919,4919,09:40:00,K,13,1109.899,c,alt-R_11C,no_reporter,target_added,,09,40,00
4920,4920,09:40:00,M,13,13428.647,b,syn_11C,r17A-AAAAA-phos,target_added,,09,40,00
4921,4921,09:40:00,A,15,422.55,a,,,,0.078125,09,40,00
4922,4922,09:40:00,C,15,402.831,b,,,,0.078125,09,40,00
4923,4923,09:40:00,E,15,453.537,c,,,,0.078125,09,40,00
4924,4924,09:40:00,G,15,991.585,a,syn_11C,no_reporter,target_added,,09,40,00
4925,4925,09:40:00,I,15,1112.716,b,syn_11C,no_reporter,target_added,,09,40,00
4926,4926,09:40:00,K,15,909.892,c,syn_11C,no_reporter,target_added,,09,40,00
4927,4927,09:40:00,M,15,11960.99,b,syn_11C,r17A-AAAAA-phos,target_added,,09,40,00
