,time,row_384,column_384,row_96,column_96,rfu_value
621,00:38:00,N,1,G,1,3.364
622,00:38:00,O,1,H,1,11.105
623,00:38:00,P,1,H,1,3.095
624,00:38:00,A,2,A,1,2.748
625,00:38:00,B,2,A,1,4.387
626,00:38:00,C,2,B,1,2.718
627,00:38:00,D,2,B,1,3.218
628,00:38:00,E,2,C,1,2.888
629,00:38:00,F,2,C,1,3.443
630,00:38:00,G,2,D,1,2.678
631,00:38:00,H,2,D,1,3.089
632,00:38:00,I,2,E,1,2.551
633,00:38:00,J,2,E,1,4.364
634,00:38:00,K,2,F,1,2.6889999999999996
635,00:38:00,L,2,F,1,3.509
636,00:38:00,M,2,G,1,2.8369999999999997
637,00:38:00,N,2,G,1,3.572
638,00:38:00,O,2,H,1,2.793
639,00:38:00,P,2,H,1,3.2439999999999998
640,00:40:00,A,1,A,1,9.737
641,00:40:00,B,1,A,1,5.402
642,00:40:00,C,1,B,1,6.895
643,00:40:00,D,1,B,1,3.4960000000000004
644,00:40:00,E,1,C,1,8.229
645,00:40:00,F,1,C,1,3.135
646,00:40:00,G,1,D,1,11.597999999999999
647,00:40:00,H,1,D,1,2.5380000000000003
648,00:40:00,I,1,E,1,7.456
649,00:40:00,J,1,E,1,6.755
650,00:40:00,K,1,F,1,2.9930000000000003
651,00:40:00,L,1,F,1,3.713
652,00:40:00,M,1,G,1,7.502999999999999
653,00:40:00,N,1,G,1,3.6239999999999997
